Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
w-exist,w,exist, 01/01  11:00:00,13.25,0.3,53136.01126,88.19327935,317495.8057,0.740459702,143.1306984,60.25570206,40.965626,0.295382452,95.66583108,21.83510479,31.69078285,33.38907426,120200.6673,0.67142365,131.8886767,54.21116251,35.45826991,54.80420509,197295.1383,858.5311436,6.542556144,759.3079721,0,20.66421525,15.72484862,0,15.87299404,0,21.6219996,21.53682724,11.15591012,1,1,10.5,21.055,0,0,0,582806.7957,23706.57884
w-exist,w,exist, 01/01  12:00:00,14.625,0.3,42768.00906,337.1944218,1213899.918,0.716155312,297.5062071,190.9572395,58.11026317,0.149641541,124.3308961,38.95311616,36.63639717,92.99258505,334773.3062,0.586593082,251.9578864,154.3913909,48.83630141,244.2018367,879126.6122,1335.825539,6.347911258,1196.737795,0,21.58779415,17.02908949,0,17.77896285,0,22.30323491,22.28125236,7.884287772,1,1,10.5,21.055,0,0,0,582806.7957,47684.01101
w-exist,w,exist, 01/01  13:00:00,15.625,0.3,42768.00906,713.0839236,2567102.125,0.795042131,470.74954,348.7673907,73.24998124,0.33367478,246.1172911,149.5005573,47.58367994,291.658431,1049970.351,0.521492379,332.6923571,228.0933166,55.57710894,421.4254926,1517131.773,2039.301704,6.193962711,1843.479561,0,22.99835984,18.83281269,0,19.37351297,0,23.39684961,23.45438079,5.372749066,0.5,1,10.5,21.055,0,0,0,582806.7957,84282.92598
w-exist,w,exist, 01/01  14:00:00,16.625,0.3,42768.00906,1260.665075,4538394.27,0.843027812,618.1294463,483.6811534,90.4088655,0.553848425,430.5561407,319.0693544,67.13907972,616.6392557,2219901.32,0.581015876,447.1244739,334.0709201,68.71724286,644.0258192,2318492.949,3065.071021,7.043715984,2742.206542,0,24.96243506,21.40806062,0,21.51744842,0,23.97676871,24.65406186,5.693809092,0,0.5,10.5,21.055,0,0,0,582806.7957,497348.3767
w-exist,w,exist, 01/01  15:00:00,15.125,0.3,42768.00906,1703.83543,6133807.549,0.874650104,696.5774951,552.7679722,109.7202246,0.706480596,570.5574048,446.1619215,90.00171436,851.7692532,3066369.312,0.706738623,570.7294391,446.3255569,90.02136807,852.066177,3067438.237,16420.79903,9.073055477,3581.281748,0,26.83568132,21.67705927,0,21.67816624,0,23.99907504,25.44430111,7.491345464,0,0,10.5,21.055,0,0,0,582806.7957,966905.9274
w-exist,w,exist, 01/01  16:00:00,14,0.3,42768.00906,1436.555366,5171599.316,0.911017562,542.8035026,413.9480414,111.0346028,0.834274466,492.7330885,376.4336519,98.21264257,718.2843002,2585823.481,0.834274466,492.7267005,376.4336519,98.216085,718.2710654,2585775.835,11284.41738,11.59770739,6847.555892,0,27.73531441,20.6752215,0,20.67500632,0,23.99984243,25.66138161,8.338840631,0,0,10.5,21.055,0,0,0,582806.7957,1078916.719
w-exist,w,exist, 01/01  17:00:00,12.75,0.3,42768.00906,97.03647873,349331.3234,0.960386878,49.86625755,33.4866498,15.42729688,0.955584927,47.98832093,32.44693096,14.56846741,48.5190262,174668.4943,0.955584927,47.9877921,32.44693096,14.56870049,48.51745253,174662.8291,389.8153022,2.648948738,351.8533831,0,26.73669291,16.6887358,0,16.68856074,0,23.99989084,24.8080777,6.137061518,0,0.25,10.5,21.055,0,0,0,582806.7957,481024.5955
w-exist,w,exist, 01/01  18:00:00,10.125,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.09749157,14.73970115,0,14.7395193,0,24.01046458,24.29785308,5.362011181,0,1,10.5,21.055,0,0,0,582806.7957,107363.6874
w-exist,w,exist, 01/01  19:00:00,8.375,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.97642539,13.012771,0,13.01261272,0,23.90495537,23.99258376,5.120506845,0,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/01  20:00:00,8.625,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25694946,12.82496623,0,12.82481302,0,23.71269653,23.73615207,5.007871362,0,1,10.5,21.055,0,20255.54159,0,582806.7957,0
w-exist,w,exist, 01/01  21:00:00,8.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.91119602,12.94756342,0,12.94739284,0,23.62377014,23.59985724,5.006941315,0.25,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/01  22:00:00,7.375,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68341056,12.71083337,0,12.71064434,0,23.36543853,23.36862389,5.123166157,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/01  23:00:00,5.125,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.32195063,11.40497762,0,11.40478346,0,22.83533004,22.91374176,5.802655193,1,1,10.5,21.055,0,81504.78289,0,582806.7957,0
w-exist,w,exist, 01/01  24:00:00,4,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.76221229,9.853825313,0,9.853653654,0,22.18042617,22.32836955,7.480070928,1,1,10.5,21.055,0,109554.5507,0,582806.7957,0
w-exist,w,exist, 01/02  01:00:00,4,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.18804545,9.432947227,0,9.432783863,0,21.69085812,21.86173023,9.446975267,1,1,10.5,21.055,0,47360.97424,0,582806.7957,0
w-exist,w,exist, 01/02  02:00:00,5.875,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.76858923,10.29890786,0,10.29875641,0,21.45806311,21.59607006,10.80434029,1,1,10.5,21.055,0,20305.47801,0,582806.7957,0
w-exist,w,exist, 01/02  03:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.58150768,10.96573937,0,10.96558924,0,21.37720278,21.45280561,11.65882027,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/02  04:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46981245,11.18551188,0,11.18533963,0,21.22051301,21.27311767,12.85538461,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/02  05:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32233467,11.11295435,0,11.11278511,0,21.04757575,21.08065815,14.22073662,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/02  06:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.14963105,10.69225033,0,10.69207526,0,20.99417165,20.94174941,15.21554642,1,1,10.5,21.055,0,159800.5023,0,582806.7957,0
w-exist,w,exist, 01/02  07:00:00,5.375,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99390239,9.683879797,0,9.68371467,0,20.99971963,20.83591881,16.0323441,1,1,10.5,21.055,0,331615.4126,0,582806.7957,0
w-exist,w,exist, 01/02  08:00:00,5.625,0.51,53136.01126,0,0,0,6.822769823,0,5.167467384,0,6.103549185,0,4.409474138,0,0,0,6.269031168,0,4.409615653,0,0,64.73556514,0.466140452,52.94199929,0,19.86942879,10.29746949,0,10.29860529,0,21.0000688,20.80471373,16.43918256,1,1,10.5,21.055,0,258264.3926,0,582806.7957,0
w-exist,w,exist, 01/02  09:00:00,7.25,0.51,72576.01538,0,0,0,34.49895363,0,21.48805394,0,31.50693064,0,18.20839193,0,0,0,32.49608091,0,18.20920923,0,0,345.0455288,4.715415576,291.0872799,0,19.95928688,11.7185796,0,11.72588482,0,21.01753563,20.90791313,15.95627213,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/02  10:00:00,8.625,0.3,72576.01538,0,0,0,59.97459555,0,31.26977097,0,55.62769793,0,26.60676599,0,0,0,56.27860048,0,26.60775888,0,0,582.4382613,6.341880082,502.8553664,0,20.20660534,12.50628572,0,12.51074126,0,21.0995721,21.04239494,15.13248764,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/02  11:00:00,10.25,0.3,53136.01126,45.21323653,162767.6515,0.740459702,143.4841656,58.62402028,43.42326297,0.295382452,96.51069151,21.23090275,33.59129316,12.70397605,45734.31377,0.67142365,131.9482901,52.74065882,37.44321885,32.95945521,118654.0388,877.3344256,6.709371819,773.2831618,0,20.51097506,13.76251534,0,13.91629298,0,21.2415096,21.25007181,13.77945178,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/02  12:00:00,13.5,0.3,42768.00906,324.1878161,1167076.138,0.716155312,296.6673038,189.1684064,59.17687059,0.149641541,124.5948595,38.57381499,37.38804996,86.69535165,312103.2659,0.586593082,251.2396559,152.9254514,49.69270499,237.4924644,854972.872,1347.019034,6.42378971,1204.951393,0,21.2570104,16.32098346,0,17.10699012,0,21.92430691,21.9876501,9.657170512,1,1,10.5,21.055,0,0,0,582806.7957,50776.30319
w-exist,w,exist, 01/02  13:00:00,16.25,0.3,42768.00906,730.8337603,2631001.537,0.795042131,468.7291353,345.0678242,74.97658586,0.33367478,245.5829739,147.8226289,48.76420392,300.838404,1083018.255,0.521492379,331.5427096,225.6893094,56.86877068,429.9953563,1547983.283,2062.991155,6.325085744,1860.158977,0,22.78701829,19.3575611,0,19.91807955,0,23.40868885,23.41816347,5.535365219,0.5,1,10.5,21.055,0,10385.74756,0,582806.7957,82431.94326
w-exist,w,exist, 01/02  14:00:00,18.25,0.3,42768.00906,1267.019253,4561269.309,0.843027812,605.4383194,461.843618,100.0936439,0.553848425,421.9238721,304.0966363,73.98250062,620.079022,2232284.479,0.581015876,438.1798432,318.6613128,75.68649951,646.9402305,2328984.83,3158.527716,7.599008649,2791.432487,0,24.95066486,22.50454994,0,22.61427584,0,23.97992876,24.64774241,5.626780992,0,0.5,10.5,21.055,0,0,0,582806.7957,519661.9174
w-exist,w,exist, 01/02  15:00:00,19,0.3,42768.00906,1642.377345,5912558.443,0.874650104,648.6907809,491.0205647,124.712772,0.706480596,531.4245115,396.5528079,101.53832,821.0524922,2955788.972,0.706738623,531.5825952,396.6984466,101.5646618,821.324853,2956769.471,15253.16184,10.12517073,3676.09334,0,26.82779187,23.87013187,0,23.87121891,0,23.99916766,25.41281676,7.294373584,0,0,10.5,21.055,0,0,0,582806.7957,989473.0092
w-exist,w,exist, 01/02  16:00:00,18.375,0.3,42768.00906,1516.789263,5460441.348,0.911017562,543.9581613,407.0265519,118.5703269,0.834274466,493.6314773,370.2990768,104.6782975,758.4013374,2730244.815,0.834274466,493.6247668,370.2990768,104.6824113,758.3879259,2730196.533,11217.8106,11.71590747,6875.283089,0,27.77314334,23.29146561,0,23.29125119,0,23.99983885,25.72026418,8.350556623,0,0,10.5,21.055,0,0,0,582806.7957,1171146.53
w-exist,w,exist, 01/02  17:00:00,17.375,0.3,42768.00906,120.257264,432926.1502,0.960386878,50.74003293,33.37077903,16.3662022,0.955584927,48.80407663,32.33465785,15.44396307,60.12942052,216465.9139,0.955584927,48.80350722,32.33465785,15.44422184,60.12784343,216460.2364,404.0795554,2.676622031,364.8686539,0,26.85544309,19.71557403,0,19.71540117,0,23.99990118,24.90948922,6.178495859,0,0,10.5,21.055,0,0,0,582806.7957,632114.3355
w-exist,w,exist, 01/02  18:00:00,13.875,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.35813206,17.12191017,0,17.12171783,0,23.9999195,24.39590475,5.360996962,0,1,10.5,21.055,0,0,0,582806.7957,255209.1325
w-exist,w,exist, 01/02  19:00:00,12,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.35780812,15.6047732,0,15.60458919,0,23.99994354,24.16433485,5.159074116,0,1,10.5,21.055,0,0,0,582806.7957,103259.1303
w-exist,w,exist, 01/02  20:00:00,11.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74771984,14.70837455,0,14.70821585,0,24.01031243,24.03100497,5.087742275,0,1,10.5,21.055,0,0,0,582806.7957,47595.20294
w-exist,w,exist, 01/02  21:00:00,9.75,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.39490314,13.47758233,0,13.47743165,0,23.97255904,23.89832027,5.039909977,0,1,10.5,21.055,0,0,0,582806.7957,8136.340295
w-exist,w,exist, 01/02  22:00:00,9,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07737903,13.04340523,0,13.04324779,0,23.71183651,23.65987673,5.008956986,0,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/02  23:00:00,9,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72168087,12.95977977,0,12.95962034,0,23.37012646,23.35509031,5.182491325,1,1,10.5,21.055,0,42401.98925,0,582806.7957,0
w-exist,w,exist, 01/02  24:00:00,9,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.36323881,12.62649323,0,12.62634248,0,22.98702174,23.00295256,5.685120095,1,1,10.5,21.055,0,43774.20094,0,582806.7957,0
w-exist,w,exist, 01/03  01:00:00,8.6875,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.04560669,12.36744447,0,12.36728805,0,22.66532068,22.69374847,6.397883931,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/03  02:00:00,8.1875,0.975,22032.00467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75491526,12.22753464,0,12.22736157,0,22.36960446,22.40893021,7.313300297,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/03  03:00:00,8,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.46854178,11.79963116,0,11.79946681,0,22.0910576,22.12815772,8.465983808,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/03  04:00:00,7.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.18517737,11.50337883,0,11.50320668,0,21.79778435,21.84386441,9.8610598,1,1,10.5,21.055,0,0,0,582806.7957,0
w-exist,w,exist, 01/03  05:00:00,5.75,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.88057844,10.94099817,0,10.94080093,0,21.43548586,21.51217305,11.77102872,1,1,10.5,21.055,0,18858.58386,0,582806.7957,0
w-exist,w,exist, 01/03  06:00:00,4.375,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.50453123,9.49269038,0,9.492513695,0,21.0771178,21.14282038,14.17803913,1,1,10.5,21.055,0,122398.1869,0,582806.7957,0
w-exist,w,exist, 01/03  07:00:00,3.375,0.75,57024.01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18406494,8.601045818,0,8.60087776,0,21.00400793,20.97329911,15.3862507,1,1,10.5,21.055,0,236376.5082,0,582806.7957,0
w-exist,w,exist, 01/03  08:00:00,3.625,0.42,72576.01538,0,0,0,6.817212366,0,5.166564694,0,6.097534753,0,4.40814954,0,0,0,6.2621208,0,4.408292024,0,0,64.66947427,0.465257255,52.88470658,0,19.99255491,9.350413878,0,9.351542735,0,21.00027945,20.93214221,15.85050793,1,1,10.5,21.055,0,211699.0826,0,582806.7957,0
w-exist,w,exist, 01/03  09:00:00,5.875,0.42,57024.01208,0,0,0,33.84728655,0,20.86506524,0,30.89689047,0,17.62432263,0,0,0,31.87221217,0,17.62521691,0,0,348.7030489,4.789353938,293.7156344,0,19.93697068,11.2116325,0,11.21937599,0,21.00003952,20.96418672,15.7643495,1,1,10.5,21.055,0,186504.2636,0,582806.7957,0
w-exist,w,exist, 01/03  10:00:00,9.5,0.195,57024.01208,1.250051283,4500.184617,0,62.04898985,0,34.07741541,0,56.97237714,0,28.63365612,0.591563709,2129.629352,0,57.57829632,0,28.63538712,0.658487574,2370.555265,634.455436,6.897783569,543.2820023,0,20.1631535,13.66996912,0,13.67470164,0,21.1013128,21.13760998,14.5965418,1,1,10.5,21.055,0,0,0,582806.7957,7747.219909
w-exist,w,exist, 01/03  11:00:00,12.875,0.195,36288.00769,123.3370637,444013.4295,0.740459702,146.0019402,49.73141286,57.04855921,0.295382452,100.4433182,17.91987631,42.90433525,50.60101409,182163.6507,0.67142365,132.6577347,44.72295025,48.26082802,72.73604965,261849.7788,1019.315366,7.689748349,880.9422838,0,20.73936118,16.16549093,0,16.34128584,0,21.59902331,21.6230576,11.47508911,1,1,10.5,21.055,0,0,0,582806.7957,27944.2459
w-exist,w,exist, 01/03  12:00:00,15.25,0.195,36288.00769,363.9814333,1310333.16,0.716155312,294.6027903,182.0238753,64.7406736,0.149641541,125.9190337,37.03461797,40.69196688,107.4365222,386771.4798,0.586593082,249.4136924,147.0609531,54.17338394,256.5449111,923561.6801,1406.451142,6.815200338,1248.544848,0,21.82101041,17.90493951,0,18.75283566,0,22.43176118,22.4650601,7.581802112,1,1,10.5,21.055,0,0,0,582806.7957,57779.88194
