Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
w-clear,w,clear, 01/01  01:00:00,5.875,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.28098609,16.80767249,0,16.80759997,0,23.07814189,23.2854566,5.266898203,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/01  02:00:00,7,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11738527,17.07867263,0,17.07860769,0,23.05353846,23.19688027,5.337494456,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/01  03:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0327234,16.98426576,0,16.98420025,0,22.92023361,23.04761904,5.528424855,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/01  04:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.91259221,16.88872882,0,16.88866077,0,22.77685789,22.89396139,5.799528647,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/01  05:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.76270746,16.53869738,0,16.53862394,0,22.58148865,22.70426034,6.244690951,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/01  06:00:00,6,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.55597472,16.26586978,0,16.26579368,0,22.35439155,22.49010275,6.858668802,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/01  07:00:00,4.75,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.34744165,15.6662872,0,15.66621381,0,22.08670913,22.25290119,7.727414583,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/01  08:00:00,5.25,0.51,53136.01126,0,0,0,6.380805661,0,4.743960557,0,5.732108681,0,4.058821909,0,0,0,5.906804377,0,4.05893259,0,0,54.6939818,0.260430942,44.65317563,0,21.14244269,15.8554079,0,15.8578668,0,21.99596731,22.14392727,8.217790252,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/01  09:00:00,7.25,0.51,72576.01538,0,0,0,34.37193419,0,21.1118886,0,31.46136396,0,17.91208439,0,0,0,32.4876535,0,17.91284716,0,0,302.1011942,4.029931882,254.4081545,0,21.23827103,17.12798754,0,17.14300899,0,22.36518932,22.4167658,7.233080167,1,1,10.5,21.055,0,0,0,524927.8693,17473.97419
w-clear,w,clear, 01/01  10:00:00,10.5,0.3,72576.01538,11.75694246,42324.99287,0,59.50183997,0,30.68786013,0,55.26805952,0,26.14261444,5.753334011,20712.00244,0,55.92360715,0,26.14353332,6.003608452,21612.99043,504.0120601,5.660056187,434.2243602,0,21.59214771,18.86232425,0,18.87206623,0,22.77355696,22.76309145,6.235484838,1,1,10.5,21.055,0,0,0,524927.8693,6473.778763
w-clear,w,clear, 01/01  11:00:00,13.25,0.3,53136.01126,100.0810219,360291.6789,0.740459702,143.1306984,60.25570206,40.965626,0.295382452,95.66583108,21.83510479,31.69078285,43.04877155,154975.5776,0.67142365,131.8886767,54.21116251,35.45826991,57.03225035,205316.1013,724.3314791,6.217008959,636.3964723,0,22.09809762,20.44534102,0,20.69861383,0,23.17809507,23.14001225,5.503338693,1,1,10.5,21.055,0,0,0,524927.8693,20004.64771
w-clear,w,clear, 01/01  12:00:00,14.625,0.3,42768.00906,283.9438292,1022197.785,0.716155312,297.5062071,190.9572395,58.11026317,0.149641541,124.3308961,38.95311616,36.63639717,87.8080335,316108.9206,0.586593082,251.9578864,154.3913909,48.83630141,196.1357957,706088.8644,1126.776521,6.190393958,1003.513981,0,22.91576173,21.75715814,0,23.33516117,0,23.74745684,23.75336259,5.037433799,0.25,1,10.5,21.055,0,0,0,524927.8693,45288.97825
w-clear,w,clear, 01/01  13:00:00,15.625,0.3,42768.00906,602.394735,2168621.046,0.795042131,470.74954,348.7673907,73.24998124,0.33367478,246.1172911,149.5005573,47.58367994,250.8057493,902900.6974,0.521492379,332.6923571,228.0933166,55.57710894,351.5889858,1265720.349,1765.110169,5.946210842,1591.571367,0,24.07885467,24.52817898,0,25.79352949,0,23.98303403,24.36674712,5.329457405,0,0.75,10.5,21.055,0,0,0,524927.8693,254468.9667
w-clear,w,clear, 01/01  14:00:00,16.625,0.3,42768.00906,1078.735209,3883446.754,0.843027812,618.1294463,483.6811534,90.4088655,0.553848425,430.5561407,319.0693544,67.13907972,528.1855975,1901468.151,0.581015876,447.1244739,334.0709201,68.71724286,550.5496119,1981978.603,2704.645502,6.720793245,2418.526612,0,25.51177321,28.49529826,0,28.73754832,0,23.99932123,25.03506145,6.407703076,0,0,10.5,21.055,0,0,0,524927.8693,634327.3656
w-clear,w,clear, 01/01  15:00:00,15.125,0.3,42768.00906,1478.287325,5321834.369,0.874650104,696.5774951,552.7679722,109.7202246,0.706480596,570.5574048,446.1619215,90.00171436,739.0199821,2660471.936,0.706738623,570.7294391,446.3255569,90.02136807,739.2673425,2661362.433,14567.5889,8.719435222,3188.294094,0,26.97340532,30.65341329,0,30.65588614,0,23.99983737,25.65786446,8.200837782,0,0,10.5,21.055,0,0,0,524927.8693,1009263.702
w-clear,w,clear, 01/01  16:00:00,14,0.3,42768.00906,1270.818394,4574946.219,0.911017562,542.8035026,413.9480414,111.0346028,0.834274466,492.7330885,376.4336519,98.21264257,635.4141979,2287491.112,0.834274466,492.7267005,376.4336519,98.216085,635.4041964,2287455.107,10027.16173,11.24668287,6094.911317,0,27.71137431,29.47450169,0,29.47432223,0,23.99986087,25.81266899,8.931961172,0,0,10.5,21.055,0,0,0,524927.8693,1087537.045
w-clear,w,clear, 01/01  17:00:00,12.75,0.3,42768.00906,100.3105204,361117.8734,0.960386878,49.86625755,33.4866498,15.42729688,0.955584927,47.98832093,32.44693096,14.56846741,50.15578336,180560.8201,0.955584927,47.9877921,32.44693096,14.56870049,50.15473702,180557.0533,346.6207234,2.520928693,312.9774322,0,26.83908449,21.54629568,0,21.54619113,0,23.99988634,25.01460912,6.596148529,0,0,10.5,21.055,0,0,0,524927.8693,567032.0301
w-clear,w,clear, 01/01  18:00:00,10.125,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3485525,19.44569706,0,19.44559497,0,23.99991035,24.57790317,5.76186314,0,0.5,10.5,21.055,0,0,0,524927.8693,261792.39
w-clear,w,clear, 01/01  19:00:00,8.375,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.33126094,18.54309273,0,18.54300622,0,23.99999052,24.38551059,5.515890893,0,1,10.5,21.055,0,0,0,524927.8693,133710.6025
w-clear,w,clear, 01/01  20:00:00,8.625,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7389673,18.47811166,0,18.47802928,0,24.00001003,24.28415829,5.417376497,0,1,10.5,21.055,0,0,0,524927.8693,118736.7654
w-clear,w,clear, 01/01  21:00:00,8.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.46641611,18.42813334,0,18.42803986,0,24.00000959,24.22387602,5.346886386,0,1,10.5,21.055,0,0,0,524927.8693,109566.8458
w-clear,w,clear, 01/01  22:00:00,7.375,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3278105,18.15283626,0,18.15273025,0,24.00000518,24.16428018,5.265259331,0,1,10.5,21.055,0,0,0,524927.8693,50321.75123
w-clear,w,clear, 01/01  23:00:00,5.125,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.10428214,17.29945495,0,17.29934572,0,23.73904131,23.91670084,5.062618375,0,1,10.5,21.055,0,18486.74125,0,524927.8693,0
w-clear,w,clear, 01/01  24:00:00,4,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.69007575,16.4786826,0,16.47858902,0,23.27616436,23.51120418,5.087784224,0.5,1,10.5,21.055,0,59720.14408,0,524927.8693,0
w-clear,w,clear, 01/02  01:00:00,4,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.25275084,16.19263127,0,16.1925431,0,22.93899969,23.18818106,5.420031526,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  02:00:00,5.875,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.94555372,16.64547085,0,16.64538994,0,22.82130083,23.02306103,5.683928373,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  03:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.85210046,16.97899816,0,16.97891834,0,22.82983901,22.96144921,5.816714112,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  04:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.81233124,16.96665826,0,16.96648172,0,22.72376328,22.83863887,6.125072786,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  05:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7252754,16.8808843,0,16.88079134,0,22.6000176,22.70362797,6.508977327,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  06:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59620975,16.56654175,0,16.56644612,0,22.4192822,22.52900142,7.08378642,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  07:00:00,5.375,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.41681149,16.0012491,0,16.00116049,0,22.15763323,22.30227497,7.996100216,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  08:00:00,5.625,0.51,53136.01126,0,0,0,6.822769823,0,5.167467384,0,6.103549185,0,4.409474138,0,0,0,6.269031168,0,4.409615653,0,0,56.77123687,0.280216417,46.3191547,0,21.24414157,16.22466619,0,16.22726199,0,22.09899975,22.22334298,8.413912562,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  09:00:00,7.25,0.51,72576.01538,0,0,0,34.49895363,0,21.48805394,0,31.50693064,0,18.20839193,0,0,0,32.49608091,0,18.20920923,0,0,301.3806493,4.031628467,253.5601715,0,21.34628096,17.36056789,0,17.37621882,0,22.43678607,22.47938706,7.496787978,1,1,10.5,21.055,0,0,0,524927.8693,16167.21098
w-clear,w,clear, 01/02  10:00:00,8.625,0.3,72576.01538,0.889993104,3203.975174,0,59.97459555,0,31.26977097,0,55.62769793,0,26.60676599,0.413454577,1488.436476,0,56.27860048,0,26.60775888,0.476538527,1715.538699,506.8895495,5.699282516,436.3597615,0,21.65342098,18.25457177,0,18.26455057,0,22.68676284,22.71169494,6.77347436,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  11:00:00,10.25,0.3,53136.01126,72.29436228,260259.7042,0.740459702,143.4841656,58.62402028,43.42326297,0.295382452,96.51069151,21.23090275,33.59129316,29.14672289,104928.2024,0.67142365,131.9482901,52.74065882,37.44321885,43.14763939,155331.5018,741.3230683,6.392828138,649.1093468,0,21.97162958,19.32589455,0,19.58091675,0,22.85226161,22.91344747,6.242272197,1,1,10.5,21.055,0,0,0,524927.8693,0
w-clear,w,clear, 01/02  12:00:00,13.5,0.3,42768.00906,276.5388129,995539.7263,0.716155312,296.6673038,189.1684064,59.17687059,0.149641541,124.5948595,38.57381499,37.38804996,84.22169647,303198.1073,0.586593082,251.2396559,152.9254514,49.69270499,192.3171164,692341.619,1136.885954,6.264088893,1010.982637,0,22.61779087,21.27911321,0,22.89154592,0,23.42426166,23.50885316,5.265098348,0.5,1,10.5,21.055,0,0,0,524927.8693,38053.61666
w-clear,w,clear, 01/02  13:00:00,16.25,0.3,42768.00906,611.4986836,2201395.261,0.795042131,468.7291353,345.0678242,74.97658586,0.33367478,245.5829739,147.8226289,48.76420392,255.477606,919719.3816,0.521492379,331.5427096,225.6893094,56.86877068,356.0210776,1281675.879,1786.162615,6.076414271,1606.41165,0,23.88366282,24.77736359,0,26.04662488,0,23.95040463,24.30959405,5.214130078,0,0.75,10.5,21.055,0,0,0,524927.8693,248634.6549
w-clear,w,clear, 01/02  14:00:00,18.25,0.3,42768.00906,1074.787055,3869233.397,0.843027812,605.4383194,461.843618,100.0936439,0.553848425,421.9238721,304.0966363,73.98250062,526.4017919,1895046.451,0.581015876,438.1798432,318.6613128,75.68649951,548.3852629,1974186.947,2787.482986,7.276653812,2462.168139,0,25.50028666,28.94841007,0,29.18626371,0,23.99809146,25.0130126,6.267260673,0,0,10.5,21.055,0,0,0,524927.8693,649540.493
