Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
e-lowe,e,lowe, 01/01  14:00:00,16.625,0.3,42768.00906,58.93754374,212175.1575,0,65.35464012,0,39.22518259,0,65.6504781,0,33.35136729,31.39762042,113031.4335,0,61.6614779,0,33.35265666,27.53992332,99143.72396,537.6187453,6.158544779,467.7608171,0,21.25550302,20.80841267,0,20.72241258,0,21.91048533,21.72688351,10.46188536,1,1,10.5,21.055,0,0,0,260827.0721,0
e-lowe,e,lowe, 01/01  15:00:00,15.125,0.3,42768.00906,20.3014945,73085.3802,0,56.75909625,0,37.08457852,0,54.2584059,0,31.06450423,11.31339906,40728.23661,0,51.86127069,0,31.06655992,9.144136787,32918.89243,481.9052579,6.302746028,411.3673613,0,21.44931794,20.07056888,0,20.01976368,0,21.89472187,21.7501928,10.28724751,1,1,10.5,21.055,0,0,0,260827.0721,0
e-lowe,e,lowe, 01/01  16:00:00,14,0.3,42768.00906,0,0,0,42.06339903,0,30.69561902,0,37.31155715,0,24.74139546,0,0,0,36.76360242,0,24.7448379,0,0,342.1197968,5.242339281,283.2060422,0,21.39828134,19.24849236,0,19.23516737,0,21.64094849,21.5920303,10.84343717,1,1,10.5,21.055,0,0,0,260827.0721,0
e-lowe,e,lowe, 01/01  17:00:00,12.75,0.3,42768.00906,0,0,0,3.176625256,0,2.488977235,0,2.768953541,0,2.031866493,0,0,0,2.764789018,0,2.032099577,0,0,27.55417559,0,22.22094539,0,21.15253783,17.95781779,0,17.95763188,0,21.32600324,21.33190334,12.06124791,1,1,10.5,21.055,0,8580.629366,0,260827.0721,0
e-lowe,e,lowe, 01/01  18:00:00,10.125,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82591962,16.86653226,0,16.86642652,0,21.06120492,21.1035186,13.20134713,1,1,10.5,21.055,0,60760.44591,0,260827.0721,0
e-lowe,e,lowe, 01/01  19:00:00,8.375,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.53283815,16.08309358,0,16.08300365,0,21.00075287,21.00974993,13.61284388,1,1,10.5,21.055,0,161298.9033,0,260827.0721,0
e-lowe,e,lowe, 01/01  20:00:00,8.625,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.31462552,16.10621175,0,16.10612617,0,20.99994465,20.98562255,13.65433568,1,1,10.5,21.055,0,80254.5141,0,260827.0721,0
e-lowe,e,lowe, 01/01  21:00:00,8.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.22851411,16.08063765,0,16.0805405,0,20.99514064,20.9761674,13.85241908,1,1,10.5,21.055,0,35852.96214,0,260827.0721,0
e-lowe,e,lowe, 01/01  22:00:00,7.375,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18511013,15.80055167,0,15.80044143,0,20.9998796,20.95852924,14.1958993,1,1,10.5,21.055,0,141590.0228,0,260827.0721,0
e-lowe,e,lowe, 01/01  23:00:00,5.125,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.04546058,14.97545761,0,14.97534327,0,21.00002167,20.884322,14.86973186,1,1,10.5,21.055,0,447615.1264,0,260827.0721,0
e-lowe,e,lowe, 01/01  24:00:00,4,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.80656442,14.33298625,0,14.33288794,0,21.00007737,20.79200348,15.64991548,1,1,10.5,21.055,0,629466.0277,0,260827.0721,0
e-lowe,e,lowe, 01/02  01:00:00,4,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.58767263,14.21748698,0,14.21739489,0,21.00005934,20.7331949,16.1188744,1,1,10.5,21.055,0,632692.6862,0,260827.0721,0
e-lowe,e,lowe, 01/02  02:00:00,5.875,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47080053,14.8311961,0,14.831112,0,21.00005864,20.71258016,16.30993239,1,1,10.5,21.055,0,542329.3147,0,260827.0721,0
e-lowe,e,lowe, 01/02  03:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48241371,15.22594806,0,15.22586549,0,21.00007164,20.699415,16.55337328,1,1,10.5,21.055,0,488925.0465,0,260827.0721,0
e-lowe,e,lowe, 01/02  04:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.53578957,15.26507349,0,15.26497717,0,21.00007411,20.68219055,16.85809082,1,1,10.5,21.055,0,502833.5339,0,260827.0721,0
e-lowe,e,lowe, 01/02  05:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.55190507,15.25597902,0,15.25588287,0,21.00006946,20.66526964,17.10740287,1,1,10.5,21.055,0,518455.5639,0,260827.0721,0
e-lowe,e,lowe, 01/02  06:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.53798371,15.01634464,0,15.01624592,0,21.00008522,20.64157689,17.38940913,1,1,10.5,21.055,0,577578.4985,0,260827.0721,0
e-lowe,e,lowe, 01/02  07:00:00,5.375,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.50391099,14.56310614,0,14.56301424,0,21.00010099,20.61909764,17.75693553,1,1,10.5,21.055,0,668438.5602,0,260827.0721,0
e-lowe,e,lowe, 01/02  08:00:00,5.625,0.51,53136.01126,34.66724746,124802.0909,0.720377913,95.12348915,76.37441497,16.78640077,0.725135996,94.72350346,76.68341089,16.04515737,19.26675318,69360.31144,0.691824145,89.83133772,72.52127739,15.3163177,15.40049428,55441.77942,147.7730867,1.006810088,133.2741485,0,19.55636002,16.7003861,0,16.60176943,0,21.00003976,20.75744964,17.1218732,1,1,10.5,21.055,0,439531.6257,0,260827.0721,0
e-lowe,e,lowe, 01/02  09:00:00,7.25,0.51,72576.01538,70.45688632,253644.7908,0.880190708,194.8449385,141.3465891,38.66517505,0.863058915,188.6972623,138.6467135,35.06950799,43.66690697,157200.8651,0.697358672,159.1997038,112.2758156,31.94831327,26.78997935,96443.92567,669.9814541,6.031415936,610.0052636,0,20.03007803,18.86834481,0,18.4025688,0,20.99729297,20.99797496,15.78778658,1,1,10.5,21.055,0,24002.64745,0,260827.0721,0
e-lowe,e,lowe, 01/02  10:00:00,8.625,0.3,72576.01538,0,0,0.804937089,129.2158592,62.66797879,36.75865746,0.761484111,121.4573687,59.5989074,31.83507949,0,0,0.484218926,99.42867554,39.319622,30.09416877,0,0,563.0783621,6.662689245,493.2173606,0,20.49899318,17.43543119,0,17.39309124,0,21.00432146,20.99935463,15.79991458,1,1,10.5,21.055,0,119886.6528,0,260827.0721,0
e-lowe,e,lowe, 01/02  11:00:00,10.25,0.3,53136.01126,9.388118204,33797.22553,0,74.95323665,0,36.18856035,0,71.82767488,0,30.92463544,5.21206009,18763.41632,0,70.65692043,0,30.92554689,4.176058114,15033.80921,536.8982736,6.345824601,467.6007619,0,20.5736628,18.17425721,0,18.14971771,0,21.00001204,21.00495072,15.63661079,1,1,10.5,21.055,0,149586.6245,0,260827.0721,0
e-lowe,e,lowe, 01/02  12:00:00,13.5,0.3,42768.00906,52.07985916,187487.493,0,77.09664724,0,38.84541315,0,77.8557772,0,33.23371212,28.16164792,101381.9325,0,73.45761009,0,33.23462114,23.91821124,86105.56048,567.3036238,6.16205343,497.883701,0,20.57410533,19.56585344,0,19.47236199,0,21.09515247,21.1134201,14.67882264,1,1,10.5,21.055,0,0,0,260827.0721,3164.369299
e-lowe,e,lowe, 01/02  13:00:00,16.25,0.3,42768.00906,71.01160138,255641.765,0,71.35004696,0,38.84188034,0,73.30308098,0,33.24049455,38.17633322,137434.7996,0,67.75291056,0,33.24138591,32.83526815,118206.9654,562.8437161,6.050279646,493.9262318,0,20.82831478,20.6670848,0,20.54740916,0,21.56867128,21.44739954,12.18038837,1,1,10.5,21.055,0,0,0,260827.0721,9967.547306
e-lowe,e,lowe, 01/02  14:00:00,18.25,0.3,42768.00906,80.43586153,289569.1015,0,67.42970803,0,41.12837239,0,67.07958588,0,34.79565004,42.07455343,151468.3924,0,63.23436251,0,34.79731369,38.3613081,138100.7091,552.2472106,6.435532739,478.5752336,0,21.23504231,21.49441972,0,21.40875066,0,22.02758846,21.79787488,10.05823808,1,1,10.5,21.055,0,0,0,260827.0721,7196.805565
e-lowe,e,lowe, 01/02  15:00:00,19,0.3,42768.00906,72.04695701,259369.0452,0,63.52236505,0,43.42058556,0,59.14625952,0,35.80668946,37.0543682,133395.7255,0,57.00722759,0,35.81010955,34.99258881,125973.3197,504.2783338,6.730532254,427.5488001,0,21.64048026,21.7603332,0,21.71344094,0,22.35100087,22.07248723,8.686199334,1,1,10.5,21.055,0,0,0,260827.0721,3223.343895
e-lowe,e,lowe, 01/02  16:00:00,18.375,0.3,42768.00906,27.68512217,99666.43983,0,44.01545205,0,32.04123025,0,38.72785625,0,25.53563902,14.09494188,50741.79076,0,38.18927812,0,25.53975277,13.5901803,48924.64907,352.9455652,5.403756246,291.9978563,0,21.89592398,21.17899079,0,21.16756026,0,22.4449651,22.1715368,8.15726952,1,1,10.5,21.055,0,0,0,260827.0721,0
e-lowe,e,lowe, 01/02  17:00:00,17.375,0.3,42768.00906,0,0,0,3.421935921,0,2.687570817,0,2.976070905,0,2.190036184,0,0,0,2.971810534,0,2.190294948,0,0,28.85022724,0,23.282948,0,21.86786004,20.03331525,0,20.03313113,0,22.29402491,22.05308103,8.575885751,1,1,10.5,21.055,0,0,0,260827.0721,0
e-lowe,e,lowe, 01/02  18:00:00,13.875,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.68583003,18.63971697,0,18.63960624,0,22.03986102,21.86821099,9.33881619,1,1,10.5,21.055,0,9895.341974,0,260827.0721,0
e-lowe,e,lowe, 01/02  19:00:00,12,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.39611111,17.81598659,0,17.81588111,0,21.69239479,21.63937781,10.47694565,1,1,10.5,21.055,0,10090.07976,0,260827.0721,0
e-lowe,e,lowe, 01/02  20:00:00,11.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.14279478,17.49005962,0,17.48997149,0,21.68045462,21.60587724,10.55799155,1,1,10.5,21.055,0,0,0,260827.0721,0
e-lowe,e,lowe, 01/02  21:00:00,9.75,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.99614385,16.85257759,0,16.8524943,0,21.58766203,21.53545218,10.85007079,1,1,10.5,21.055,0,0,0,260827.0721,0
e-lowe,e,lowe, 01/02  22:00:00,9,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.80227655,16.51533843,0,16.51525102,0,21.34416658,21.37191979,11.8565581,1,1,10.5,21.055,0,0,0,260827.0721,0
e-lowe,e,lowe, 01/02  23:00:00,9,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5473785,16.38674889,0,16.38665977,0,21.0570092,21.14973735,13.4190377,1,1,10.5,21.055,0,36320.61008,0,260827.0721,0
e-lowe,e,lowe, 01/02  24:00:00,9,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.31775558,16.22547379,0,16.22539047,0,21.00053921,21.03464142,14.2458165,1,1,10.5,21.055,0,173797.3017,0,260827.0721,0
e-lowe,e,lowe, 01/03  01:00:00,8.6875,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18790925,16.06246938,0,16.06238298,0,20.99998782,20.97675102,14.72546321,1,1,10.5,21.055,0,196851.2977,0,260827.0721,0
e-lowe,e,lowe, 01/03  02:00:00,8.1875,0.975,22032.00467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0904573,15.88455846,0,15.88446099,0,21.00000493,20.92752626,15.23162617,1,1,10.5,21.055,0,259743.1387,0,260827.0721,0
e-lowe,e,lowe, 01/03  03:00:00,8,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99561907,15.73145184,0,15.73136031,0,21.00001748,20.88092119,15.7786844,1,1,10.5,21.055,0,296930.673,0,260827.0721,0
e-lowe,e,lowe, 01/03  04:00:00,7.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.90681932,15.5063922,0,15.50629501,0,21.00001862,20.83466303,16.25079342,1,1,10.5,21.055,0,357187.7262,0,260827.0721,0
e-lowe,e,lowe, 01/03  05:00:00,5.75,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.80846412,15.0103449,0,15.01023077,0,21.00003335,20.78153147,16.70491892,1,1,10.5,21.055,0,484870.2619,0,260827.0721,0
e-lowe,e,lowe, 01/03  06:00:00,4.375,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6768182,14.3654814,0,14.3653812,0,21.00005349,20.72464929,17.15177021,1,1,10.5,21.055,0,614115.7337,0,260827.0721,0
e-lowe,e,lowe, 01/03  07:00:00,3.375,0.75,57024.01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57411221,13.96249443,0,13.96240083,0,21.00004072,20.70566991,17.41762983,1,1,10.5,21.055,0,588798.4635,0,260827.0721,0
e-lowe,e,lowe, 01/03  08:00:00,3.625,0.42,72576.01538,23.53163275,84713.87791,0.720377913,94.91666058,76.12269573,16.83760162,0.725135996,94.51371644,76.4292122,16.09587924,13.70381607,49333.73784,0.691824145,89.62682619,72.27608017,15.36331358,9.827816685,35380.14006,147.3133829,1.006826004,132.816302,0,19.5958031,16.15921714,0,16.06072914,0,20.99999905,20.84444498,16.78902485,1,1,10.5,21.055,0,399891.6828,0,260827.0721,0
e-lowe,e,lowe, 01/03  09:00:00,5.875,0.42,57024.01208,58.60351934,210972.6696,0.880190708,194.0767773,139.7291999,39.56812677,0.863058915,187.9784786,137.0730862,35.97269821,37.97142119,136697.1163,0.697358672,158.5137138,111.0771524,32.50953195,20.63209815,74275.55334,669.6189779,6.165299172,608.1548011,0,19.95435264,18.5734638,0,18.08811433,0,20.99995212,21.0308147,15.68810858,1,1,10.5,21.055,0,262451.7301,0,260827.0721,0
e-lowe,e,lowe, 01/03  10:00:00,9.5,0.195,57024.01208,4.175339502,15031.22221,0.804937089,128.5861077,58.51161693,41.08620347,0.761484111,120.2447575,55.66170524,35.30660842,2.133167103,7679.40157,0.484218926,99.12947933,36.79239383,33.07115113,2.042172399,7351.820637,606.775254,7.399907562,526.0346126,0,20.46541887,18.05533002,0,17.99937424,0,20.99345367,21.04340609,15.45580634,1,1,10.5,21.055,0,120147.1703,0,260827.0721,0
e-lowe,e,lowe, 01/03  11:00:00,12.875,0.195,36288.00769,54.68833599,196878.0095,0,83.9342976,0,46.97973973,0,78.13566707,0,39.1855768,27.84010874,100224.3915,0,77.13858109,0,39.18848172,26.84822724,96653.61807,625.0409817,7.679810342,535.2191675,0,20.77587638,19.59081539,0,19.56746106,0,21.07322515,21.14236704,14.55832775,1,1,10.5,21.055,0,12703.0465,0,260827.0721,0
e-lowe,e,lowe, 01/03  12:00:00,15.25,0.195,36288.00769,76.90196823,276847.0856,0,80.60454065,0,42.48422955,0,80.41229658,0,36.09240437,40.52294504,145882.6022,0,76.16646328,0,36.09385461,36.37902318,130964.4835,590.5248498,6.56226973,515.6557549,0,21.02715085,20.54190612,0,20.44635742,0,21.46846094,21.4287518,12.33394459,1,1,10.5,21.055,0,0,0,260827.0721,3186.839314
