Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
e-clear,e,clear, 01/02  05:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.74406912,15.54921114,0,15.54911791,0,21.00002827,20.79904186,16.2061409,1,1,10.5,21.055,0,336720.9595,0,322532.0731,0
e-clear,e,clear, 01/02  06:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.71070061,15.30377433,0,15.30367858,0,21.00004265,20.76227041,16.56366516,1,1,10.5,21.055,0,400377.3698,0,322532.0731,0
e-clear,e,clear, 01/02  07:00:00,5.375,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.65952289,14.85585068,0,14.8557616,0,21.00006332,20.72875798,16.98215452,1,1,10.5,21.055,0,496985.6777,0,322532.0731,0
e-clear,e,clear, 01/02  08:00:00,5.625,0.51,53136.01126,75.44957415,271618.4669,0.720377913,95.12348915,76.37441497,16.78640077,0.725135996,94.72350346,76.68341089,16.04515737,40.277708,144999.7488,0.691824145,89.83133772,72.52127739,15.3163177,35.17186614,126618.7181,174.8573297,1.206202576,158.0194557,0,19.72966066,16.52605052,0,16.45226087,0,21.00002401,20.88730328,16.23400273,1,1,10.5,21.055,0,276539.6737,0,322532.0731,0
e-clear,e,clear, 01/02  09:00:00,7.25,0.51,72576.01538,142.8187771,514147.5975,0.880190708,194.8449385,141.3465891,38.66517505,0.863058915,188.6972623,138.6467135,35.06950799,82.31186818,296322.7255,0.697358672,159.1997038,112.2758156,31.94831327,60.5069089,217824.872,795.335467,6.458374385,725.6836919,0,20.31364156,18.45946145,0,18.10828093,0,21.28953432,21.34020503,13.43373852,1,1,10.5,21.055,0,0,0,322532.0731,5296.273105
e-clear,e,clear, 01/02  10:00:00,8.625,0.3,72576.01538,7.371777978,26538.40072,0.804937089,129.2158592,62.66797879,36.75865746,0.761484111,121.4573687,59.5989074,31.83507949,3.721296852,13396.66867,0.484218926,99.42867554,39.319622,30.09416877,3.650481126,13141.73205,664.1141735,7.369773631,582.982812,0,20.89610301,17.55087759,0,17.51905586,0,21.32949309,21.39565585,13.11359376,1,1,10.5,21.055,0,9774.342491,0,322532.0731,4390.965813
e-clear,e,clear, 01/02  11:00:00,10.25,0.3,53136.01126,55.37588839,199353.1982,0,74.95323665,0,36.18856035,0,71.82767488,0,30.92463544,28.46049516,102457.7826,0,70.65692043,0,30.92554689,26.91539323,96895.41563,628.7428304,7.061861821,548.2662957,0,20.97869143,18.19607311,0,18.17778836,0,21.21923528,21.34096313,13.43249009,1,1,10.5,21.055,0,0,0,322532.0731,0
e-clear,e,clear, 01/02  12:00:00,13.5,0.3,42768.00906,101.8974139,366830.6901,0,77.09664724,0,38.84541315,0,77.8557772,0,33.23371212,53.84152148,193829.4773,0,73.45761009,0,33.23462114,48.05589245,173001.2128,664.3657614,6.88295865,583.7476131,0,21.01030522,19.55070224,0,19.48165181,0,21.55282085,21.58721983,11.69378403,1,1,10.5,21.055,0,0,0,322532.0731,8420.291144
e-clear,e,clear, 01/02  13:00:00,16.25,0.3,42768.00906,115.6652104,416394.7573,0,71.35004696,0,38.84188034,0,73.30308098,0,33.24049455,61.47934709,221325.6495,0,67.75291056,0,33.24138591,54.18586326,195069.1077,658.9817593,6.773994807,578.9475233,0,21.3268029,20.68330081,0,20.59545212,0,22.08517219,21.97850593,9.391817806,1,1,10.5,21.055,0,0,0,322532.0731,18734.77055
e-clear,e,clear, 01/02  14:00:00,18.25,0.3,42768.00906,120.3749703,433349.8932,0,67.42970803,0,41.12837239,0,67.07958588,0,34.79565004,62.71979753,225791.2711,0,63.23436251,0,34.79731369,57.65517281,207558.6221,646.1534357,7.147679735,560.5979176,0,21.77148847,21.53483267,0,21.47241651,0,22.58333087,22.36523952,7.646431781,1,1,10.5,21.055,0,0,0,322532.0731,16726.48932
e-clear,e,clear, 01/02  15:00:00,19,0.3,42768.00906,106.5973284,383750.3821,0,63.52236505,0,43.42058556,0,59.14625952,0,35.80668946,54.71131093,196960.7193,0,57.00722759,0,35.81010955,51.88601742,186789.6627,589.4621039,7.433804165,500.3557287,0,22.20760498,21.86645613,0,21.83102911,0,22.97427434,22.6884448,6.541356281,1,1,10.5,21.055,0,0,0,322532.0731,3933.019861
e-clear,e,clear, 01/02  16:00:00,18.375,0.3,42768.00906,46.32512492,166770.4497,0,44.01545205,0,32.04123025,0,38.72785625,0,25.53563902,23.51640253,84659.0491,0,38.18927812,0,25.53975277,22.8087224,82111.40063,412.1735777,6.143928102,341.3944395,0,22.49008658,21.4353641,0,21.42696428,0,23.11364946,22.82176919,6.120705384,1,1,10.5,21.055,0,0,0,322532.0731,0
e-clear,e,clear, 01/02  17:00:00,17.375,0.3,42768.00906,0,0,0,3.421935921,0,2.687570817,0,2.976070905,0,2.190036184,0,0,0,2.971810534,0,2.190294948,0,0,33.66156709,0.178316944,27.19621339,0,22.45368264,20.49104517,0,20.49088766,0,22.96707089,22.69751764,6.38607957,1,1,10.5,21.055,0,0,0,322532.0731,0
e-clear,e,clear, 01/02  18:00:00,13.875,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.25913606,19.15086014,0,19.15075308,0,22.71316719,22.50805467,6.884749832,1,1,10.5,21.055,0,11860.72126,0,322532.0731,0
e-clear,e,clear, 01/02  19:00:00,12,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.96868823,18.35332687,0,18.35322494,0,22.39382892,22.2923083,7.589475087,1,1,10.5,21.055,0,11258.69967,0,322532.0731,0
e-clear,e,clear, 01/02  20:00:00,11.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.71468121,18.02872155,0,18.02863645,0,22.36024585,22.24649545,7.686237139,1,1,10.5,21.055,0,0,0,322532.0731,0
e-clear,e,clear, 01/02  21:00:00,9.75,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.56661219,17.4101609,0,17.41008047,0,22.26633662,22.17520448,7.887609405,1,1,10.5,21.055,0,0,0,322532.0731,0
e-clear,e,clear, 01/02  22:00:00,9,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.37402504,17.08093421,0,17.08084979,0,22.01201112,22.00863319,8.608102483,1,1,10.5,21.055,0,0,0,322532.0731,0
e-clear,e,clear, 01/02  23:00:00,9,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.11995464,16.95007113,0,16.94998502,0,21.69735285,21.77379032,9.816895638,1,1,10.5,21.055,0,12891.17168,0,322532.0731,0
e-clear,e,clear, 01/02  24:00:00,9,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.84765647,16.73212175,0,16.73204113,0,21.36120861,21.49818469,11.41495845,1,1,10.5,21.055,0,0,0,322532.0731,0
e-clear,e,clear, 01/03  01:00:00,8.6875,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.63131619,16.50002841,0,16.4999447,0,21.20594208,21.32876973,12.51578184,1,1,10.5,21.055,0,0,0,322532.0731,0
e-clear,e,clear, 01/03  02:00:00,8.1875,0.975,22032.00467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45577459,16.26582,0,16.26572542,0,21.03780077,21.16369401,13.76063523,1,1,10.5,21.055,0,13236.57742,0,322532.0731,0
e-clear,e,clear, 01/03  03:00:00,8,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.29443933,16.07525366,0,16.07516485,0,21.00007397,21.07349429,14.55234827,1,1,10.5,21.055,0,88060.78965,0,322532.0731,0
e-clear,e,clear, 01/03  04:00:00,7.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1743758,15.8410092,0,15.84091479,0,20.99998134,21.01515521,15.0750762,1,1,10.5,21.055,0,177328.0195,0,322532.0731,0
e-clear,e,clear, 01/03  05:00:00,5.75,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.05673424,15.34643944,0,15.34632857,0,20.9999957,20.95268634,15.57443419,1,1,10.5,21.055,0,319346.8991,0,322532.0731,0
e-clear,e,clear, 01/03  06:00:00,4.375,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.90773898,14.71115289,0,14.7110559,0,21.00001464,20.88532499,16.0775894,1,1,10.5,21.055,0,447665.7027,0,322532.0731,0
e-clear,e,clear, 01/03  07:00:00,3.375,0.75,57024.01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.78644538,14.3133133,0,14.3132228,0,21.00001212,20.85473318,16.40748237,1,1,10.5,21.055,0,423217.2573,0,322532.0731,0
e-clear,e,clear, 01/03  08:00:00,3.625,0.42,72576.01538,64.22590054,231213.2419,0.720377913,94.91666058,76.12269573,16.83760162,0.725135996,94.51371644,76.4292122,16.09587924,34.66867549,124807.2318,0.691824145,89.62682619,72.27608017,15.36331358,29.55722505,106406.0102,174.3069025,1.206032375,157.4711852,0,19.82260704,16.03662768,0,15.96281451,0,20.99168106,21.00590282,15.7293915,1,1,10.5,21.055,0,219509.9817,0,322532.0731,0
e-clear,e,clear, 01/03  09:00:00,5.875,0.42,57024.01208,131.3454936,472843.7769,0.880190708,194.0767773,139.7291999,39.56812677,0.863058915,187.9784786,137.0730862,35.97269821,76.80806954,276509.0504,0.697358672,158.5137138,111.0771524,32.50953195,54.53742404,196334.7266,794.5946302,6.591579456,723.2148024,0,20.24051193,18.13533707,0,17.76785128,0,21.02025363,21.24194374,14.3713779,1,1,10.5,21.055,0,31691.67035,0,322532.0731,0
e-clear,e,clear, 01/03  10:00:00,9.5,0.195,57024.01208,25.27028435,90973.02366,0.804937089,128.5861077,58.51161693,41.08620347,0.761484111,120.2447575,55.66170524,35.30660842,12.76723296,45962.03867,0.484218926,99.12947933,36.79239383,33.07115113,12.50305139,45010.98499,714.8286658,8.084348058,621.0623697,0,20.80453491,18.06006536,0,18.01767779,0,21.207684,21.36518083,13.36499702,1,1,10.5,21.055,0,0,0,322532.0731,0
e-clear,e,clear, 01/03  11:00:00,12.875,0.195,36288.00769,105.0605227,378217.8817,0,83.9342976,0,46.97973973,0,78.13566707,0,39.1855768,53.19771859,191511.7869,0,77.13858109,0,39.18848172,51.86280412,186706.0948,731.6840878,8.354938094,627.3719836,0,21.198435,19.54914095,0,19.53188672,0,21.52769242,21.61260736,11.61845153,1,1,10.5,21.055,0,0,0,322532.0731,8249.787062
e-clear,e,clear, 01/03  12:00:00,15.25,0.195,36288.00769,126.734996,456245.9857,0,80.60454065,0,42.48422955,0,80.41229658,0,36.09240437,66.17966787,238246.8043,0,76.16646328,0,36.09385461,60.55532815,217999.1813,691.4517554,7.271311907,604.5053381,0,21.52549631,20.51848272,0,20.44831725,0,21.99010715,21.96420836,9.498850175,1,1,10.5,21.055,0,0,0,322532.0731,9453.021473
e-clear,e,clear, 01/03  13:00:00,17.25,0.195,36288.00769,128.9728202,464302.1527,0,73.86305138,0,41.44938205,0,75.1004859,0,35.30887548,68.04757436,244971.2677,0,69.70314885,0,35.310119,60.92524583,219330.885,668.0457647,6.94689672,585.3685414,0,21.87344659,21.32888751,0,21.24081654,0,22.48503751,22.33906786,7.765842823,1,1,10.5,21.055,0,0,0,322532.0731,10101.21788
