Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Mean Radiant Temperature [C](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE:Zone Air System Sensible Heating Rate [W](Hourly),COMFENZONE:Zone Air System Sensible Cooling Rate [W](Hourly),COMFENZONE:Zone Air Temperature [C](Hourly),COMFENZONE:Zone Air Humidity Ratio [](Hourly),COMFENZONE:Zone Air Relative Humidity [%](Hourly),COMFENZONE:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),COMFENZONE:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Energy [J](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly) 
s-clear,south,clear, 11/09  07:00:00,12,57024.01208,23.12924127,23.13437243,23.13180685,0,66.13385632,23.13437243,0.008875947,50.25379109,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  08:00:00,12.625,72576.01538,23.26935624,23.41554377,23.34245,0,65.43337018,23.41554377,0.008644725,48.17078312,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  09:00:00,13,57024.01208,23.39719538,23.42074105,23.40896822,0,38.53059536,23.42074105,0.008349146,46.54340827,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  10:00:00,13.625,57024.01208,23.49817437,23.4111026,23.45463849,0,37.69175089,23.4111026,0.008042065,44.88171443,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  11:00:00,14.625,36288.00769,23.5623465,23.49638079,23.52936365,0,21.17417269,23.49638079,0.007741501,43.02881313,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  12:00:00,15,36288.00769,23.61911091,23.59997581,23.60954336,0,16.97715667,23.59997581,0.007602951,41.9943907,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  13:00:00,15,36288.00769,23.66588475,23.64995625,23.6579205,0,16.31060041,23.64995625,0.007515397,41.37624911,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  14:00:00,15,36288.00769,23.78488377,23.72227078,23.75357728,0,20.39471344,23.72227078,0.007453996,40.86411297,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  15:00:00,15.625,36288.00769,24.07590439,23.94805683,24.01198061,0,31.14247536,23.94805683,0.007369528,39.8618799,0,0,0,16.09178541,57930.42748,14.49666459,52187.99254,0,0,484173.6449
s-clear,south,clear, 11/09  16:00:00,16.625,36288.00769,24.14495248,23.99831133,24.0716319,0,41.21238174,23.99831133,0.00719456,38.78436173,0,0,0,52.51987087,189071.5351,48.27984713,173807.4497,0,0,484173.6449
s-clear,south,clear, 11/09  17:00:00,16.375,36288.00769,23.9469913,24.00008834,23.97353982,0,27.89417917,24.00008834,0.007045633,37.9723102,0,0,0,33.2742388,119787.2597,30.98879745,111559.6708,0,0,484173.6449
s-clear,south,clear, 11/09  18:00:00,14.75,36288.00769,23.85975953,24.01322439,23.93649196,0,39.24696833,24.01322439,0.007006438,37.75693358,0,0,0,14.26502444,51354.08797,13.21956775,47590.44392,0,0,484173.6449
s-clear,south,clear, 11/09  19:00:00,12.75,86832.0184,23.78887732,23.84520028,23.8170388,0,45.17875579,23.84520028,0.00711473,38.73976879,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  20:00:00,12,115344.0244,23.70546278,23.63557328,23.67051803,0,63.01034268,23.63557328,0.007327964,40.39162177,0,0,0,0,0,0,0,0,0,484173.6449
s-clear,south,clear, 11/09  21:00:00,12,129600.0275,23.68516167,23.68624772,23.6857047,0,70.66653089,23.68624772,0.007464189,41.00781377,0,0,0,0,0,0,0,0,0,484173.6449
