Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
C1Slowe,S,Lowe, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.10434866,20.50442809,0,20.50442809,0,23.99975075,24.06527506,6.237606102,1,1,13,21.83,0,0,0,194712.0519,59132.47211
C1Slowe,S,Lowe, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.99161578,19.59918239,0,19.59918239,0,23.91447242,23.96016239,6.05991624,1,1,13,21.83,0,0,0,194712.0519,0
C1Slowe,S,Lowe, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8485111,19.39038783,0,19.39038783,0,23.76714195,23.82873439,5.809653067,1,1,13,21.83,0,0,0,194712.0519,0
C1Slowe,S,Lowe, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6996924,19.35762386,0,19.35762386,0,23.67597525,23.733387,5.654165218,1,1,13,21.83,0,0,0,194712.0519,0
C1Slowe,S,Lowe, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56341433,19.61718401,0,19.61718401,0,23.64980851,23.68476199,5.600513982,1,1,13,21.83,0,0,0,194712.0519,0
C1Slowe,S,Lowe, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4619493,19.71084228,0,19.71084228,0,23.64899983,23.65684925,5.603390738,1,1,13,21.83,0,0,0,194712.0519,0
C1Slowe,S,Lowe, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.39453098,19.71216974,0,19.71216974,0,23.61108624,23.61807885,5.557881343,1,1,13,21.83,0,0,0,194712.0519,0
C1Slowe,S,Lowe, 01/01  08:00:00,13,0.51,55969.9173,2.330692753,8390.493912,0.499999598,29.88662526,9.827782918,18.60801662,0.5,29.91084873,9.827790822,18.60803158,1.165447834,4195.612202,0.5,29.91048309,9.827790822,18.60803158,1.16524492,4194.881711,66.66198578,0,23.42091957,20.63497861,0,20.63496812,0,23.81085926,23.76169535,5.834966207,1,1,13,21.83,0,0,0,194712.0519,0
C1Slowe,S,Lowe, 01/01  09:00:00,13.625,0.51,76446.71631,55.73782845,200656.1824,0.999999196,103.7744875,35.71457636,60.25953328,1,103.8952613,35.71460508,60.25958174,27.8695482,100330.3735,1,103.8934378,35.71460508,60.25958174,27.86828025,100325.8089,399.2462846,0,23.68909345,23.21434431,0,23.21428839,0,23.9976541,24.05511651,6.361422625,1,1,13,21.83,0,0,0,194712.0519,166182.8129
C1Slowe,S,Lowe, 01/01  10:00:00,14.625,0.3,76446.71631,21.50822478,77429.6092,0.999999196,70.06260732,8.164641542,52.14994602,1,70.23246844,8.164648109,52.14998796,10.75478577,38717.22876,1,70.22990282,8.164648109,52.14998796,10.75343901,38712.38044,409.3037376,0,23.76745801,22.65369822,0,22.65362268,0,23.99990144,24.07607021,6.324210168,1,1,13,21.83,0,0,0,194712.0519,109027.1887
