Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
B3Wlowe,W,Lowe, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9285313,20.38476129,0,20.38476129,0,23.65700026,23.79681382,5.773470193,1,1,13,21.83,0,14253.57662,0,196189.1465,0
B3Wlowe,W,Lowe, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.68031805,19.33574072,0,19.33574072,0,23.13405422,23.41078742,5.148305512,1,1,13,21.83,0,7836.93306,0,196189.1465,0
B3Wlowe,W,Lowe, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.41371695,19.04460616,0,19.04460616,0,22.86898088,23.16667643,5.007918085,1,1,13,21.83,0,0,0,196189.1465,0
B3Wlowe,W,Lowe, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18618849,18.95886503,0,18.95886503,0,22.70740308,22.99774891,5.023726449,1,1,13,21.83,0,0,0,196189.1465,0
B3Wlowe,W,Lowe, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99384184,19.17561973,0,19.17561973,0,22.63600339,22.89597521,5.063671275,1,1,13,21.83,0,0,0,196189.1465,0
B3Wlowe,W,Lowe, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.85061387,19.24304813,0,19.24304813,0,22.59449295,22.82494353,5.089476583,1,1,13,21.83,0,0,0,196189.1465,0
B3Wlowe,W,Lowe, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73949309,19.21217378,0,19.21217378,0,22.5131581,22.741176,5.145257636,1,1,13,21.83,0,0,0,196189.1465,0
B3Wlowe,W,Lowe, 01/01  08:00:00,13,0.51,55969.9173,0,0,0,7.803270225,0,6.407691145,0,7.817143991,0,6.407696298,0,0,0,7.834499129,0,6.407696298,0,0,32.5758562,0,22.69998305,19.47654555,0,19.47704438,0,22.58880932,22.77249617,5.121594764,1,1,13,21.83,0,0,0,196189.1465,0
B3Wlowe,W,Lowe, 01/01  09:00:00,13.625,0.51,76446.71631,0,0,0,38.09396519,0,30.79277899,0,38.1563535,0,30.79280376,0,0,0,38.31728148,0,30.79280376,0,0,168.7636815,0,22.81370009,20.7022064,0,20.70686136,0,22.95375723,23.0435957,5.014008028,1,1,13,21.83,0,0,0,196189.1465,4125.979433
B3Wlowe,W,Lowe, 01/01  10:00:00,14.625,0.3,76446.71631,7.611814106,27402.53078,0,52.30885089,0,42.69833632,0,52.44251164,0,42.69837066,3.788051646,13636.98593,0,52.51031897,0,42.69837066,3.82376246,13765.54486,239.4563123,0,22.90888283,21.5650413,0,21.56703213,0,23.03597204,23.15133909,5.017586128,1,1,13,21.83,0,0,0,196189.1465,0
