Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
A1Nclear,N,Clear, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.06178827,20.56193283,0,20.56193283,0,23.99082174,24.05488476,6.256386132,1,1,13,21.83,0,0,0,160545.7763,43605.43366
A1Nclear,N,Clear, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.94572024,19.65674376,0,19.65674376,0,23.83633875,23.91088596,5.976220135,1,1,13,21.83,0,0,0,160545.7763,0
A1Nclear,N,Clear, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.79568436,19.44037876,0,19.44037876,0,23.68011528,23.76992383,5.712026471,1,1,13,21.83,0,0,0,160545.7763,0
A1Nclear,N,Clear, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64438187,19.40127924,0,19.40127924,0,23.58261863,23.66817458,5.551168278,1,1,13,21.83,0,0,0,160545.7763,0
A1Nclear,N,Clear, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.50635103,19.64928172,0,19.64928172,0,23.55034287,23.61376692,5.489477083,1,1,13,21.83,0,0,0,160545.7763,0
A1Nclear,N,Clear, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3998572,19.73709795,0,19.73709795,0,23.54095508,23.57912567,5.480353105,1,1,13,21.83,0,0,0,160545.7763,0
A1Nclear,N,Clear, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.32883886,19.73384049,0,19.73384049,0,23.49805396,23.53552211,5.430605568,1,1,13,21.83,0,0,0,160545.7763,0
A1Nclear,N,Clear, 01/01  08:00:00,13,0.51,55969.9173,0,0,0,7.817485275,0,6.407691145,0,7.859637564,0,6.407696298,0,0,0,7.841129543,0,6.407696298,0,0,56.97112091,0,23.33839156,19.92349652,0,19.92322325,0,23.64763759,23.62782532,5.57511609,1,1,13,21.83,0,0,0,160545.7763,0
A1Nclear,N,Clear, 01/01  09:00:00,13.625,0.51,76446.71631,0,0,0,38.19845016,0,30.79277899,0,38.41904864,0,30.79280376,0,0,0,38.29092831,0,30.79280376,0,0,280.973095,0,23.54212081,20.7793349,0,20.7774222,0,23.96841015,23.91649402,6.126667924,1,1,13,21.83,0,0,0,160545.7763,63015.31673
A1Nclear,N,Clear, 01/01  10:00:00,14.625,0.3,76446.71631,34.53185723,124314.686,0,52.27051211,0,42.69833632,0,52.48085521,0,42.69837066,17.28984041,62243.42547,0,52.4297083,0,42.69837066,17.24201682,62071.26055,360.0458144,0,23.68535826,21.43216209,0,21.4313935,0,23.99991846,24.02257437,6.324050495,1,1,13,21.83,0,0,0,160545.7763,52554.21619
