Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
B1Nclear,N,Clear, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03113468,20.35911533,0,20.35911533,0,23.98924208,24.03467379,6.250961826,1,1,13,21.83,0,0,0,158223.2847,32344.26542
B1Nclear,N,Clear, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.90753651,19.44540743,0,19.44540743,0,23.78664609,23.86306243,5.90018724,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74685042,19.22037724,0,19.22037724,0,23.62162422,23.71333589,5.624914246,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.587739,19.17535302,0,19.17535302,0,23.51840827,23.60570613,5.461815249,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.44305306,19.41576871,0,19.41576871,0,23.48116556,23.5461187,5.39529045,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.33110584,19.50125392,0,19.50125392,0,23.46764859,23.50735397,5.379570041,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25558042,19.49340472,0,19.49340472,0,23.4208167,23.45975826,5.329069209,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/01  08:00:00,13,0.51,55969.9173,0,0,0,7.837408187,0,6.407691145,0,7.869422325,0,6.407696298,0,0,0,7.858481174,0,6.407696298,0,0,60.66252856,0,23.26074494,19.67960848,0,19.67944683,0,23.56590343,23.54773256,5.449056431,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/01  09:00:00,13.625,0.51,76446.71631,0.515690108,1856.48439,0,38.30888066,0,30.79277899,0,38.53911405,0,30.79280376,0.281944361,1014.9997,0,38.39424094,0,30.79280376,0.233745747,841.4846901,300.466881,0,23.46598467,20.54127826,0,20.53911832,0,23.94186292,23.86408037,6.028042455,1,1,13,21.83,0,0,0,158223.2847,45803.60609
B1Nclear,N,Clear, 01/01  10:00:00,14.625,0.3,76446.71631,38.15523565,137358.8483,0,52.31647536,0,42.69833632,0,52.50507632,0,42.69837066,19.09761639,68751.41901,0,52.47484145,0,42.69837066,19.05761926,68607.42932,372.6305182,0,23.62823704,21.20761494,0,21.20716217,0,24.00212087,23.99035769,6.284712335,1,1,13,21.83,0,0,0,158223.2847,32370.09961
B1Nclear,N,Clear, 01/01  11:00:00,15.625,0.3,55969.9173,141.3595178,508894.2641,0,89.40717207,0,72.03119284,0,89.77324277,0,72.03125077,70.74991519,254699.6947,0,89.66629456,0,72.03125077,70.60960261,254194.5694,600.5855965,0,23.77964592,22.1005005,0,22.09894132,0,24.00000163,24.10763678,6.580418048,1,1,13,21.83,0,0,0,158223.2847,52350.78285
B1Nclear,N,Clear, 01/01  12:00:00,17.875,0.3,45048.95782,83.88834665,301998.0479,0,59.2785978,0,48.7958078,0,59.45076701,0,48.79584704,41.94146165,150989.2619,0,59.45503408,0,48.79584704,41.946885,151008.786,411.1043472,0,23.84138544,22.40079048,0,22.40084482,0,23.99995984,24.12850369,6.69082271,1,1,13,21.83,0,0,0,158223.2847,114640.5458
B1Nclear,N,Clear, 01/01  13:00:00,20.25,0.3,45048.95782,157.054728,565397.0208,0,78.0486363,0,64.07872466,0,78.26950253,0,64.07877619,78.51352608,282648.6939,0,78.29101702,0,64.07877619,78.54120193,282748.327,509.6879444,0,23.97108392,23.58136648,0,23.5816606,0,23.9999085,24.21614454,6.90479067,1,1,13,21.83,0,0,0,158223.2847,215568.2544
B1Nclear,N,Clear, 01/01  14:00:00,21.625,0.3,45048.95782,111.5721982,401659.9134,0,54.49693825,0,44.97632859,0,54.64746145,0,44.97636476,55.77665487,200795.9575,0,54.66212375,0,44.97636476,55.7955433,200863.9559,380.5455022,0,24.06338226,23.83257822,0,23.83278506,0,23.99987192,24.23724812,6.880954112,1,1,13,21.83,0,0,0,158223.2847,248460.1766
B1Nclear,N,Clear, 01/01  15:00:00,22.625,0.3,45048.95782,140.853568,507072.8447,0,61.67041112,0,49.83978237,0,61.85470344,0,49.83982246,70.26115528,252940.159,0,62.11216858,0,49.83982246,70.5924127,254132.6857,397.6792756,0,24.16727075,24.37349702,0,24.37704924,0,23.99985539,24.28067894,6.918501138,1,1,13,21.83,0,0,0,158223.2847,281964.2141
B1Nclear,N,Clear, 01/01  16:00:00,23,0.3,45048.95782,176.2245398,634408.3432,0,73.72792146,0,57.20939211,0,73.84969192,0,57.20943812,87.5163674,315058.9227,0,74.77077611,0,57.20943812,88.70817239,319349.4206,529.4807156,0,24.33042551,24.78974623,0,24.80266773,0,23.99981178,24.35026731,7.027371418,0,1,13,21.83,0,0,0,158223.2847,327959.7637
B1Nclear,N,Clear, 01/01  17:00:00,23,0.3,45048.95782,35.02389375,126086.0175,0,18.96187385,0,15.46685551,0,18.99755913,0,15.46686795,17.47081147,62894.9213,0,19.06098946,0,15.46686795,17.55308228,63191.0962,139.7551437,0,24.34027914,23.96776813,0,23.968735,0,23.99987468,24.28576527,6.867205789,1,1,13,21.83,0,0,0,158223.2847,292762.2487
B1Nclear,N,Clear, 01/01  18:00:00,21.75,0.51,45048.95782,0,0,0,1.915926184,0,1.574103235,0,1.921330457,0,1.574104501,0,0,0,1.921856884,0,1.574104501,0,0,10.30581093,0,24.3245858,23.18015449,0,23.18016219,0,23.99985509,24.22785789,6.790023289,1,1,13,21.83,0,0,0,158223.2847,284791.8924
B1Nclear,N,Clear, 01/01  19:00:00,19.75,0.525,116035.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.34035012,22.19181488,0,22.19181488,0,23.99983562,24.19257469,6.764974117,1,1,13,21.83,0,0,0,158223.2847,250072.3288
B1Nclear,N,Clear, 01/01  20:00:00,18.375,0.975,136511.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.34782963,21.52862599,0,21.52862599,0,23.99973114,24.17017797,6.747072568,1,1,13,21.83,0,0,0,158223.2847,247741.6002
B1Nclear,N,Clear, 01/01  21:00:00,16.125,0.975,136511.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.34766325,20.76606603,0,20.76606603,0,23.99963533,24.15136495,6.690873368,1,1,13,21.83,0,0,0,158223.2847,225180.5813
B1Nclear,N,Clear, 01/01  22:00:00,16.875,0.75,136511.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.32504523,21.12885513,0,21.12885513,0,23.99967967,24.15323033,6.63821575,1,1,13,21.83,0,0,0,158223.2847,226031.3424
B1Nclear,N,Clear, 01/01  23:00:00,18,0.75,116035.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.24515813,21.46178931,0,21.46178931,0,23.99978907,24.13560791,6.53490936,1,1,13,21.83,0,0,0,158223.2847,164318.302
B1Nclear,N,Clear, 01/01  24:00:00,18,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.12991696,21.39397271,0,21.39397271,0,23.99987056,24.09613148,6.394519002,1,1,13,21.83,0,0,0,158223.2847,105846.9422
B1Nclear,N,Clear, 01/02  01:00:00,16.125,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03603392,20.68926688,0,20.68926688,0,23.99988912,24.04954016,6.270029151,1,1,13,21.83,0,0,0,158223.2847,58788.12584
B1Nclear,N,Clear, 01/02  02:00:00,15.625,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.95035465,20.38547004,0,20.38547004,0,24.00008336,24.01254218,6.188858647,1,1,13,21.83,0,0,0,158223.2847,27743.82381
B1Nclear,N,Clear, 01/02  03:00:00,15.375,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86855994,20.21690113,0,20.21690113,0,23.99729361,23.9789682,5.915442504,1,1,13,21.83,0,0,0,158223.2847,8016.115498
B1Nclear,N,Clear, 01/02  04:00:00,13.75,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.76619847,19.53083482,0,19.53083482,0,23.82562022,23.84083811,5.484969689,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/02  05:00:00,11.75,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.60363137,18.66204832,0,18.66204832,0,23.51143784,23.60014428,5.120785189,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/02  06:00:00,9.75,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.38849324,17.82807799,0,17.82807799,0,23.18271929,23.33156823,5.015332973,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/02  07:00:00,8.375,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15452531,17.15705839,0,17.15705839,0,22.89227546,23.0831412,5.196133183,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/02  08:00:00,6.75,0.51,55969.9173,0,0,0,8.171100956,0,6.415845879,0,8.267966038,0,6.415851039,0,0,0,8.174137546,0,6.415851039,0,0,64.17692264,0,22.96131073,16.46316567,0,16.46205848,0,22.734797,22.92600484,5.522551726,1,1,13,21.83,0,0,0,158223.2847,0
B1Nclear,N,Clear, 01/02  09:00:00,6.625,0.51,76446.71631,0,0,0,44.91978396,0,30.53238156,0,46.34823375,0,30.53240611,0,0,0,44.68285071,0,30.53240611,0,0,359.0920786,0,22.93518461,16.89738451,0,16.8774394,0,22.90874744,23.05407469,5.476519555,1,1,13,21.83,0,0,0,158223.2847,2100.827545
B1Nclear,N,Clear, 01/02  10:00:00,7.625,0.3,76446.71631,0.434351621,1563.665834,0,64.37945642,0,39.23102762,0,67.09223804,0,39.23105917,0.635216193,2286.778296,0,64.25858196,0,39.23105917,0,0,501.7192837,0,22.93845058,17.6217721,0,17.58713762,0,22.92908365,23.11943119,5.521522142,1,1,13,21.83,0,0,0,158223.2847,0
