Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
C1Nlowe,N,Lowe, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.96101696,20.44531378,0,20.44531378,0,23.95614168,23.98064943,6.215048048,1,1,13,21.83,0,0,0,140623.805,19618.47015
C1Nlowe,N,Lowe, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8282602,19.49592541,0,19.49592541,0,23.68058266,23.76730848,5.758009992,1,1,13,21.83,0,0,0,140623.805,0
C1Nlowe,N,Lowe, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66183959,19.26592892,0,19.26592892,0,23.51234574,23.61373661,5.489028571,1,1,13,21.83,0,0,0,140623.805,0
C1Nlowe,N,Lowe, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.50226377,19.22331259,0,19.22331259,0,23.40767154,23.50487635,5.336981138,1,1,13,21.83,0,0,0,140623.805,0
C1Nlowe,N,Lowe, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.35940812,19.47452588,0,19.47452588,0,23.3709586,23.44604948,5.276512702,1,1,13,21.83,0,0,0,140623.805,0
C1Nlowe,N,Lowe, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.24830758,19.56322774,0,19.56322774,0,23.35771384,23.40803868,5.261667068,1,1,13,21.83,0,0,0,140623.805,0
C1Nlowe,N,Lowe, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.173718,19.55866702,0,19.55866702,0,23.3114712,23.36133927,5.218768202,1,1,13,21.83,0,0,0,140623.805,0
C1Nlowe,N,Lowe, 01/01  08:00:00,13,0.51,55969.9173,0,0,0,7.817485275,0,6.407691145,0,7.859637564,0,6.407696298,0,0,0,7.841129543,0,6.407696298,0,0,36.77994539,0,23.17485769,19.85349826,0,19.85297205,0,23.45882512,23.44845628,5.31508212,1,1,13,21.83,0,0,0,140623.805,0
C1Nlowe,N,Lowe, 01/01  09:00:00,13.625,0.51,76446.71631,0,0,0,38.19845016,0,30.79277899,0,38.41904864,0,30.79280376,0,0,0,38.29092831,0,30.79280376,0,0,181.2380112,0,23.34442079,21.11203568,0,21.10837781,0,23.89762996,23.7757749,5.866317227,1,1,13,21.83,0,0,0,140623.805,25751.74841
C1Nlowe,N,Lowe, 01/01  10:00:00,14.625,0.3,76446.71631,5.450877811,19623.16012,0,52.27051211,0,42.69833632,0,52.48085521,0,42.69837066,2.73576512,9848.754431,0,52.4297083,0,42.69837066,2.715112691,9774.405687,231.9969115,0,23.47124521,21.96383469,0,21.96235759,0,23.96395333,23.88430561,6.084265215,1,1,13,21.83,0,0,0,140623.805,9328.436484
C1Nlowe,N,Lowe, 01/01  11:00:00,15.625,0.3,55969.9173,51.16023248,184176.8369,0,89.33221443,0,72.03119284,0,89.72500427,0,72.03125077,25.64296807,92314.68507,0,89.57140661,0,72.03125077,25.51726441,91862.15188,373.2800585,0,23.54543511,23.30768161,0,23.30328024,0,23.95593035,23.9609365,6.302167034,1,1,13,21.83,0,0,0,140623.805,0
C1Nlowe,N,Lowe, 01/01  12:00:00,17.875,0.3,45048.95782,22.95033252,82621.19708,0,59.26127605,0,48.7958078,0,59.45411938,0,48.79584704,11.4805729,41330.06245,0,59.44062802,0,48.79584704,11.46975962,41291.13463,262.6209226,0,23.59053297,23.18860329,0,23.1882374,0,24.00371646,23.99825026,6.528276127,1,1,13,21.83,0,0,0,140623.805,41740.47416
C1Nlowe,N,Lowe, 01/01  13:00:00,20.25,0.3,45048.95782,76.12749463,274058.9807,0,78.02647601,0,64.07872466,0,78.28109331,0,64.07877619,38.06521967,137034.7908,0,78.27724718,0,64.07877619,38.06227496,137024.1899,327.8682777,0,23.69483381,24.64952356,0,24.64942183,0,23.99995873,24.07510189,6.757359739,1,1,13,21.83,0,0,0,140623.805,132681.9413
C1Nlowe,N,Lowe, 01/01  14:00:00,21.625,0.3,45048.95782,54.82956479,197386.4333,0,54.48183583,0,44.97632859,0,54.65536066,0,44.97636476,27.41579263,98696.85345,0,54.65273949,0,44.97636476,27.41377217,98689.57981,246.6948488,0,23.78244591,24.60456218,0,24.6044923,0,23.99992253,24.09865135,6.772516008,1,1,13,21.83,0,0,0,140623.805,169366.1148
C1Nlowe,N,Lowe, 01/01  15:00:00,22.625,0.3,45048.95782,78.09671968,281148.1909,0,61.83819003,0,49.83978237,0,61.95593256,0,49.83982246,38.93229243,140156.2527,0,62.24972419,0,49.83982246,39.16442726,140991.9381,265.0635199,0,23.88617538,25.23726318,0,25.24491952,0,23.99989552,24.14357581,6.81597688,1,1,13,21.83,0,0,0,140623.805,208329.3878
C1Nlowe,N,Lowe, 01/01  16:00:00,23,0.3,45048.95782,103.1483033,371333.892,0,74.33304874,0,57.20939211,0,74.38335399,0,57.20943812,51.19155716,184289.6058,0,75.33941294,0,57.20943812,51.95674618,187044.2862,358.2435886,0,24.03372471,25.80872964,0,25.83399269,0,23.99985174,24.20376639,6.893258496,1,1,13,21.83,0,0,0,140623.805,247137.8226
C1Nlowe,N,Lowe, 01/01  17:00:00,23,0.3,45048.95782,15.04618139,54166.25299,0,18.99183117,0,15.46685551,0,19.04058418,0,15.46686795,7.500468035,27001.68493,0,19.0965135,0,15.46686795,7.545713352,27164.56807,93.5277763,0,24.09059381,24.29122225,0,24.29281887,0,23.99990649,24.15984822,6.791753856,1,1,13,21.83,0,0,0,140623.805,220682.1513
C1Nlowe,N,Lowe, 01/01  18:00:00,21.75,0.51,45048.95782,0,0,0,1.915383955,0,1.574103235,0,1.921614066,0,1.574104501,0,0,0,1.921519957,0,1.574104501,0,0,6.685194649,0,24.13290264,23.28083322,0,23.28083038,0,23.99986718,24.1284493,6.766310116,1,1,13,21.83,0,0,0,140623.805,230387.4636
C1Nlowe,N,Lowe, 01/01  19:00:00,19.75,0.525,116035.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.18827116,22.26610878,0,22.26610878,0,23.99984272,24.11106015,6.766745295,1,1,13,21.83,0,0,0,140623.805,202970.3852
C1Nlowe,N,Lowe, 01/01  20:00:00,18.375,0.975,136511.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.22135531,21.60718133,0,21.60718133,0,23.99972939,24.10099254,6.76099778,1,1,13,21.83,0,0,0,140623.805,207035.851
C1Nlowe,N,Lowe, 01/01  21:00:00,16.125,0.975,136511.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.24037837,20.84435603,0,20.84435603,0,23.99961929,24.09204717,6.709672339,1,1,13,21.83,0,0,0,140623.805,188085.3264
