Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
B3Sclear,S,Clear, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.16904239,20.59849141,0,20.59849141,0,23.88185357,24.04507599,6.154327067,1,1,13,21.83,0,0,0,240491.9425,11462.34545
B3Sclear,S,Clear, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.96495194,19.60877753,0,19.60877753,0,23.46850303,23.73144758,5.488323061,1,1,13,21.83,0,9825.380395,0,240491.9425,0
B3Sclear,S,Clear, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.72275828,19.33359679,0,19.33359679,0,23.22019623,23.50482564,5.181043949,1,1,13,21.83,0,0,0,240491.9425,0
B3Sclear,S,Clear, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.50628505,19.25249494,0,19.25249494,0,23.06658987,23.34414491,5.057323388,1,1,13,21.83,0,0,0,240491.9425,0
B3Sclear,S,Clear, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.31951694,19.46696301,0,19.46696301,0,22.99803664,23.24595633,5.018384653,1,1,13,21.83,0,0,0,240491.9425,0
B3Sclear,S,Clear, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17859963,19.53215103,0,19.53215103,0,22.96015554,23.17782236,5.009246408,1,1,13,21.83,0,0,0,240491.9425,0
B3Sclear,S,Clear, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.06979307,19.50259091,0,19.50259091,0,22.8822622,23.09694441,5.000706532,1,1,13,21.83,0,0,0,240491.9425,0
B3Sclear,S,Clear, 01/01  08:00:00,13,0.51,55969.9173,23.03911429,82940.81146,0.499999598,29.88662526,9.827782918,18.60801662,0.5,29.91084873,9.827790822,18.60803158,11.51971814,41470.9853,0.5,29.91048309,9.827790822,18.60803158,11.51939615,41469.82615,103.3603437,0,23.06634,20.00057321,0,20.00056769,0,22.99543987,23.18284777,5.01980803,1,1,13,21.83,0,0,0,240491.9425,0
B3Sclear,S,Clear, 01/01  09:00:00,13.625,0.51,76446.71631,160.2527957,576910.0647,0.999999196,103.7744875,35.71457636,60.25953328,1,103.8952613,35.71460508,60.25958174,80.12760212,288459.3676,1,103.8934378,35.71460508,60.25958174,80.12519362,288450.697,619.5449267,0,23.44164005,21.66596487,0,21.66593712,0,23.61814236,23.75556724,5.585543254,1,1,13,21.83,0,0,0,240491.9425,20855.82614
B3Sclear,S,Clear, 01/01  10:00:00,14.625,0.3,76446.71631,82.6452966,297523.0678,0.999999196,70.06260732,8.164641542,52.14994602,1,70.23246844,8.164648109,52.14998796,41.32434269,148767.6337,1,70.22990282,8.164648109,52.14998796,41.32095391,148755.4341,632.7148588,0,23.6550618,21.66843441,0,21.66839553,0,23.79045305,23.92282603,5.939155779,1,1,13,21.83,0,0,0,240491.9425,0
B3Sclear,S,Clear, 01/01  11:00:00,15.625,0.3,55969.9173,289.2521588,1041307.772,0.999999196,146.6976993,20.73634876,108.0834992,1,146.9989318,20.73636544,108.0835861,144.6291256,520664.8521,1,146.9943822,20.73636544,108.0835861,144.6230332,520642.9197,1337.267444,0,23.95438202,23.23641968,0,23.23635235,0,23.97333724,24.22608208,6.790054595,1,1,13,21.83,0,0,0,240491.9425,51021.72263
B3Sclear,S,Clear, 01/01  12:00:00,17.875,0.3,45048.95782,92.32371347,332365.3685,0.999999196,64.15656018,1.785669285,51.85219482,1,64.34622571,1.785670721,51.85223652,46.16371107,166189.3598,1,64.34336078,1.785670721,51.85223652,46.1600024,166176.0087,677.9683237,0,24.01027835,22.73328561,0,22.73324644,0,23.99988151,24.2009979,6.892232266,1,1,13,21.83,0,0,0,240491.9425,105978.9654
B3Sclear,S,Clear, 01/01  13:00:00,20.25,0.3,45048.95782,175.6707321,632414.6357,0.999999196,87.11749977,0,73.16974841,1,87.37212437,0,73.16980726,87.83780834,316216.11,1,87.36827825,0,73.16980726,87.83292381,316198.5257,990.2928992,0,24.129452,23.9702772,0,23.97022202,0,23.99995192,24.28250439,7.182137555,1,1,13,21.83,0,0,0,240491.9425,251277.3457
B3Sclear,S,Clear, 01/01  14:00:00,21.625,0.3,45048.95782,110.9622236,399464.0051,0.999999196,56.0040801,0,46.49857286,1,56.17760616,0,46.49861025,55.4827606,199737.9382,1,56.17498499,0,46.49861025,55.47946304,199726.0669,583.1394677,0,24.19655152,24.10904785,0,24.10901137,0,23.99992575,24.28747093,7.145717332,1,1,13,21.83,0,0,0,240491.9425,299461.7813
B3Sclear,S,Clear, 01/01  15:00:00,22.625,0.3,45048.95782,268.1434635,965316.4686,0.999999196,113.1226511,31.76820054,68.49023445,1,113.3164386,31.76822609,68.49028954,134.0736177,482665.0238,1,113.313512,31.76822609,68.49028954,134.0698458,482651.4447,970.5584039,0,24.35033392,25.32650175,0,25.32646257,0,23.99990329,24.40257588,7.400400188,0.5,1,13,21.83,0,0,0,240491.9425,397857.0026
B3Sclear,S,Clear, 01/01  16:00:00,23,0.3,45048.95782,604.3763983,2175755.034,0.999999196,249.3936153,115.647008,114.0965549,1,249.6195702,115.6471011,114.0966466,302.1904186,1087885.507,1,249.6161592,115.6471011,114.0966466,302.1859797,1087869.527,1573.248651,0,24.87176823,27.61420979,0,27.61416574,0,23.99959447,24.75819011,8.230170122,0,1,13,21.83,0,0,0,240491.9425,670587.4539
