Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
A2Sexist,S,Exist, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.82770315,17.21390299,0,17.21390299,0,23.48017374,23.59506988,5.475451821,1,1,13,21.83,0,21204.85818,0,238734.8909,0
A2Sexist,S,Exist, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.49205159,15.55008423,0,15.55008423,0,22.86008487,23.1055924,5.021801607,1,1,13,21.83,0,27511.85844,0,238734.8909,0
A2Sexist,S,Exist, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.14171163,15.23683267,0,15.23683267,0,22.49676076,22.77153064,5.140736251,1,1,13,21.83,0,0,0,238734.8909,0
A2Sexist,S,Exist, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.841524,15.25573776,0,15.25573776,0,22.27322397,22.53836805,5.419750827,1,1,13,21.83,0,0,0,238734.8909,0
A2Sexist,S,Exist, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.59684911,15.84762937,0,15.84762937,0,22.17107362,22.4025508,5.628153833,1,1,13,21.83,0,0,0,238734.8909,0
A2Sexist,S,Exist, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.41684313,15.98214356,0,15.98214356,0,22.10492802,22.30065842,5.769292811,1,1,13,21.83,0,0,0,238734.8909,0
A2Sexist,S,Exist, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.26384594,16.00577461,0,16.00577461,0,21.98419286,22.17627577,6.00992247,1,1,13,21.83,0,0,0,238734.8909,0
A2Sexist,S,Exist, 01/01  08:00:00,13,0.51,55969.9173,24.08577579,86708.79284,0.499999598,32.99132899,11.26453982,20.27685131,0.5,33.02198912,11.26454888,20.27686762,12.04288789,43354.39642,0.5,33.02198912,11.26454888,20.27686762,12.04288789,43354.39642,125.6849233,0,22.23913578,16.391891,0,16.391891,0,22.0736323,22.24417033,5.882548811,1,1,13,21.83,0,0,0,238734.8909,0
A2Sexist,S,Exist, 01/01  09:00:00,13.625,0.51,76446.71631,177.4700053,638892.0192,0.999999196,111.3270903,39.92081942,63.61032115,1,111.4799596,39.92085153,63.61037231,88.73500267,319446.0096,1,111.4799596,39.92085153,63.61037231,88.73500267,319446.0096,754.7501211,0,22.69806132,17.64815482,0,17.64815482,0,22.76735787,22.90145257,5.077583248,1,1,13,21.83,0,0,0,238734.8909,24011.85682
A2Sexist,S,Exist, 01/01  10:00:00,14.625,0.3,76446.71631,72.02152474,259277.4891,0.999999196,71.40052882,8.816490566,52.84224855,1,71.61553877,8.816497657,52.84229105,36.01076237,129638.7445,1,71.61553877,8.816497657,52.84229105,36.01076237,129638.7445,749.4049726,0,22.93213214,18.06025435,0,18.06025435,0,22.96929059,23.08894333,5.009121376,1,1,13,21.83,0,0,0,238734.8909,0
