Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
B3Sexist,S,Exist, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.85233276,17.22282305,0,17.22282305,0,23.52052188,23.62685092,5.519645814,1,1,13,21.83,0,22204.35986,0,249565.9332,0
B3Sexist,S,Exist, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.521354,15.5607211,0,15.5607211,0,22.90243766,23.14040666,5.027010091,1,1,13,21.83,0,29075.19545,0,249565.9332,0
B3Sexist,S,Exist, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1728663,15.24799796,0,15.24799796,0,22.53788049,22.8066828,5.112882158,1,1,13,21.83,0,0,0,249565.9332,0
B3Sexist,S,Exist, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.87350267,15.26752003,0,15.26752003,0,22.31484194,22.57433963,5.367593304,1,1,13,21.83,0,0,0,249565.9332,0
B3Sexist,S,Exist, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.62955548,15.86064604,0,15.86064604,0,22.21332404,22.43936578,5.562434829,1,1,13,21.83,0,0,0,249565.9332,0
B3Sexist,S,Exist, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.45010981,15.99515591,0,15.99515591,0,22.14865515,22.33864931,5.695174752,1,1,13,21.83,0,0,0,249565.9332,0
B3Sexist,S,Exist, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.29795946,16.01950166,0,16.01950166,0,22.02905916,22.21537355,5.922500878,1,1,13,21.83,0,0,0,249565.9332,0
B3Sexist,S,Exist, 01/01  08:00:00,13,0.51,55969.9173,16.46369804,59269.31293,0.499999598,29.88662526,9.827782918,18.60801662,0.5,29.91084873,9.827790822,18.60803158,8.232050326,29635.38117,0.5,29.91048309,9.827790822,18.60803158,8.231647709,29633.93175,118.5479475,0,22.26759107,16.37971141,0,16.37970845,0,22.11206534,22.27443446,5.815453805,1,1,13,21.83,0,0,0,249565.9332,0
B3Sexist,S,Exist, 01/01  09:00:00,13.625,0.51,76446.71631,149.1176799,536823.6475,0.999999196,103.7744875,35.71457636,60.25953328,1,103.8952613,35.71460508,60.25958174,74.56034618,268417.2463,1,103.8934378,35.71460508,60.25958174,74.55733367,268406.4012,709.8805973,0,22.68630604,17.58167305,0,17.58165824,0,22.75651871,22.88205401,5.082393787,1,1,13,21.83,0,0,0,249565.9332,23721.44355
B3Sexist,S,Exist, 01/01  10:00:00,14.625,0.3,76446.71631,67.27153997,242177.5439,0.999999196,70.06260732,8.164641542,52.14994602,1,70.23246844,8.164648109,52.14998796,33.63749126,121094.9685,1,70.22990282,8.164648109,52.14998796,33.63404872,121082.5754,723.563879,0,22.91336747,18.04197267,0,18.04195186,0,22.96356392,23.07611644,5.008510875,1,1,13,21.83,0,0,0,249565.9332,0
