Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
B3Wclear,W,Clear, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.12524233,20.57389909,0,20.57389909,0,23.86688828,24.01358252,6.110672916,1,1,13,21.83,0,7419.251021,0,244599.5374,8546.765351
B3Wclear,W,Clear, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92078139,19.58172676,0,19.58172676,0,23.43604983,23.6913816,5.440200059,1,1,13,21.83,0,8917.289691,0,244599.5374,0
B3Wclear,W,Clear, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.67652096,19.3039064,0,19.3039064,0,23.18267588,23.46158182,5.146761039,1,1,13,21.83,0,0,0,244599.5374,0
B3Wclear,W,Clear, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.46033526,19.22294953,0,19.22294953,0,23.02937809,23.30141597,5.038586841,1,1,13,21.83,0,0,0,244599.5374,0
B3Wclear,W,Clear, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.27466546,19.43784584,0,19.43784584,0,22.96198091,23.20446651,5.008427315,1,1,13,21.83,0,0,0,244599.5374,0
B3Wclear,W,Clear, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.13512197,19.50420171,0,19.50420171,0,22.92595129,23.13805288,5.003092232,1,1,13,21.83,0,0,0,244599.5374,0
B3Wclear,W,Clear, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.02795882,19.47570044,0,19.47570044,0,22.84957656,23.05881552,5.001129542,1,1,13,21.83,0,0,0,244599.5374,0
B3Wclear,W,Clear, 01/01  08:00:00,13,0.51,55969.9173,0,0,0,7.803270225,0,6.407691145,0,7.817143991,0,6.407696298,0,0,0,7.834499129,0,6.407696298,0,0,50.50125051,0,22.99630394,19.63500409,0,19.63526223,0,22.92774132,23.09556882,5.001007316,1,1,13,21.83,0,0,0,244599.5374,0
B3Wclear,W,Clear, 01/01  09:00:00,13.625,0.51,76446.71631,1.195127885,4302.460387,0,38.09396519,0,30.79277899,0,38.1563535,0,30.79280376,0.510241938,1836.870977,0,38.31728148,0,30.79280376,0.684885947,2465.589409,261.7792281,0,23.15297658,20.4674081,0,20.46983148,0,23.2951226,23.3895246,5.136947246,1,1,13,21.83,0,0,0,244599.5374,10082.52324
B3Wclear,W,Clear, 01/01  10:00:00,14.625,0.3,76446.71631,39.73010678,143028.3844,0,52.30885089,0,42.69833632,0,52.44251164,0,42.69837066,19.82026259,71352.94531,0,52.51031897,0,42.69837066,19.90984419,71675.43909,371.5409766,0,23.30170537,21.15516737,0,21.1561932,0,23.44577978,23.55846163,5.327288549,1,1,13,21.83,0,0,0,244599.5374,0
