Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
A1Eexist,E,Exist, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.79993409,17.23307879,0,17.23307879,0,23.75476221,23.72734897,5.840129254,1,1,13,21.83,0,12081.51888,0,162543.4886,0
A1Eexist,E,Exist, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.55177858,15.59902575,0,15.59902575,0,23.23802122,23.32517361,5.198147472,1,1,13,21.83,0,12561.24421,0,162543.4886,0
A1Eexist,E,Exist, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.27525021,15.30790803,0,15.30790803,0,22.9467813,23.05839076,5.018015603,1,1,13,21.83,0,0,0,162543.4886,0
A1Eexist,E,Exist, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0324245,15.3486054,0,15.3486054,0,22.7727978,22.87649082,5.012025631,1,1,13,21.83,0,0,0,162543.4886,0
A1Eexist,E,Exist, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.82922897,15.9636592,0,15.9636592,0,22.69747659,22.77503025,5.042702001,1,1,13,21.83,0,0,0,162543.4886,0
A1Eexist,E,Exist, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67321413,16.10473667,0,16.10473667,0,22.64948137,22.6968966,5.075997392,1,1,13,21.83,0,0,0,162543.4886,0
A1Eexist,E,Exist, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5451807,16.14117765,0,16.14117765,0,22.55332301,22.59959557,5.143430439,1,1,13,21.83,0,0,0,162543.4886,0
A1Eexist,E,Exist, 01/01  08:00:00,13,0.51,55969.9173,40.34516784,145242.6042,0.499999598,41.32067473,15.46236563,24.40538561,0.5,41.34163407,15.46237807,24.40540524,20.17150355,72617.41278,0.5,41.34359586,15.46237807,24.40540524,20.17366428,72625.19142,149.6999278,0,22.56796597,16.61458067,0,16.61459652,0,22.71659706,22.73844666,5.077276543,1,1,13,21.83,0,0,0,162543.4886,0
A1Eexist,E,Exist, 01/01  09:00:00,13.625,0.51,76446.71631,197.635288,711487.0369,0.999999196,120.5802601,45.60103889,67.16838112,1,120.6847223,45.60107556,67.16843514,98.80955868,355714.4112,1,120.6945064,45.60107556,67.16843514,98.82572935,355772.6257,817.2437796,0,23.15239893,17.94010476,0,17.94018389,0,23.62667276,23.56836458,5.521466208,1,1,13,21.83,0,0,0,162543.4886,14170.89437
A1Eexist,E,Exist, 01/01  10:00:00,14.625,0.3,76446.71631,47.46366543,170869.1956,0.999999196,67.33135695,7.193197358,50.3754201,1,67.47824739,7.193203144,50.37546061,23.72259261,85401.33339,1,67.49201307,7.193203144,50.37546061,23.74107282,85467.86216,678.5973543,0,23.41335918,18.24647036,0,18.2465815,0,23.74773061,23.70280538,5.699708693,1,1,13,21.83,0,0,0,162543.4886,0
