Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
A1Nexist,N,Exist, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66055521,17.19001729,0,17.19001729,0,23.63899692,23.59504932,5.67710035,1,1,13,21.83,0,13223.50797,0,155214.3191,0
A1Nexist,N,Exist, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.40391332,15.54810802,0,15.54810802,0,23.08846581,23.1741295,5.100359884,1,1,13,21.83,0,12616.15628,0,155214.3191,0
A1Nexist,N,Exist, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.12543259,15.25563841,0,15.25563841,0,22.79619448,22.90659486,5.005579098,1,1,13,21.83,0,0,0,155214.3191,0
A1Nexist,N,Exist, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.88351286,15.29506831,0,15.29506831,0,22.6232991,22.72587252,5.064437007,1,1,13,21.83,0,0,0,155214.3191,0
A1Nexist,N,Exist, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68219071,15.90695942,0,15.90695942,0,22.54995393,22.62631135,5.130848553,1,1,13,21.83,0,0,0,155214.3191,0
A1Nexist,N,Exist, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.52852917,16.05033527,0,16.05033527,0,22.50401767,22.55038013,5.185603118,1,1,13,21.83,0,0,0,155214.3191,0
A1Nexist,N,Exist, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4029688,16.08643339,0,16.08643339,0,22.40942104,22.45500721,5.286064971,1,1,13,21.83,0,0,0,155214.3191,0
A1Nexist,N,Exist, 01/01  08:00:00,13,0.51,55969.9173,0,0,0,7.817485275,0,6.407691145,0,7.859637564,0,6.407696298,0,0,0,7.841129543,0,6.407696298,0,0,65.42241929,0,22.36480922,16.27737867,0,16.27723323,0,22.51133383,22.5027514,5.241036186,1,1,13,21.83,0,0,0,155214.3191,0
A1Nexist,N,Exist, 01/01  09:00:00,13.625,0.51,76446.71631,0,0,0,38.19845016,0,30.79277899,0,38.41904864,0,30.79280376,0,0,0,38.29092831,0,30.79280376,0,0,322.9537674,0,22.55430948,17.02730196,0,17.0262625,0,22.94406949,22.84539949,5.030197675,1,1,13,21.83,0,0,0,155214.3191,11591.43269
A1Nexist,N,Exist, 01/01  10:00:00,14.625,0.3,76446.71631,22.90418683,82455.07258,0,52.27051211,0,42.69833632,0,52.48085521,0,42.69837066,11.4815801,41333.68836,0,52.4297083,0,42.69837066,11.42260673,41121.38421,414.3434246,0,22.74370143,17.85418333,0,17.85376853,0,23.07955183,23.02570004,5.011882963,1,1,13,21.83,0,0,0,155214.3191,0
