Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
C3Wlowe,W,Lowe, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.89509207,20.36459435,0,20.36459435,0,23.61639508,23.76154812,5.710819258,1,1,13,21.83,0,13606.47658,0,188544.6314,0
C3Wlowe,W,Lowe, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64306688,19.31307242,0,19.31307242,0,23.09243401,23.37349042,5.11935036,1,1,13,21.83,0,7473.865517,0,188544.6314,0
C3Wlowe,W,Lowe, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.37474369,19.0209532,0,19.0209532,0,22.8274065,23.1286732,5.004608713,1,1,13,21.83,0,0,0,188544.6314,0
C3Wlowe,W,Lowe, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.14640582,18.93440431,0,18.93440431,0,22.66501732,22.95885896,5.038647127,1,1,13,21.83,0,0,0,188544.6314,0
C3Wlowe,W,Lowe, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.95375353,19.15053205,0,19.15053205,0,22.5931992,22.85652709,5.08837228,1,1,13,21.83,0,0,0,188544.6314,0
C3Wlowe,W,Lowe, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81051007,19.21793018,0,19.21793018,0,22.55088349,22.78483727,5.118456992,1,1,13,21.83,0,0,0,188544.6314,0
C3Wlowe,W,Lowe, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.69923083,19.1866901,0,19.1866901,0,22.46885801,22.70043565,5.182246957,1,1,13,21.83,0,0,0,188544.6314,0
C3Wlowe,W,Lowe, 01/01  08:00:00,13,0.51,55969.9173,0,0,0,7.801074577,0,6.407691145,0,7.818811806,0,6.407696298,0,0,0,7.833426224,0,6.407696298,0,0,31.74891435,0,22.6598247,19.45095694,0,19.45137724,0,22.54434266,22.73147883,5.155992457,1,1,13,21.83,0,0,0,188544.6314,0
C3Wlowe,W,Lowe, 01/01  09:00:00,13.625,0.51,76446.71631,0,0,0,38.06987958,0,30.79277899,0,38.13955802,0,30.79280376,0,0,0,38.28323879,0,30.79280376,0,0,163.3141987,0,22.7747873,20.67733976,0,20.68149811,0,22.91030493,23.00314389,5.019064484,1,1,13,21.83,0,0,0,188544.6314,3950.937951
C3Wlowe,W,Lowe, 01/01  10:00:00,14.625,0.3,76446.71631,7.838361172,28218.10022,0,52.30253,0,42.69833632,0,52.45428437,0,42.69837066,3.907081528,14065.4935,0,52.50115978,0,42.69837066,3.931279644,14152.60672,234.1005293,0,22.87088543,21.54175384,0,21.54313029,0,22.98981845,23.10951664,5.008687851,1,1,13,21.83,0,0,0,188544.6314,0
