Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
A1Wlowe,W,Lowe, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.08117207,20.4933472,0,20.4933472,0,23.99780442,24.05243836,6.228899357,1,1,13,21.83,0,0,0,196189.1465,55260.81647
A1Wlowe,W,Lowe, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.96748237,19.58540126,0,19.58540126,0,23.89670703,23.93897045,6.026725067,1,1,13,21.83,0,0,0,196189.1465,0
A1Wlowe,W,Lowe, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.82337139,19.37515938,0,19.37515938,0,23.7473108,23.80610285,5.774281456,1,1,13,21.83,0,0,0,196189.1465,0
A1Wlowe,W,Lowe, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.67447658,19.34226533,0,19.34226533,0,23.65606764,23.71075647,5.620214586,1,1,13,21.83,0,0,0,196189.1465,0
A1Wlowe,W,Lowe, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53888069,19.60186859,0,19.60186859,0,23.63031087,23.66255548,5.567129575,1,1,13,21.83,0,0,0,196189.1465,0
A1Wlowe,W,Lowe, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.438223,19.69599962,0,19.69599962,0,23.630452,23.63540104,5.57001926,1,1,13,21.83,0,0,0,196189.1465,0
A1Wlowe,W,Lowe, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.37161702,19.69770974,0,19.69770974,0,23.59309896,23.59724901,5.526019534,1,1,13,21.83,0,0,0,196189.1465,0
A1Wlowe,W,Lowe, 01/01  08:00:00,13,0.51,55969.9173,0,0,0,7.803270225,0,6.407691145,0,7.817143991,0,6.407696298,0,0,0,7.834499129,0,6.407696298,0,0,32.5758562,0,23.38056062,19.99726135,0,19.9977531,0,23.75628371,23.69565483,5.702734191,1,1,13,21.83,0,0,0,196189.1465,0
A1Wlowe,W,Lowe, 01/01  09:00:00,13.625,0.51,76446.71631,0,0,0,38.09396519,0,30.79277899,0,38.1563535,0,30.79280376,0,0,0,38.31728148,0,30.79280376,0,0,168.7636815,0,23.53554137,21.22377938,0,21.22836656,0,23.98637733,23.91296824,6.10925206,1,1,13,21.83,0,0,0,196189.1465,89619.20368
A1Wlowe,W,Lowe, 01/01  10:00:00,14.625,0.3,76446.71631,5.144898688,18521.63528,0,52.30885089,0,42.69833632,0,52.44251164,0,42.69837066,2.560695904,9218.505253,0,52.51031897,0,42.69837066,2.584202784,9303.130024,239.4563123,0,23.61587873,22.04483179,0,22.046789,0,23.99987882,23.98068454,6.211977511,1,1,13,21.83,0,0,0,196189.1465,61967.78876
