Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
B3Wexist,W,Exist, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75521542,17.19224206,0,17.19224206,0,23.44589112,23.53832765,5.414475472,1,1,13,21.83,0,23022.62718,0,254853.4036,0
B3Wexist,W,Exist, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4259183,15.52915438,0,15.52915438,0,22.82397333,23.05117239,5.019620925,1,1,13,21.83,0,30039.56226,0,254853.4036,0
B3Wexist,W,Exist, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07978715,15.21647081,0,15.21647081,0,22.45926725,22.71879937,5.179429848,1,1,13,21.83,0,0,0,254853.4036,0
B3Wexist,W,Exist, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.78330257,15.23600357,0,15.23600357,0,22.23872201,22.4893185,5.483198939,1,1,13,21.83,0,0,0,254853.4036,0
B3Wexist,W,Exist, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54256995,15.82818055,0,15.82818055,0,22.14031586,22.35759695,5.701077052,1,1,13,21.83,0,0,0,254853.4036,0
B3Wexist,W,Exist, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.36633486,15.96482959,0,15.96482959,0,22.07961192,22.26062317,5.842724567,1,1,13,21.83,0,0,0,254853.4036,0
B3Wexist,W,Exist, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.21766998,15.98990727,0,15.98990727,0,21.96316043,22.14073479,6.084931366,1,1,13,21.83,0,0,0,254853.4036,0
B3Wexist,W,Exist, 01/01  08:00:00,13,0.51,55969.9173,0,0,0,7.803270225,0,6.407691145,0,7.817143991,0,6.407696298,0,0,0,7.834499129,0,6.407696298,0,0,58.05074181,0,22.15326932,16.16405744,0,16.16419425,0,22.01009941,22.14626719,6.073061828,1,1,13,21.83,0,0,0,254853.4036,0
B3Wexist,W,Exist, 01/01  09:00:00,13.625,0.51,76446.71631,0,0,0,38.09396519,0,30.79277899,0,38.1563535,0,30.79280376,0,0,0,38.31728148,0,30.79280376,0,0,301.0954333,0,22.3033496,16.89441957,0,16.89572805,0,22.36360966,22.43160717,5.517741231,1,1,13,21.83,0,0,0,254853.4036,10738.54009
B3Wexist,W,Exist, 01/01  10:00:00,14.625,0.3,76446.71631,26.75115375,96304.1535,0,52.30885089,0,42.69833632,0,52.44251164,0,42.69837066,13.34005985,48024.21544,0,52.51031897,0,42.69837066,13.41109391,48279.93806,427.4699438,0,22.45753791,17.71758388,0,17.71813616,0,22.5329811,22.61776602,5.231843746,1,1,13,21.83,0,0,0,254853.4036,0
B3Wexist,W,Exist, 01/01  11:00:00,15.625,0.3,55969.9173,138.8225762,499761.2742,0,89.61080637,0,72.03119284,0,89.8513978,0,72.03125077,69.27356442,249384.8319,0,90.01862824,0,72.03125077,69.54901175,250376.4423,762.2546208,0,22.6618584,18.48275002,0,18.48405384,0,22.70866557,22.84851911,5.034952636,1,1,13,21.83,0,0,0,254853.4036,0
B3Wexist,W,Exist, 01/01  12:00:00,17.875,0.3,45048.95782,75.62497652,272249.9155,0,59.31195398,0,48.7958078,0,59.47608562,0,48.79584704,37.7922392,136052.0611,0,59.50095663,0,48.79584704,37.83273731,136197.8543,531.4272629,0,22.78115012,19.56380479,0,19.56397029,0,23.02591048,23.06503074,5.050116678,1,1,13,21.83,0,0,0,254853.4036,5077.808887
B3Wexist,W,Exist, 01/01  13:00:00,20.25,0.3,45048.95782,178.7799357,643607.7684,0.749999397,78.72296613,0,64.75314845,0.75,78.94315198,0,64.75320053,89.37331176,321743.9223,0.75,78.96378808,0,64.75320053,89.4066239,321863.846,755.0168176,0,23.08466003,21.37707068,0,21.37719205,0,23.61405051,23.54310724,5.670271994,1,1,13,21.83,0,0,0,254853.4036,24775.53038
B3Wexist,W,Exist, 01/01  14:00:00,21.625,0.3,45048.95782,125.7542118,452715.1625,0.999999196,55.06153631,0,45.54099069,1,55.21159592,0,45.54102732,62.86576055,226316.738,1,55.22565958,0,45.54102732,62.88845126,226398.4245,550.2420337,0,23.38900643,22.32952445,0,22.32960715,0,23.98702221,23.84899591,6.413379698,1,1,13,21.83,0,0,0,254853.4036,79761.83789
B3Wexist,W,Exist, 01/01  15:00:00,22.625,0.3,45048.95782,298.236017,1073649.661,0.999999196,105.4007238,27.10916536,65.41055144,1,105.5683048,27.10918716,65.41060404,149.1053415,536779.2293,1,105.5840074,27.10918716,65.41060404,149.1306755,536870.4318,985.3348235,0,23.70838935,23.46034809,0,23.46044562,0,23.99993359,24.05389855,6.880485876,1,1,13,21.83,0,0,0,254853.4036,215269.8733
B3Wexist,W,Exist, 01/01  16:00:00,23,0.3,45048.95782,834.5794454,3004486.003,0.999999196,272.7654062,131.7040562,121.3917273,1,272.9608427,131.7041621,121.391825,417.2748751,1502189.55,1,272.9791445,131.7041621,121.391825,417.3045703,1502296.453,2011.527436,0,24.59556437,25.15907334,0,25.15919321,0,23.99965604,24.62485955,8.20586181,0,1,13,21.83,0,0,0,254853.4036,616828.7227
B3Wexist,W,Exist, 01/01  17:00:00,23,0.3,45048.95782,85.91683506,309300.6062,0.999999196,37.9948145,12.63649595,21.69743886,1,38.04561504,12.63650612,21.69745631,42.95504878,154638.1756,1,38.05037467,12.63650612,21.69745631,42.96178628,154662.4306,327.1822623,0,24.59275613,23.62769584,0,23.62773033,0,23.99981036,24.40231676,7.290893464,0.25,1,13,21.83,0,0,0,254853.4036,451393.5496
B3Wexist,W,Exist, 01/01  18:00:00,21.75,0.51,45048.95782,0,0,0.749999397,1.915923885,0,1.574103235,0.75,1.921311496,0,1.574104501,0,0,0.75,1.921816431,0,1.574104501,0,0,12.95432593,0,24.39714438,22.30140255,0,22.30140593,0,23.9999127,24.20975803,6.921309488,1,1,13,21.83,0,0,0,254853.4036,311009.0117
B3Wexist,W,Exist, 01/01  19:00:00,19.75,0.525,116035.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.33434898,20.45016418,0,20.45016418,0,23.99992644,24.10969714,6.842336575,1,1,13,21.83,0,0,0,254853.4036,186701.7824
B3Wexist,W,Exist, 01/01  20:00:00,18.375,0.975,136511.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.28771609,19.38534774,0,19.38534774,0,23.99990084,24.05363169,6.813639174,1,1,13,21.83,0,0,0,254853.4036,131612.0867
B3Wexist,W,Exist, 01/01  21:00:00,16.125,0.975,136511.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.24446811,18.11346579,0,18.11346579,0,23.99008216,24.00233946,6.72200348,1,1,13,21.83,0,0,0,254853.4036,40273.44794
B3Wexist,W,Exist, 01/01  22:00:00,16.875,0.75,136511.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.18239847,18.66946245,0,18.66946245,0,23.98348241,23.99072539,6.679194489,1,1,13,21.83,0,0,0,254853.4036,50714.91196
B3Wexist,W,Exist, 01/01  23:00:00,18,0.75,116035.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.08910707,19.16206653,0,19.16206653,0,24.0210403,23.99222168,6.608957384,1,1,13,21.83,0,0,0,254853.4036,5883.772655
B3Wexist,W,Exist, 01/01  24:00:00,18,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.94288043,19.07927769,0,19.07927769,0,23.8738627,23.86684318,6.136319955,1,1,13,21.83,0,0,0,254853.4036,0
