Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
B1Eexist,E,Exist, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.81431163,17.23797703,0,17.23797703,0,23.7647039,23.74204113,5.854003809,1,1,13,21.83,0,7779.089964,0,164428.2217,0
B1Eexist,E,Exist, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56458372,15.60366724,0,15.60366724,0,23.24873265,23.33954634,5.206580675,1,1,13,21.83,0,7213.038407,0,164428.2217,0
B1Eexist,E,Exist, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.28823481,15.31333347,0,15.31333347,0,22.96643465,23.07752696,5.022277602,1,1,13,21.83,0,0,0,164428.2217,0
B1Eexist,E,Exist, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.04621152,15.35469953,0,15.35469953,0,22.79291489,22.89616199,5.008685996,1,1,13,21.83,0,0,0,164428.2217,0
B1Eexist,E,Exist, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.84342143,15.97040801,0,15.97040801,0,22.71788356,22.79496135,5.034717925,1,1,13,21.83,0,0,0,164428.2217,0
B1Eexist,E,Exist, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68749589,16.11151427,0,16.11151427,0,22.6702713,22.71704693,5.064870436,1,1,13,21.83,0,0,0,164428.2217,0
B1Eexist,E,Exist, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.55962001,16.14820017,0,16.14820017,0,22.57421045,22.61981132,5.127510938,1,1,13,21.83,0,0,0,164428.2217,0
B1Eexist,E,Exist, 01/01  08:00:00,13,0.51,55969.9173,50.92832539,183341.9714,0.499999598,44.70546825,16.9643876,26.28912413,0.5,44.72827249,16.96440125,26.28914527,25.4646344,91672.68384,0.5,44.7277014,16.96440125,26.28914527,25.46369099,91669.28755,163.6865153,0,22.59131291,16.64967042,0,16.64966581,0,22.74378333,22.76866145,5.066800804,1,1,13,21.83,0,0,0,164428.2217,0
B1Eexist,E,Exist, 01/01  09:00:00,13.625,0.51,76446.71631,234.7537018,845113.3264,0.999999196,130.8657446,51.22845646,71.83127062,1,130.9794026,51.22849766,71.83132839,117.3792046,422565.1364,1,130.9765544,51.22849766,71.83132839,117.3744972,422548.19,893.9493913,0,23.23958263,18.05625802,0,18.05623499,0,23.70746222,23.66206775,5.676612675,1,1,13,21.83,0,2529.394331,0,164428.2217,16884.20576
B1Eexist,E,Exist, 01/01  10:00:00,14.625,0.3,76446.71631,56.48442535,203343.9313,0.999999196,70.22195078,8.53124421,51.93475214,1,70.38176985,8.531251072,51.93479391,28.24490258,101681.6493,1,70.37776259,8.531251072,51.93479391,28.23952277,101662.282,725.9272043,0,23.51368654,18.31168575,0,18.31165341,0,23.83785199,23.79810886,5.884305123,1,1,13,21.83,0,0,0,164428.2217,0
