Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
C1Eclear,E,Clear, 01/01  01:00:00,14.875,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.10244585,20.58143729,0,20.58143729,0,23.99665953,24.07841863,6.263576219,1,1,13,21.83,0,0,0,166371.5353,53979.40333
C1Eclear,E,Clear, 01/01  02:00:00,12.375,0.975,35493.11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.99033133,19.68492145,0,19.68492145,0,23.88635575,23.95868864,6.05136972,1,1,13,21.83,0,0,0,166371.5353,0
C1Eclear,E,Clear, 01/01  03:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.84528498,19.47336725,0,19.47336725,0,23.73530356,23.82248622,5.794058878,1,1,13,21.83,0,0,0,166371.5353,0
C1Eclear,E,Clear, 01/01  04:00:00,12,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.69588005,19.43581895,0,19.43581895,0,23.63985345,23.72269108,5.632372735,1,1,13,21.83,0,0,0,166371.5353,0
C1Eclear,E,Clear, 01/01  05:00:00,12.625,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.55856112,19.68491539,0,19.68491539,0,23.60856515,23.66924348,5.57151225,1,1,13,21.83,0,0,0,166371.5353,0
C1Eclear,E,Clear, 01/01  06:00:00,13,0.975,15016.31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.45301975,19.77305474,0,19.77305474,0,23.60017042,23.63546131,5.56543666,1,1,13,21.83,0,0,0,166371.5353,0
C1Eclear,E,Clear, 01/01  07:00:00,13,0.75,55969.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.38217637,19.77019469,0,19.77019469,0,23.55780067,23.59224765,5.513851909,1,1,13,21.83,0,0,0,166371.5353,0
C1Eclear,E,Clear, 01/01  08:00:00,13,0.51,55969.9173,52.56529698,189235.0691,0.499999598,41.32067473,15.46236563,24.40538561,0.5,41.34163407,15.46237807,24.40540524,26.28135215,94612.86775,0.5,41.34359586,15.46237807,24.40540524,26.28394483,94622.20139,131.6391567,0,23.4426654,20.48844825,0,20.48847773,0,23.76676271,23.76940039,5.848249255,1,1,13,21.83,0,0,0,166371.5353,0
C1Eclear,E,Clear, 01/01  09:00:00,13.625,0.51,76446.71631,206.1828149,742258.1338,0.999999196,120.5802601,45.60103889,67.16838112,1,120.6847223,45.60107556,67.16843514,103.0849449,371105.8017,1,120.6945064,45.60107556,67.16843514,103.09787,371152.3321,718.3755219,0,23.90467313,22.26277083,0,22.26291936,0,23.9974044,24.19277218,6.634263001,1,1,13,21.83,0,0,0,166371.5353,224405.5168
C1Eclear,E,Clear, 01/01  10:00:00,14.625,0.3,76446.71631,70.11553825,252415.9377,0.999999196,67.33135695,7.193197358,50.3754201,1,67.47824739,7.193203144,50.37546061,35.04867746,126175.2389,1,67.49201307,7.193203144,50.37546061,35.06686079,126240.6988,592.4783504,0,24.00707011,21.83496792,0,21.8351758,0,23.99982401,24.19886242,6.493596054,1,1,13,21.83,0,0,0,166371.5353,161129.1411
