Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
n-lowe,n,lowe, 01/01  11:00:00,13.25,0.3,53136.01126,12.4105213,44677.87668,0,55.40164727,0,33.88663485,0,53.64642803,0,29.07993595,5.621207499,20236.347,0,55.05274257,0,29.08057004,6.789313801,24441.52968,511.103433,6.346029231,444.1745817,0,19.98150065,18.76078509,0,18.78980879,0,21.00001187,20.85697983,15.56878078,1,1,10.5,21.055,0,130462.8945,0,210244.6972,0
n-lowe,n,lowe, 01/01  12:00:00,14.625,0.3,42768.00906,43.77022404,157572.8066,0,64.10602177,0,37.95266479,0,61.99962185,0,32.51881911,20.00495727,72017.84619,0,65.92625918,0,32.51961961,23.76526677,85554.96036,564.8708175,6.706679902,494.076052,0,20.30509034,19.49851867,0,19.58001993,0,21.01325137,20.9408409,15.20275979,1,1,10.5,21.055,0,9169.826292,0,210244.6972,0
n-lowe,n,lowe, 01/01  13:00:00,15.625,0.3,42768.00906,58.08086236,209091.1045,0,66.87869782,0,37.71238561,0,63.24319705,0,32.33593061,26.16203433,94183.32359,0,69.25158688,0,32.33668485,31.91882803,114907.7809,559.8089754,6.554928792,490.9529575,0,20.60367266,20.00241592,0,20.12885786,0,21.23168593,21.12906172,14.00942371,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/01  14:00:00,16.625,0.3,42768.00906,70.53861746,253939.0228,0,69.62255049,0,39.22518259,0,64.64811898,0,33.35136729,32.52511676,117090.4203,0,70.33494465,0,33.35265666,38.0135007,136848.6025,533.6776733,6.343724311,465.4814286,0,20.89792527,20.57645594,0,20.70035612,0,21.52102484,21.36897271,12.5593115,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/01  15:00:00,15.125,0.3,42768.00906,40.49748599,145790.9496,0,65.10293192,0,37.08457852,0,60.04559001,0,31.06450423,18.88729688,67994.26877,0,62.85867557,0,31.06655992,21.61018911,77796.6808,481.2577797,6.014738813,413.3169528,0,21.14617222,19.99577306,0,20.05593624,0,21.52072957,21.41668861,12.19289995,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/01  16:00:00,14,0.3,42768.00906,7.419432844,26709.95824,0,47.41898609,0,30.69561902,0,41.99261657,0,24.74139546,3.510859422,12639.09392,0,42.48584938,0,24.7448379,3.908573422,14070.86432,365.6234403,4.727212883,305.1666432,0,21.13054073,19.15342445,0,19.16401146,0,21.25650198,21.258009,12.80316265,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/01  17:00:00,12.75,0.3,42768.00906,0,0,0.483977976,3.42865854,0,2.488977235,0.47957185,2.996717911,0,2.031866493,0,0,0.493122594,3.001865964,0,2.032099577,0,0,31.55752319,0,25.73588874,0,20.88802425,17.76591003,0,17.76592304,0,21.03709198,21.04008857,13.82573119,1,1,10.5,21.055,0,74341.33678,0,210244.6972,0
n-lowe,n,lowe, 01/01  18:00:00,10.125,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.59609545,16.72739734,0,16.72729168,0,21.00021562,20.94435488,14.06296796,1,1,10.5,21.055,0,188715.0531,0,210244.6972,0
n-lowe,n,lowe, 01/01  19:00:00,8.375,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35104364,15.98354804,0,15.98345821,0,20.99995823,20.89968469,14.15826051,1,1,10.5,21.055,0,284549.9395,0,210244.6972,0
n-lowe,n,lowe, 01/01  20:00:00,8.625,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.15890397,16.01762923,0,16.01754374,0,20.99993269,20.88603582,14.153959,1,1,10.5,21.055,0,190307.8729,0,210244.6972,0
n-lowe,n,lowe, 01/01  21:00:00,8.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08997943,15.99941111,0,15.99931405,0,20.99986396,20.88756774,14.326114,1,1,10.5,21.055,0,143118.3769,0,210244.6972,0
n-lowe,n,lowe, 01/01  22:00:00,7.375,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.05753028,15.72322185,0,15.7231117,0,20.99990537,20.87368084,14.69823798,1,1,10.5,21.055,0,239589.1874,0,210244.6972,0
n-lowe,n,lowe, 01/01  23:00:00,5.125,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.92619179,14.90199951,0,14.90188524,0,21.00003087,20.80371934,15.38637123,1,1,10.5,21.055,0,537565.5123,0,210244.6972,0
n-lowe,n,lowe, 01/01  24:00:00,4,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.69971912,14.26848272,0,14.26838447,0,21.00009677,20.72060926,16.14055018,1,1,10.5,21.055,0,733337.0443,0,210244.6972,0
n-lowe,n,lowe, 01/02  01:00:00,4,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49454541,14.16161418,0,14.16152213,0,21.00008582,20.67071146,16.55588912,1,1,10.5,21.055,0,738514.7567,0,210244.6972,0
n-lowe,n,lowe, 01/02  02:00:00,5.875,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38935272,14.78215616,0,14.7820721,0,21.0000887,20.65746564,16.69256379,1,1,10.5,21.055,0,644872.7316,0,210244.6972,0
n-lowe,n,lowe, 01/02  03:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.41038592,15.18232443,0,15.1822419,0,21.00010142,20.65048664,16.90446065,1,1,10.5,21.055,0,587249.6831,0,210244.6972,0
n-lowe,n,lowe, 01/02  04:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47168289,15.22685394,0,15.22675738,0,21.00010246,20.63869869,17.18560252,1,1,10.5,21.055,0,597041.4298,0,210244.6972,0
n-lowe,n,lowe, 01/02  05:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49472935,15.2209433,0,15.22084718,0,21.00009646,20.62652587,17.40485428,1,1,10.5,21.055,0,608850.4729,0,210244.6972,0
n-lowe,n,lowe, 01/02  06:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48706647,14.98514473,0,14.98504605,0,21.00011401,20.60711473,17.65875301,1,1,10.5,21.055,0,664429.5831,0,210244.6972,0
n-lowe,n,lowe, 01/02  07:00:00,5.375,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.45880988,14.53579436,0,14.53570248,0,21.0001286,20.58855341,18.01284651,1,1,10.5,21.055,0,751723.7407,0,210244.6972,0
n-lowe,n,lowe, 01/02  08:00:00,5.625,0.51,53136.01126,0,0,0,6.517698412,0,5.167467384,0,5.904976372,0,4.409474138,0,0,0,5.76695685,0,4.409615653,0,0,50.51048587,0.149589026,40.4840452,0,19.43614075,14.88014727,0,14.87701428,0,21.00008075,20.61122151,18.13627307,1,1,10.5,21.055,0,648337.5317,0,210244.6972,0
n-lowe,n,lowe, 01/02  09:00:00,7.25,0.51,72576.01538,0,0,0,30.28679265,0,21.48805394,0,28.30644409,0,18.20839193,0,0,0,27.18364203,0,18.20920923,0,0,260.2552115,3.791234152,215.594799,0,19.55255597,16.0706778,0,16.04646951,0,20.99999392,20.70652144,17.68631317,1,1,10.5,21.055,0,351500.8191,0,210244.6972,0
n-lowe,n,lowe, 01/02  10:00:00,8.625,0.3,72576.01538,0,0,0,47.49845189,0,31.26977097,0,44.48595185,0,26.60676599,0,0,0,43.95479942,0,26.60775888,0,0,419.395542,5.736526345,358.0403295,0,19.74022893,16.85458505,0,16.84322813,0,20.99998359,20.76983588,17.28782741,1,1,10.5,21.055,0,349676.4578,0,210244.6972,0
n-lowe,n,lowe, 01/02  11:00:00,10.25,0.3,53136.01126,0,0,0,57.78804413,0,36.18856035,0,55.52200226,0,30.92463544,0,0,0,56.8909249,0,30.92554689,0,0,515.8541569,6.453280436,447.3458913,0,19.90829312,17.67370351,0,17.70206142,0,20.99997563,20.81651921,16.81386588,1,1,10.5,21.055,0,330943.2129,0,210244.6972,0
n-lowe,n,lowe, 01/02  12:00:00,13.5,0.3,42768.00906,33.78262986,121617.4675,0,65.05846268,0,38.84541315,0,62.75756574,0,33.23371212,15.00947102,54034.09567,0,66.65548088,0,33.23462114,18.77315884,67583.37182,567.7171915,6.752577059,496.1890827,0,20.12515089,19.09796869,0,19.18018968,0,21.00826393,20.90738258,15.9813162,1,1,10.5,21.055,0,88655.37449,0,210244.6972,0
n-lowe,n,lowe, 01/02  13:00:00,16.25,0.3,42768.00906,68.21488953,245573.6023,0,68.10384746,0,38.84188034,0,64.24449556,0,33.24049455,31.2408949,112467.2216,0,70.20704706,0,33.24138591,36.97399463,133106.3807,564.8920707,6.626398518,494.9264558,0,20.4670708,20.2924555,0,20.4212973,0,21.27402783,21.14537283,14.05296145,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/02  14:00:00,18.25,0.3,42768.00906,90.90000599,327240.0216,0,71.49095016,0,41.12837239,0,66.07237326,0,34.79565004,42.81456784,154132.4442,0,71.54105123,0,34.79731369,48.08543815,173107.5773,550.114162,6.606571434,477.7817465,0,20.92466457,21.29864757,0,21.42247762,0,21.72141285,21.50355938,11.62256621,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/02  15:00:00,19,0.3,42768.00906,89.56375023,322429.5008,0,70.98785266,0,43.42058556,0,64.33895535,0,35.80668946,43.55325822,156791.7296,0,66.83976736,0,35.81010955,46.010492,165637.7712,512.2427978,6.492643869,436.5799996,0,21.3799874,21.70918868,0,21.77072379,0,22.05116525,21.79573521,9.960192187,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/02  16:00:00,18.375,0.3,42768.00906,38.7676191,139563.4288,0,49.32506772,0,32.04123025,0,43.37055077,0,25.53563902,19.16110823,68979.98962,0,43.85563142,0,25.53975277,19.60651087,70583.43913,382.1282925,4.969333797,318.3160935,0,21.6620431,21.11582867,0,21.12607478,0,22.1327355,21.89062115,9.36257965,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/02  17:00:00,17.375,0.3,42768.00906,0,0,0.483977976,3.677925333,0,2.687570817,0.47957185,3.207428931,0,2.190036184,0,0,0.493122594,3.212642248,0,2.190294948,0,0,33.41137545,0,27.22781225,0,21.62776489,19.86053001,0,19.86054681,0,21.95733634,21.75030765,9.963998395,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/02  18:00:00,13.875,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4274323,18.44727314,0,18.44716221,0,21.67573238,21.54648185,10.97012943,1,1,10.5,21.055,0,8386.63279,0,210244.6972,0
n-lowe,n,lowe, 01/02  19:00:00,12,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.12135091,17.61213809,0,17.61203239,0,21.29764347,21.29833779,12.432364,1,1,10.5,21.055,0,9502.376359,0,210244.6972,0
n-lowe,n,lowe, 01/02  20:00:00,11.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86094684,17.29286236,0,17.29277409,0,21.30630214,21.27378932,12.47227957,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/02  21:00:00,9.75,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.71027004,16.65429596,0,16.65421255,0,21.21374046,21.20219441,12.82170321,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/02  22:00:00,9,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.51472907,16.31700334,0,16.31691581,0,21.00242718,21.05295297,13.88313058,1,1,10.5,21.055,0,16235.92793,0,210244.6972,0
n-lowe,n,lowe, 01/02  23:00:00,9,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.30162729,16.24261215,0,16.24252297,0,20.99983759,20.99245721,14.38090216,1,1,10.5,21.055,0,199028.2876,0,210244.6972,0
n-lowe,n,lowe, 01/02  24:00:00,9,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.14206126,16.1322975,0,16.13221427,0,20.99999816,20.93044925,14.88031986,1,1,10.5,21.055,0,304533.6446,0,210244.6972,0
n-lowe,n,lowe, 01/03  01:00:00,8.6875,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.04056976,15.97880421,0,15.9787179,0,20.99999637,20.88164936,15.32433539,1,1,10.5,21.055,0,303062.6075,0,210244.6972,0
n-lowe,n,lowe, 01/03  02:00:00,8.1875,0.975,22032.00467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9558793,15.80448372,0,15.80438634,0,21.00002,20.83748712,15.82430603,1,1,10.5,21.055,0,355149.6863,0,210244.6972,0
n-lowe,n,lowe, 01/03  03:00:00,8,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.87171374,15.65743676,0,15.6573453,0,21.00003273,20.79775355,16.35566837,1,1,10.5,21.055,0,394020.2901,0,210244.6972,0
n-lowe,n,lowe, 01/03  04:00:00,7.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.79541839,15.43949653,0,15.43939941,0,21.00003851,20.76017327,16.78205965,1,1,10.5,21.055,0,459192.2708,0,210244.6972,0
n-lowe,n,lowe, 01/03  05:00:00,5.75,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.70961587,14.94970799,0,14.94959392,0,21.00005884,20.715426,17.18181333,1,1,10.5,21.055,0,589441.6931,0,210244.6972,0
n-lowe,n,lowe, 01/03  06:00:00,4.375,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.58976432,14.31298483,0,14.31288468,0,21.00008396,20.6662948,17.57552999,1,1,10.5,21.055,0,717701.6,0,210244.6972,0
n-lowe,n,lowe, 01/03  07:00:00,3.375,0.75,57024.01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49719632,13.91619244,0,13.91609888,0,21.00006098,20.65368618,17.8031864,1,1,10.5,21.055,0,687727.671,0,210244.6972,0
n-lowe,n,lowe, 01/03  08:00:00,3.625,0.42,72576.01538,0,0,0,6.513798608,0,5.166564694,0,5.900046782,0,4.40814954,0,0,0,5.762768201,0,4.408292024,0,0,50.45669405,0.148606279,40.43982657,0,19.44458585,14.30709116,0,14.30397615,0,21.00003201,20.67624587,17.93166822,1,1,10.5,21.055,0,615235.3054,0,210244.6972,0
n-lowe,n,lowe, 01/03  09:00:00,5.875,0.42,57024.01208,0,0,0,29.71139382,0,20.86506524,0,27.75598566,0,17.62432263,0,0,0,26.65078786,0,17.62521691,0,0,261.9063166,3.852562233,216.6601386,0,19.43448643,15.65985674,0,15.63517222,0,21.00000669,20.71233485,17.74532459,1,1,10.5,21.055,0,607541.5516,0,210244.6972,0
n-lowe,n,lowe, 01/03  10:00:00,9.5,0.195,57024.01208,0,0,0,50.71669894,0,34.07741541,0,46.86941121,0,28.63365612,0,0,0,46.35848122,0,28.63538712,0,0,440.3580565,6.165464738,373.2713626,0,19.62375499,17.41419103,0,17.4026262,0,20.99997516,20.79762351,16.97870402,1,1,10.5,21.055,0,365971.7915,0,210244.6972,0
n-lowe,n,lowe, 01/03  11:00:00,12.875,0.195,36288.00769,33.09628628,119146.6306,0,69.6223073,0,46.97973973,0,64.53937489,0,39.1855768,15.97570612,57512.54204,0,65.69203907,0,39.18848172,17.12058016,61634.08858,563.7913991,7.279484257,481.9851885,0,19.97820496,19.08853193,0,19.11499775,0,20.99995437,20.89999128,16.06088151,1,1,10.5,21.055,0,150373.9927,0,210244.6972,0
n-lowe,n,lowe, 01/03  12:00:00,15.25,0.195,36288.00769,60.81061148,218918.2013,0,69.06488796,0,42.48422955,0,65.90684093,0,36.09240437,28.57145559,102857.2401,0,69.66602543,0,36.09385461,32.23915589,116060.9612,584.8614777,7.018699098,508.9723082,0,20.40055509,19.98230729,0,20.06678531,0,21.05136604,21.01551076,14.99641419,1,1,10.5,21.055,0,0,0,210244.6972,0
n-lowe,n,lowe, 01/03  13:00:00,17.25,0.195,36288.00769,82.63116529,297472.195,0,70.72068733,0,41.44938205,0,66.30524803,0,35.30887548,38.50993249,138635.757,0,72.10513515,0,35.310119,44.1212328,158836.4381,571.6441526,6.75215777,499.5957626,0,20.8117912,20.86954174,0,21.00096483,0,21.46093135,21.32856433,12.70379301,1,1,10.5,21.055,0,0,0,210244.6972,2545.997507
n-lowe,n,lowe, 01/03  14:00:00,18.625,0.195,36288.00769,94.09779277,338752.054,0,71.43120083,0,41.10018958,0,66.0269496,0,34.78349779,44.39504403,159822.1585,0,71.48654583,0,34.78513934,49.70274873,178929.8954,548.8032056,6.589037903,476.7236834,0,21.22065444,21.57294766,0,21.70159089,0,21.84830408,21.64737978,10.8441303,1,1,10.5,21.055,0,0,0,210244.6972,2610.566499
