Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 2 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Inside Face Temperature [C](Hourly),WIN_1_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2:Surface Inside Face Temperature [C](Hourly),WIN_1_2:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
s-lowe,s,lowe, 01/01  11:00:00,13.25,0.3,53136.01126,1055.292363,3799052.508,0.832679152,722.9343544,590.4824403,90.44712521,0.660364173,584.5521046,468.3475538,73.93850912,527.6496832,1899538.86,0.660364173,584.5465584,468.3475538,73.93914321,527.6426801,1899513.649,11395.72967,10.00774776,2817.597913,0,25.94113435,32.36594445,0,32.36575852,0,23.99977622,25.19934443,6.890098761,0,0,10.5,21.055,0,0,0,302577.5198,604882.1664
s-lowe,s,lowe, 01/01  12:00:00,14.625,0.3,42768.00906,853.8952502,3074022.901,0.825248982,684.0850322,543.6879158,91.93295358,0.573371947,497.1256773,378.2792347,70.07827247,427.1509201,1537743.312,0.572795276,496.7219532,377.9175603,70.04341444,426.7443301,1536279.588,2676.882979,10.36031631,2410.882706,0,26.55482001,30.99262223,0,30.98516941,0,23.99977992,25.2242005,6.900588071,0,0,10.5,21.055,0,0,0,302577.5198,621146.6025
s-lowe,s,lowe, 01/01  13:00:00,15.625,0.3,42768.00906,618.1830361,2225458.93,0.823595175,591.0484924,459.3770747,82.91394218,0.523990975,402.4241572,292.269175,61.09529948,320.1821703,1152655.813,0.48443054,379.0884796,271.0417961,58.99414996,298.0008658,1072803.117,2042.137423,9.55138999,1841.239996,0,26.64173248,29.38081495,0,28.9543422,0,23.99980198,25.15432099,6.666703026,0,0,10.5,21.055,0,0,0,302577.5198,579515.4768
s-lowe,s,lowe, 01/01  14:00:00,16.625,0.3,42768.00906,418.4279273,1506340.538,0.81147445,459.5841312,340.9912505,74.52752401,0.57919287,344.5881881,241.8081596,58.40503868,245.5873576,884114.4872,0.387646593,258.669662,163.9861023,50.31589474,172.8405698,622226.0511,1501.708112,8.943085184,1349.731801,0,26.48197094,28.50187484,0,26.94776004,0,23.99982023,25.04727728,6.339969495,0,0,10.5,21.055,0,0,0,302577.5198,524515.7393
s-lowe,s,lowe, 01/01  15:00:00,15.125,0.3,42768.00906,208.3563996,750083.0387,0.799701295,305.7861857,208.1237342,63.54754411,0.716098847,273.6686972,184.5644021,54.68358003,133.7419443,481470.9994,0.407496854,182.092495,103.2708376,44.40817666,74.61445537,268612.0393,1009.272806,8.554620119,894.7783371,0,26.20527153,25.94979562,0,24.44650416,0,23.99986752,24.87030408,6.007614126,0,0,10.5,21.055,0,0,0,302577.5198,395924.5645
s-lowe,s,lowe, 01/01  16:00:00,14,0.3,42768.00906,21.25642792,76523.1405,0.861076785,137.9146534,75.45576262,44.61566458,0.839899466,129.5245598,73.15006789,38.26416226,13.57041422,48853.49119,0.648636108,107.567954,54.51691709,34.94702588,7.686013697,27669.64931,528.1598556,7.135243321,448.6569505,0,25.66010354,22.31889782,0,22.09532596,0,23.99992582,24.64491173,5.737332318,0,0.25,10.5,21.055,0,0,0,302577.5198,255781.9343
s-lowe,s,lowe, 01/01  17:00:00,12.75,0.3,42768.00906,0,0,0.462154459,6.326948503,2.049687837,3.324146179,0.464108549,5.890585657,2.049059511,2.866779418,0,0,0.416910152,5.540638082,1.801045544,2.765956351,0,0,35.05977181,0.256767959,28.7192534,0,24.8813099,20.02713546,0,20.0246972,0,23.99992856,24.404368,5.474614509,0,1,10.5,21.055,0,0,0,302577.5198,99128.29121
s-lowe,s,lowe, 01/01  18:00:00,10.125,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17968803,18.96418246,0,18.96407753,0,23.96793725,24.24475299,5.34642751,0,1,10.5,21.055,0,0,0,302577.5198,18106.62239
s-lowe,s,lowe, 01/01  19:00:00,8.375,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64542949,18.08922838,0,18.08913914,0,23.74893073,24.0187778,5.141658365,0,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/01  20:00:00,8.625,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.24386719,18.01089906,0,18.01081395,0,23.68398324,23.90009404,5.073226491,0,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/01  21:00:00,8.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.06829097,17.98468287,0,17.98458636,0,23.70281014,23.86681426,5.054990219,0,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/01  22:00:00,7.375,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.93692674,17.67276949,0,17.67266005,0,23.49008288,23.69381176,5.005854531,0,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/01  23:00:00,5.125,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.63668811,16.71008345,0,16.70997019,0,22.95977006,23.27403026,5.301917121,1,1,10.5,21.055,0,41342.46674,0,302577.5198,0
s-lowe,s,lowe, 01/01  24:00:00,4,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.13142,15.80101263,0,15.80091563,0,22.36560168,22.76145244,6.328872015,1,1,10.5,21.055,0,37274.85428,0,302577.5198,0
s-lowe,s,lowe, 01/02  01:00:00,4,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62710643,15.47829702,0,15.47820557,0,22.01002983,22.39976451,7.456445931,1,1,10.5,21.055,0,10827.23435,0,302577.5198,0
s-lowe,s,lowe, 01/02  02:00:00,5.875,0.975,33696.00714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2773982,15.94085956,0,15.94077545,0,21.87380982,22.20758589,8.174550909,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/02  03:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15168989,16.27332424,0,16.27324146,0,21.84222411,22.11205045,8.623130351,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/02  04:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0783431,16.23936648,0,16.2392696,0,21.69146214,21.94956706,9.462626505,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/02  05:00:00,7,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.95947453,16.13148848,0,16.13139297,0,21.53224803,21.77996244,10.39549619,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/02  06:00:00,6.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.79839562,15.78841398,0,15.78831487,0,21.31263786,21.56844394,11.67018396,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/02  07:00:00,5.375,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.58711122,15.19187605,0,15.19178371,0,21.05192043,21.32401537,13.36464796,1,1,10.5,21.055,0,36403.1089,0,302577.5198,0
s-lowe,s,lowe, 01/02  08:00:00,5.625,0.51,53136.01126,250.1617248,900582.2094,0.72706493,187.1835819,154.4747876,30.74340738,0.724465692,184.6043757,152.9810252,29.62556012,125.0772459,450278.0851,0.724501401,184.6128038,152.9886381,29.62714188,125.084479,450304.1243,869.994747,1.413013893,341.8541088,0,20.63880222,19.72018296,0,19.72027946,0,21.40252119,21.75308344,11.29540096,1,1,10.5,21.055,0,0,0,302577.5198,10054.0597
s-lowe,s,lowe, 01/02  09:00:00,7.25,0.51,72576.01538,887.7710676,3195975.843,0.925884486,549.3132656,454.0550389,80.41261532,0.85818054,507.4415948,419.6651047,72.78236283,443.88778,1597996.008,0.85818054,507.4388987,419.6651047,72.78318014,443.8832876,1597979.835,8612.077312,6.659951719,6717.846911,0,22.39146183,28.5457606,0,28.5456009,0,23.45079454,23.87524283,5.429806739,0.25,1,10.5,21.055,0,14375.97949,0,302577.5198,91674.80934
s-lowe,s,lowe, 01/02  10:00:00,8.625,0.3,72576.01538,1063.510443,3828637.594,0.872491258,686.724937,564.5503191,92.36176726,0.753329584,596.494227,487.1089603,79.34154156,531.7582465,1914329.688,0.753329584,596.4897583,487.1089603,79.34253445,531.7521963,1914307.907,18307.38174,9.360108301,7883.959349,0,24.88375431,31.21254127,0,31.21236546,0,23.99770798,24.93820347,5.914277189,0,0,10.5,21.055,0,0,0,302577.5198,414237.6265
s-lowe,s,lowe, 01/02  11:00:00,10.25,0.3,53136.01126,1003.644071,3613118.654,0.832679152,710.2185321,573.4997101,95.1870075,0.660364173,574.3715436,454.8353519,77.72287224,501.8256614,1806572.381,0.660364173,574.3657957,454.8353519,77.72378368,501.8184091,1806546.273,11175.83999,10.47972642,2849.734086,0,26.14708403,31.33289844,0,31.33270232,0,23.99982997,25.15756951,6.404301547,0,0,10.5,21.055,0,0,0,302577.5198,527960.0318
s-lowe,s,lowe, 01/02  12:00:00,13.5,0.3,42768.00906,842.731988,3033835.157,0.825248982,680.2945052,538.2671422,93.67918066,0.573371947,494.5195535,374.4676698,71.3913681,421.5697664,1517651.159,0.572795276,494.1180679,374.108821,71.35611989,421.1622216,1516183.998,2698.909405,10.51476741,2424.434752,0,26.58506705,30.7651183,0,30.75753956,0,23.99985795,25.20475142,6.589742969,0,0,10.5,21.055,0,0,0,302577.5198,590256.4979
s-lowe,s,lowe, 01/02  13:00:00,16.25,0.3,42768.00906,628.160463,2261377.667,0.823595175,588.4120545,454.7623608,84.93877525,0.523990975,400.9252091,289.3318047,62.56970259,325.1410358,1170507.729,0.48443054,377.7940842,268.3586711,60.41911068,303.0194272,1090869.938,2065.076992,9.725624713,1856.848131,0,26.70540402,29.7200579,0,29.29295517,0,23.9998648,25.15921135,6.55827925,0,0,10.5,21.055,0,0,0,302577.5198,591924.6983
s-lowe,s,lowe, 01/02  14:00:00,18.25,0.3,42768.00906,432.993724,1558777.406,0.81147445,451.8044035,326.9670264,81.30741288,0.57919287,338.8459284,231.4910347,63.47974259,252.1384921,907698.5717,0.387646593,255.347267,157.4937744,53.98650736,180.8552319,651078.8347,1546.580571,9.44119977,1378.365839,0,26.61425303,29.04146172,0,27.53365274,0,23.99986267,25.06507277,6.366325977,0,0,10.5,21.055,0,0,0,302577.5198,560595.8595
s-lowe,s,lowe, 01/02  15:00:00,19,0.3,42768.00906,243.5450922,876762.3319,0.799701295,290.9904569,184.4316295,73.56976288,0.716098847,259.5946443,163.6282716,62.59971797,149.3693592,537729.693,0.407496854,175.9043158,91.69011888,50.8564746,94.17573304,339032.639,1065.969809,9.287465462,931.3725781,0,26.3610098,27.17579553,0,25.85546964,0,23.99986791,24.91642916,6.080343108,0,0,10.5,21.055,0,0,0,302577.5198,483649.6538
s-lowe,s,lowe, 01/02  16:00:00,18.375,0.3,42768.00906,54.43358861,195960.919,0.861076785,139.334551,73.88682565,47.06181372,0.839899466,130.4528274,71.64248924,40.13032016,30.67710183,110437.5666,0.648636108,108.6886163,53.45262648,36.56292928,23.75648678,85523.35242,548.4604501,7.374228121,464.4810959,0,25.87140083,24.05845373,0,23.83723813,0,23.99990618,24.72087126,5.782467891,0,0,10.5,21.055,0,0,0,302577.5198,371067.0619
s-lowe,s,lowe, 01/02  17:00:00,17.375,0.3,42768.00906,0,0,0.462154459,6.621163832,2.042595491,3.574576415,0.464108549,6.14617771,2.04196934,3.076769873,0,0,0.416910152,5.790789692,1.794813553,2.969700207,0,0,37.07142125,0.337851082,30.3391699,0,25.17615097,21.81393382,0,21.8113623,0,23.99992449,24.49385407,5.477931826,0,0.75,10.5,21.055,0,0,0,302577.5198,236594.0588
s-lowe,s,lowe, 01/02  18:00:00,13.875,0.51,42768.00906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.56905512,20.37458744,0,20.37447657,0,23.99990942,24.35053473,5.341933311,0,1,10.5,21.055,0,0,0,302577.5198,127118.2018
s-lowe,s,lowe, 01/02  19:00:00,12,0.525,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.12087305,19.57404071,0,19.57393563,0,23.99990984,24.2617664,5.271555039,0,1,10.5,21.055,0,0,0,302577.5198,60479.72619
s-lowe,s,lowe, 01/02  20:00:00,11.375,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.77935108,19.19922136,0,19.19913357,0,23.99985424,24.20060219,5.23673839,0,1,10.5,21.055,0,0,0,302577.5198,49050.37417
s-lowe,s,lowe, 01/02  21:00:00,9.75,0.975,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56179989,18.53620123,0,18.53611831,0,23.99503681,24.14174266,5.21158299,0,1,10.5,21.055,0,0,0,302577.5198,15050.95214
s-lowe,s,lowe, 01/02  22:00:00,9,0.75,129600.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.34664421,18.21811126,0,18.21802436,0,23.85672442,24.01142985,5.102390395,0,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/02  23:00:00,9,0.75,110160.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.06241336,18.06956256,0,18.069474,0,23.52986375,23.74425722,5.008999472,0,1,10.5,21.055,0,12320.76295,0,302577.5198,0
s-lowe,s,lowe, 01/02  24:00:00,9,0.75,53136.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74792491,17.81230219,0,17.81221924,0,23.17777981,23.43187347,5.15336484,1,1,10.5,21.055,0,9602.920513,0,302577.5198,0
s-lowe,s,lowe, 01/03  01:00:00,8.6875,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.47962316,17.5442409,0,17.54415475,0,22.95091966,23.1956925,5.442561037,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/03  02:00:00,8.1875,0.975,22032.00467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2446718,17.28586004,0,17.28576279,0,22.7141419,22.96475365,5.909425784,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/03  03:00:00,8,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.00609551,17.01849764,0,17.0184062,0,22.48778223,22.73852878,6.54585199,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/03  04:00:00,7.375,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.77304383,16.70125095,0,16.70115385,0,22.24343718,22.50368926,7.359419172,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/03  05:00:00,5.75,0.975,14256.00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5063771,16.09861229,0,16.09849808,0,21.89212605,22.19511812,8.647773824,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/03  06:00:00,4.375,0.975,28512.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.16080383,15.26358369,0,15.26348376,0,21.48765989,21.83319704,10.46601075,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/03  07:00:00,3.375,0.75,57024.01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.84258818,14.71479861,0,14.71470501,0,21.30266064,21.62173693,11.72425256,1,1,10.5,21.055,0,0,0,302577.5198,0
s-lowe,s,lowe, 01/03  08:00:00,3.625,0.42,72576.01538,232.0839112,835502.0802,0.72706493,186.6477563,153.9918108,30.69686873,0.724465692,184.0678086,152.4975168,29.57881158,116.0381075,417737.187,0.724501401,184.0762088,152.505106,29.58038908,116.0458037,417764.8932,865.6984833,1.416281669,340.570681,0,20.86078462,19.3018432,0,19.30193423,0,21.67027463,22.05805005,9.881981253,1,1,10.5,21.055,0,0,0,302577.5198,10172.88951
s-lowe,s,lowe, 01/03  09:00:00,5.875,0.42,57024.01208,881.1032323,3171971.636,0.925884486,548.0577984,447.7940769,85.47138153,0.85818054,506.2945362,413.9900523,77.35822752,440.5539518,1585994.227,0.85818054,506.2917894,413.9900523,77.35912179,440.5492805,1585977.41,8363.326948,6.877051634,6484.505697,0,22.43696497,28.56085497,0,28.5606869,0,23.385648,23.92926359,5.396787934,0.25,0.75,10.5,21.055,0,4619.200668,0,302577.5198,66655.32541
s-lowe,s,lowe, 01/03  10:00:00,9.5,0.195,57024.01208,1049.997178,3779989.84,0.872491258,658.1071148,516.5963866,112.4946782,0.753329584,571.6124015,446.0481414,96.26265466,525.0021262,1890007.654,0.753329584,571.6073773,446.0481414,96.26438566,524.9950515,1889982.185,16810.62626,10.54980481,7575.096344,0,25.00913599,32.02823576,0,32.02802589,0,23.99634157,25.00154264,6.058678946,0,0,10.5,21.055,0,0,0,302577.5198,426892.2017
