Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Mean Radiant Temperature [C](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE:Zone Air System Sensible Heating Rate [W](Hourly),COMFENZONE:Zone Air System Sensible Cooling Rate [W](Hourly),COMFENZONE:Zone Air Temperature [C](Hourly),COMFENZONE:Zone Air Humidity Ratio [](Hourly),COMFENZONE:Zone Air Relative Humidity [%](Hourly),COMFENZONE:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),COMFENZONE:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Energy [J](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly) 
s-singletint,south,existing, 05/02  07:00:00,21.7,59399.99396,24.45652846,23.99994353,24.22823599,0,146.7240678,23.99994353,0.011025855,57.45313856,0,0,0,562.2492657,2024097.356,381.5835368,1373700.733,0,0,915433.6117
s-singletint,south,existing, 05/02  08:00:00,21.7,75599.99231,24.60410548,24.00001005,24.30205777,0,183.714096,24.00001005,0.01086287,56.67564137,0,0,0,609.7484894,2195094.562,418.5698402,1506851.425,0,0,915433.6117
s-singletint,south,existing, 05/02  09:00:00,21.325,59399.99396,24.73427125,24.00001555,24.3671434,0,158.1705908,24.00001555,0.01071167,55.95688886,0,0,0,560.7069466,2018545.008,389.8866809,1403592.051,0,0,915433.6117
s-singletint,south,existing, 05/02  10:00:00,21.1,59399.99396,24.75076579,24.00002345,24.37539462,0,149.9976904,24.00002345,0.010586468,55.29984471,0,0,0,540.5628099,1946026.116,379.8309099,1367391.276,0,0,915433.6117
s-singletint,south,existing, 05/02  11:00:00,21.1,37799.99615,24.79249629,24.00002142,24.39625886,0,139.1410431,24.00002142,0.01048343,54.78434777,0,0,0,519.8514242,1871465.127,368.9785407,1328322.746,0,0,915433.6117
s-singletint,south,existing, 05/02  12:00:00,21.1,37799.99615,24.81312153,24.00000276,24.40656214,0,142.9799332,24.00000276,0.010434945,54.48690702,0,0,0,522.4866882,1880952.078,372.809775,1342115.19,0,0,915433.6117
s-singletint,south,existing, 05/02  13:00:00,21.1,37799.99615,24.76700958,23.99999115,24.38350037,0,135.0197892,23.99999115,0.01041167,54.32602326,0,0,0,509.6765926,1834835.734,364.8510167,1313463.66,0,0,915433.6117
s-singletint,south,existing, 05/02  14:00:00,21.475,37799.99615,24.77490812,23.99997602,24.38744207,0,135.3208903,23.99997602,0.010423003,54.34971165,0,0,0,513.7527186,1849509.787,368.3017818,1325886.415,0,0,915433.6117
s-singletint,south,existing, 05/02  15:00:00,22.0125,37799.99615,25.02934223,23.99998125,24.51466174,0,178.1735226,23.99998125,0.010420774,54.31757446,0,0,0,578.8137862,2083729.63,415.6722682,1496420.165,0,0,915433.6117
s-singletint,south,existing, 05/02  16:00:00,21.8875,37799.99615,25.17019691,23.99999161,24.58509426,0,211.9519709,23.99999161,0.010358948,53.96628812,0,0,0,621.2573567,2236526.484,448.3974473,1614230.81,0,0,915433.6117
