Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Mean Radiant Temperature [C](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE:Zone Air System Sensible Heating Rate [W](Hourly),COMFENZONE:Zone Air System Sensible Cooling Rate [W](Hourly),COMFENZONE:Zone Air Temperature [C](Hourly),COMFENZONE:Zone Air Humidity Ratio [](Hourly),COMFENZONE:Zone Air Relative Humidity [%](Hourly),COMFENZONE:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),COMFENZONE:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Energy [J](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly) 
s-singletint-clear,south,clear panel, 01/01  01:00:00,7.8375,35099.99643,24.2132895,24.0000377,24.1066636,0,34.57758708,24.0000377,0.005978915,31.73551146,0,0,0,122.8899804,442403.9293,120.8518672,435066.7219,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  02:00:00,6.8875,35099.99643,23.97526283,24.00006179,23.98766231,7.150705726,1.621073808,24.00006179,0.006080911,32.17466703,0,0,0,75.0392216,270141.1978,72.89809297,262433.1347,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  03:00:00,6.0125,14849.99849,23.75134785,24.01023927,23.88079356,40.22837285,0,24.01023927,0.006154644,32.56154349,0,0,0,29.48539542,106147.4235,28.37398929,102146.3614,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  04:00:00,5.9125,14849.99849,23.57349059,24.09160251,23.83254655,65.68194325,0,24.09160251,0.00621312,32.72000841,0,0,0,0,0,0,0,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  05:00:00,6.1,14849.99849,23.4297371,24.07565245,23.75269477,74.93647654,0,24.07565245,0.006264762,33.04182856,0,0,0,0,0,0,0,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  06:00:00,5.4125,14849.99849,23.24835772,23.93434515,23.59135143,79.64971686,0,23.93434515,0.006303297,33.53933154,0,0,0,0,0,0,0,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  07:00:00,5,55349.99437,23.07148655,23.72508618,23.39828636,76.99112263,0,23.72508618,0.006288817,33.90779365,0,0,0,0,0,0,0,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  08:00:00,4.625,55349.99437,23.26018885,23.75661252,23.50840069,38.29866206,4.794737821,23.75661252,0.006213955,33.47947316,0,0,0,15.27498321,54989.93956,14.3884248,51798.32927,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  09:00:00,7.2125,75599.99231,24.78618955,23.96581874,24.37600414,0,213.7295326,23.96581874,0.006120105,32.59811719,0,0,0,298.531876,1074714.754,288.3196812,1037950.852,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  10:00:00,12.3375,75599.99231,26.24698293,23.9976306,25.12230676,0,488.7843365,23.9976306,0.006054944,32.22496171,0,0,0,614.4734839,2212104.542,611.5756131,2201672.207,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  11:00:00,15.8375,55349.99437,27.98789002,23.99979247,25.99384125,0,942.4274148,23.99979247,0.005976731,31.8205028,0,0,0,1094.708267,3940949.762,1094.708267,3940949.762,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  12:00:00,17.7,44549.99547,29.18384052,23.99986121,26.59185087,0,1328.282677,23.99986121,0.005878738,31.30354052,0,0,0,1495.953326,5385431.974,1495.953326,5385431.974,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  13:00:00,20.05,44549.99547,30.03613183,23.99983153,27.01798168,0,1625.351773,23.99983153,0.005781947,30.77369675,0,0,0,1812.400662,6524642.385,1812.400662,6524642.385,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  14:00:00,21.7875,44549.99547,30.24058131,23.99982093,27.12020112,0,1681.692032,23.99982093,0.005691273,30.26511187,0,0,0,1883.085963,6779109.466,1883.085963,6779109.466,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  15:00:00,21.8875,44549.99547,30.26772493,23.99981902,27.13377197,0,1681.468117,23.99981902,0.005619722,29.87674369,0,0,0,1883.698163,6781313.388,1883.698163,6781313.388,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  16:00:00,21.0125,44549.99547,29.14776983,23.99985261,26.57381122,0,1295.162144,23.99985261,0.005559779,29.57935636,0,0,0,1490.200149,5364720.537,1490.200149,5364720.537,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  17:00:00,19.1625,44549.99547,27.91172598,23.99989409,25.95581004,0,902.6559591,23.99989409,0.005505898,29.30618151,0,0,0,1082.452483,3896828.938,1082.452483,3896828.938,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  18:00:00,16.2375,44549.99547,26.78608601,23.99988883,25.39298742,0,624.3853202,23.99988883,0.005490868,29.22689369,0,0,0,780.0540614,2808194.621,780.0540614,2808194.621,0,0,791235.7769
s-singletint-clear,south,clear panel, 01/01  19:00:00,13.625,114749.9883,25.99210324,23.99989055,24.9959969,0,429.1611109,23.99989055,0.00551007,29.34659704,0,0,0,563.2617015,2027742.125,563.2617015,2027742.125,0,0,791235.7769
