Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Mean Radiant Temperature [C](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE:Zone Air System Sensible Heating Rate [W](Hourly),COMFENZONE:Zone Air System Sensible Cooling Rate [W](Hourly),COMFENZONE:Zone Air Temperature [C](Hourly),COMFENZONE:Zone Air Humidity Ratio [](Hourly),COMFENZONE:Zone Air Relative Humidity [%](Hourly),COMFENZONE:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),COMFENZONE:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Energy [J](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly) 
w-singletint-lowe,west,lowe panel, 01/01  01:00:00,7.8375,35099.99643,22.37167829,22.21853246,22.29510537,0,38.2517155,22.21853246,0.006114647,36.14257359,0,0,0,0,0,0,0,15779.02737,4.383063158,250181.3023
w-singletint-lowe,west,lowe panel, 01/01  02:00:00,6.8875,35099.99643,22.0487197,21.82912951,21.9389246,0,47.20242766,21.82912951,0.00623962,37.64610293,0,0,0,0,0,0,0,0,0,250181.3023
w-singletint-lowe,west,lowe panel, 01/01  03:00:00,6.0125,14849.99849,21.72814992,21.47379902,21.60097447,0,51.24688392,21.47379902,0.006276496,38.72211373,0,0,0,0,0,0,0,0,0,250181.3023
w-singletint-lowe,west,lowe panel, 01/01  04:00:00,5.9125,14849.99849,21.43890775,21.17818332,21.30854553,0,52.35116584,21.17818332,0.006256729,39.32136676,0,0,0,0,0,0,0,0,0,250181.3023
w-singletint-lowe,west,lowe panel, 01/01  05:00:00,6.1,14849.99849,21.20744276,21.01510458,21.11127367,0,43.13928119,21.01510458,0.006225086,39.54309954,0,0,0,0,0,0,0,30908.43406,8.585676129,250181.3023
w-singletint-lowe,west,lowe panel, 01/01  06:00:00,5.4125,14849.99849,20.99089851,21.0000154,20.99545696,0.638461941,11.24631766,21.0000154,0.00618386,39.33511498,0,0,0,0,0,0,0,174836.0161,48.56556003,250181.3023
w-singletint-lowe,west,lowe panel, 01/01  07:00:00,5,55349.99437,20.82895869,21.00003316,20.91449593,13.84263039,0,21.00003316,0.006073903,38.66661735,0,0,0,0,0,0,0,275049.1128,76.40253133,250181.3023
w-singletint-lowe,west,lowe panel, 01/01  08:00:00,4.625,55349.99437,20.75853848,21.00003264,20.87928556,2.057431566,0.697614504,21.00003264,0.005892787,37.56212917,0,0,0,0,0,0,0,241249.7316,67.01381434,250181.3023
w-singletint-lowe,west,lowe panel, 01/01  09:00:00,7.2125,75599.99231,21.0019265,21.17052582,21.08622616,0,53.81267727,21.17052582,0.005767135,36.42407641,0,0,0,3.075333253,11071.19971,2.837869351,10216.32966,7541.269483,2.094797078,250181.3023
w-singletint-lowe,west,lowe panel, 01/01  10:00:00,12.3375,75599.99231,21.36837219,21.6675561,21.51796414,0,26.8251702,21.6675561,0.00573203,35.15610138,0,0,0,9.431381503,33952.97341,9.037196048,32533.90577,0,0,250181.3023
