Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Mean Radiant Temperature [C](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE:Zone Air System Sensible Heating Rate [W](Hourly),COMFENZONE:Zone Air System Sensible Cooling Rate [W](Hourly),COMFENZONE:Zone Air Temperature [C](Hourly),COMFENZONE:Zone Air Humidity Ratio [](Hourly),COMFENZONE:Zone Air Relative Humidity [%](Hourly),COMFENZONE:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),COMFENZONE:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Energy [J](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly) 
w-singletint-clear,west,clear panel, 01/01  01:00:00,7.8375,35099.99643,23.12774717,23.04586737,23.08680727,0,23.26125099,23.04586737,0.006126429,34.43771587,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  02:00:00,6.8875,35099.99643,22.81775674,22.69791845,22.7578376,0,26.32258351,22.69791845,0.006261098,35.82875038,0,0,0,0,0,0,0,10020.92279,2.783589663,335349.027
w-singletint-clear,west,clear panel, 01/01  03:00:00,6.0125,14849.99849,22.50475493,22.33928763,22.42202128,0,32.21907335,22.33928763,0.006319556,36.97918603,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  04:00:00,5.9125,14849.99849,22.2194311,22.04291887,22.13117498,0,34.1380889,22.04291887,0.006325433,37.70070224,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  05:00:00,6.1,14849.99849,21.98735223,21.84371702,21.91553463,0,31.71479977,21.84371702,0.006315634,38.12722494,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  06:00:00,5.4125,14849.99849,21.73005822,21.58240196,21.65623009,0,32.34666121,21.58240196,0.006289255,38.59560764,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  07:00:00,5,55349.99437,21.48104004,21.30025273,21.39064638,0,35.31438211,21.30025273,0.006189488,38.67516661,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  08:00:00,4.625,55349.99437,21.34380536,21.22341453,21.28360995,0,43.92458174,21.22341453,0.006018607,37.83378796,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  09:00:00,7.2125,75599.99231,21.62233098,21.67072944,21.64653021,0,58.7875391,21.67072944,0.005888596,36.06396563,0,0,0,14.74394856,53078.21482,13.57643661,48875.17181,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  10:00:00,12.3375,75599.99231,22.09717912,22.34128694,22.21923303,0,22.41802433,22.34128694,0.005837249,34.35547873,0,0,0,15.70758359,56547.30091,15.19150733,54689.42638,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  11:00:00,15.8375,55349.99437,22.53867322,22.91853916,22.72860619,10.72280243,0.176420087,22.91853916,0.005722691,32.53781531,0,0,0,12.37115817,44536.16942,12.37115817,44536.16942,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  12:00:00,17.7,44549.99547,23.00053435,23.45060674,23.22557054,18.08963581,0,23.45060674,0.005583621,30.7493007,0,0,0,13.71501198,49374.04314,13.71501198,49374.04314,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  13:00:00,20.05,44549.99547,23.5219208,23.92765803,23.72478942,11.34507733,2.877738118,23.92765803,0.005461299,29.20937347,0,0,0,44.09328565,158735.8283,44.09328565,158735.8283,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  14:00:00,21.7875,44549.99547,24.34435039,23.99883354,24.17159197,0,87.07960073,23.99883354,0.005359067,28.51529336,0,0,0,161.7673443,582362.4395,161.7673443,582362.4395,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  15:00:00,21.8875,44549.99547,25.62711156,23.99987199,24.81349178,0,328.6602615,23.99987199,0.005294644,28.16299804,0,0,0,404.3343138,1455603.53,404.3343138,1455603.53,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  16:00:00,21.0125,44549.99547,26.21384921,23.99984227,25.10684574,0,467.1801017,23.99984227,0.005250266,27.94647945,0,0,0,535.6191616,1928228.982,535.6191616,1928228.982,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  17:00:00,19.1625,44549.99547,25.94648942,23.99986311,24.97317627,0,395.8821778,23.99986311,0.005214037,27.76566488,0,0,0,449.0593178,1616613.544,449.0593178,1616613.544,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  18:00:00,16.2375,44549.99547,25.16585595,23.99987219,24.58286407,0,250.8094682,23.99987219,0.00524404,27.92408374,0,0,0,279.8520847,1007467.505,279.8520847,1007467.505,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  19:00:00,13.625,114749.9883,24.45608978,23.99991341,24.22800159,0,110.8837621,23.99991341,0.005329428,28.39265489,0,0,0,118.3615079,426101.4284,118.3615079,426101.4284,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  20:00:00,12.425,134999.9863,24.20285784,23.99987923,24.10136854,0,84.39806136,23.99987923,0.005547046,29.57148201,0,0,0,81.93321806,294959.585,81.93321806,294959.585,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  21:00:00,11.8875,134999.9863,24.07323715,23.99985237,24.03654476,0,81.07177218,23.99985237,0.005839345,31.14644092,0,0,0,74.15793912,266968.5808,74.15793912,266968.5808,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  22:00:00,11.325,134999.9863,23.95686235,23.99992241,23.97839238,0,56.76474421,23.99992241,0.005981799,31.91080821,0,0,0,45.59985047,164159.4617,45.23622952,162850.4263,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  23:00:00,10.0375,114749.9883,23.73754174,23.82531833,23.78143004,0,12.68357971,23.82531833,0.006024554,32.47671171,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/01  24:00:00,9.0875,55349.99437,23.44172484,23.40252612,23.42212548,0,10.19126488,23.40252612,0.006042496,33.41276635,0,0,0,0,0,0,0,13487.28944,3.74646929,335349.027
w-singletint-clear,west,clear panel, 01/02  01:00:00,7.525,35099.99643,23.11775204,23.03169452,23.07472328,0,22.57229638,23.03169452,0.006090623,34.44018387,0,0,0,0,0,0,0,10382.25703,2.883960285,335349.027
w-singletint-clear,west,clear panel, 01/02  02:00:00,5.2625,35099.99643,22.73909839,22.56975921,22.6544288,0,29.54333989,22.56975921,0.006131414,35.65321919,0,0,0,0,0,0,0,26492.69692,7.359082479,335349.027
w-singletint-clear,west,clear panel, 01/02  03:00:00,4.4,14849.99849,22.37524585,22.14359137,22.25941861,0,37.85085443,22.14359137,0.006124284,36.54618803,0,0,0,0,0,0,0,21056.25499,5.84895972,335349.027
w-singletint-clear,west,clear panel, 01/02  04:00:00,4.0875,14849.99849,22.05175003,21.78806704,21.91990854,0,43.83149368,21.78806704,0.006073515,37.04056472,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  05:00:00,4.2125,14849.99849,21.754666,21.50198305,21.62832452,0,43.3317876,21.50198305,0.005999125,37.23689315,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  06:00:00,4.4,14849.99849,21.50312892,21.28444496,21.39378694,0,40.54042684,21.28444496,0.005917495,37.22787076,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  07:00:00,3.7125,55349.99437,21.24893237,21.05439574,21.15166406,0,33.54581233,21.05439574,0.005770584,36.82808825,0,0,0,0,0,0,0,40487.09549,11.24641541,335349.027
w-singletint-clear,west,clear panel, 01/02  08:00:00,3.675,55349.99437,21.09452365,21.00075184,21.04763775,0,35.97751346,21.00075184,0.005558741,35.62812963,0,0,0,0,0,0,0,48880.54567,13.57792935,335349.027
w-singletint-clear,west,clear panel, 01/02  09:00:00,7.025,75599.99231,21.30862563,21.37752657,21.3430761,0,53.10698786,21.37752657,0.005414597,33.95634116,0,0,0,12.03788076,43336.37075,11.46841047,41286.27768,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  10:00:00,10.65,75599.99231,21.64495637,21.86036405,21.75266021,0,18.82978017,21.86036405,0.005317027,32.39147987,0,0,0,9.009065728,32432.63662,8.876503825,31955.41377,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  11:00:00,13.075,55349.99437,21.94372682,22.19149293,22.06760987,4.586716814,0,22.19149293,0.005127572,30.62143528,0,0,0,6.098659539,21955.17434,6.098659539,21955.17434,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  12:00:00,14.5875,44549.99547,22.28841309,22.62723302,22.45782306,8.851154277,0,22.62723302,0.004940568,28.72376174,0,0,0,6.73167367,24234.02521,6.73167367,24234.02521,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  13:00:00,15.375,44549.99547,22.64717851,23.04307314,22.84512582,13.69590691,0,23.04307314,0.004821682,27.29474946,0,0,0,6.0718821,21858.77556,6.0718821,21858.77556,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  14:00:00,16.2875,44549.99547,23.44631665,23.61480049,23.53055857,3.808220388,11.88867556,23.61480049,0.004750645,25.94951043,0,0,0,22.36001206,80496.04342,22.36001206,80496.04342,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  15:00:00,17.3875,44549.99547,25.22434587,23.98781068,24.60607827,0,257.4783542,23.98781068,0.004688007,25.01302427,0,0,0,293.7107822,1057358.816,293.7107822,1057358.816,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  16:00:00,17.8,44549.99547,26.91378859,23.99967818,25.45673339,0,661.7557967,23.99967818,0.004625734,24.64081452,0,0,0,703.6899416,2533283.79,703.6899416,2533283.79,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  17:00:00,17.425,44549.99547,27.65516677,23.99972752,25.82744715,0,875.4453665,23.99972752,0.004581646,24.39839878,0,0,0,914.2909196,3291447.311,914.2909196,3291447.311,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  18:00:00,15.825,44549.99547,26.25044199,23.99976745,25.12510472,0,532.275825,23.99976745,0.004619904,24.58509872,0,0,0,557.9609054,2008659.259,557.9609054,2008659.259,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  19:00:00,13.9375,114749.9883,24.91439954,23.99986429,24.45713192,0,202.3817298,23.99986429,0.004710236,25.0526367,0,0,0,212.5163084,765058.7104,212.5163084,765058.7104,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  20:00:00,11.6125,134999.9863,24.45182617,23.99985706,24.22584161,0,122.5569027,23.99985706,0.004927039,26.19666026,0,0,0,113.5131629,408647.3864,113.5131629,408647.3864,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  21:00:00,8.475,134999.9863,24.1361441,24.00643379,24.07128894,0,74.76913549,24.00643379,0.005192938,27.58764923,0,0,0,39.09702,140749.272,39.09702,140749.272,0,0,335349.027
w-singletint-clear,west,clear panel, 01/02  22:00:00,5.825,134999.9863,23.84757209,23.82890576,23.83823892,0,44.03104531,23.82890576,0.005359448,28.77193448,0,0,0,0,0,0,0,10041.34585,2.789262737,335349.027
w-singletint-clear,west,clear panel, 01/02  23:00:00,4.625,114749.9883,23.47829095,23.28396599,23.38112847,0,34.18163362,23.28396599,0.005432032,30.13160442,0,0,0,0,0,0,0,42986.87559,11.94079877,335349.027
w-singletint-clear,west,clear panel, 01/02  24:00:00,7.2125,55349.99437,23.20162881,22.97333615,23.08748248,0,30.13599893,22.97333615,0.005477998,30.93950792,0,0,0,0,0,0,0,12248.09303,3.402248064,335349.027
w-singletint-clear,west,clear panel, 01/03  01:00:00,5.775,29699.99698,22.90561981,22.75342835,22.82952408,0,28.86482528,22.75342835,0.005590465,31.98375803,0,0,0,0,0,0,0,23521.65641,6.533793449,335349.027
w-singletint-clear,west,clear panel, 01/03  02:00:00,3.525,22949.99767,22.49039397,22.23292972,22.36166185,0,38.43873625,22.23292972,0.00565704,33.37834817,0,0,0,0,0,0,0,37262.83186,10.35078663,335349.027
w-singletint-clear,west,clear panel, 01/03  03:00:00,2.9875,14849.99849,22.12290659,21.81982032,21.97136346,0,46.21178982,21.81982032,0.005682933,34.37157364,0,0,0,0,0,0,0,22788.6131,6.330170305,335349.027
w-singletint-clear,west,clear panel, 01/03  04:00:00,3.4875,14849.99849,21.81254072,21.50585027,21.6591955,0,49.50310656,21.50585027,0.005720543,35.26732179,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  05:00:00,3.9,14849.99849,21.55641713,21.30039457,21.42840585,0,44.9025421,21.30039457,0.005822824,36.34716123,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  06:00:00,4.9625,29699.99698,21.35978647,21.1654873,21.26263689,0,39.31948473,21.1654873,0.00596696,37.54688858,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  07:00:00,5.6,59399.99396,21.29659731,21.30895911,21.30277821,0,41.21289537,21.30895911,0.006116749,38.1425927,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  08:00:00,4.85,75599.99231,21.26747385,21.33808323,21.30277854,0,43.12816544,21.33808323,0.006123381,38.11563061,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  09:00:00,6.8375,59399.99396,21.35172112,21.28771224,21.31971668,0,25.19188555,21.28771224,0.006113004,38.19289782,0,0,0,0,0,0,0,10017.27165,2.782575459,335349.027
w-singletint-clear,west,clear panel, 01/03  10:00:00,11.425,59399.99396,21.62797005,21.6872561,21.65761308,0,12.22820782,21.6872561,0.006329623,38.61358907,0,0,0,7.423070577,26723.05408,6.708995033,24152.38212,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  11:00:00,15.425,37799.99615,22.08450007,22.29726914,22.1908846,3.882044372,0.814533652,22.29726914,0.006677485,39.23975507,0,0,0,17.99711182,64789.60257,16.37422427,58947.20737,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  12:00:00,17.0125,37799.99615,22.62487857,22.95782554,22.79135206,11.35068248,0,22.95782554,0.007040314,39.69831376,0,0,0,18.47397538,66506.31137,16.76520391,60354.73407,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  13:00:00,18.2625,37799.99615,23.16715351,23.55872469,23.3629391,18.31721573,0,23.55872469,0.007391558,40.1059074,0,0,0,17.0428328,61354.19806,15.40712477,55465.64919,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  14:00:00,19.9625,37799.99615,23.94235739,23.97060663,23.95648201,5.352809333,33.25457136,23.97060663,0.007660426,40.5015417,0,0,0,90.45577001,325640.772,82.07728208,295478.2155,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  15:00:00,20.9125,37799.99615,25.53209506,23.99949904,24.76579705,0,309.4690586,23.99949904,0.007695209,40.58752434,0,0,0,414.4929267,1492174.536,376.8206442,1356554.319,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  16:00:00,21.1,37799.99615,27.1622513,23.9996449,25.5809481,0,725.5194221,23.9996449,0.007438352,39.23345032,0,0,0,855.7602995,3080737.078,794.3500826,2859660.297,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  17:00:00,20.7875,37799.99615,27.96225987,23.99938708,25.98082348,0,970.6222219,23.99938708,0.00718668,37.92182576,0,0,0,1093.455246,3936438.887,1036.828126,3732581.255,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  18:00:00,19.1625,37799.99615,26.68729748,23.99954399,25.34342074,0,654.5441615,23.99954399,0.007107861,37.5339418,0,0,0,747.1689402,2689808.185,707.3989207,2546636.115,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  19:00:00,16.6125,90449.9908,25.22173666,23.99980909,24.61077287,0,270.0901224,23.99980909,0.007168195,37.86262072,0,0,0,325.4755074,1171711.827,301.9030801,1086851.088,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  20:00:00,13.475,120149.9878,24.7020954,23.99984563,24.35097052,0,161.7128283,23.99984563,0.007326491,38.71336589,0,0,0,186.5363519,671530.8667,167.4948607,602981.4985,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  21:00:00,11.2,134999.9863,24.40515192,23.99986187,24.20250689,0,118.0767781,23.99986187,0.007529976,39.81574772,0,0,0,120.93331,435359.9159,104.9948189,377981.3481,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  22:00:00,10.225,120149.9878,24.21047716,23.99995017,24.10521367,0,92.32502946,23.99995017,0.007725537,40.85222603,0,0,0,83.75958313,301534.4993,71.16547814,256195.7213,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  23:00:00,9.3125,90449.9908,23.98606242,23.97555654,23.98080948,0,29.69256589,23.97555654,0.00796409,42.18677164,0,0,0,3.881830035,13974.58813,3.254490499,11716.1658,0,0,335349.027
w-singletint-clear,west,clear panel, 01/03  24:00:00,9.2125,44549.99547,23.75085572,23.72420685,23.73753129,0,16.97780922,23.72420685,0.008175102,43.96685488,0,0,0,0,0,0,0,10035.89015,2.787747263,335349.027
w-singletint-clear,west,clear panel, 01/04  01:00:00,11.525,29699.99698,23.64703069,23.70639918,23.67671494,0,12.41364669,23.70639918,0.008367321,45.0330015,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/04  02:00:00,10.675,22949.99767,23.50571526,23.66317514,23.5844452,0,3.336031143,23.66317514,0.00842274,45.47536223,0,0,0,0,0,0,0,11582.90645,3.217474015,335349.027
w-singletint-clear,west,clear panel, 01/04  03:00:00,9.0875,14849.99849,23.2327068,23.26243651,23.24757165,0,11.37352796,23.26243651,0.008309618,45.98606607,0,0,0,0,0,0,0,11495.96346,3.193323185,335349.027
w-singletint-clear,west,clear panel, 01/04  04:00:00,8.2125,14849.99849,22.96543077,22.92040534,22.94291805,0,19.68050258,22.92040534,0.008088426,45.71307231,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/04  05:00:00,7.425,14849.99849,22.69430446,22.60521572,22.64976009,0,24.66686267,22.60521572,0.007816618,45.07673395,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/04  06:00:00,6.8875,29699.99698,22.43126486,22.32359559,22.37743023,0,27.02661355,22.32359559,0.007511567,44.1031536,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/04  07:00:00,6.0125,59399.99396,22.24041391,22.22982628,22.23512009,0,39.53051939,22.22982628,0.007151903,42.2566872,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/04  08:00:00,5.6,75599.99231,22.14022756,22.16973884,22.1549832,0,43.7286987,22.16973884,0.006721203,39.93556946,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/04  09:00:00,6.2875,59399.99396,22.07841558,21.959103,22.01875929,0,25.29804839,21.959103,0.006290401,37.91177227,0,0,0,0,0,0,0,13625.824,3.784951111,335349.027
w-singletint-clear,west,clear panel, 01/04  10:00:00,8.3875,59399.99396,22.15519612,21.99895921,22.07707767,0,24.86456722,21.99895921,0.005871217,35.35072007,0,0,0,0,0,0,0,0,0,335349.027
w-singletint-clear,west,clear panel, 01/04  11:00:00,10.8375,37799.99615,22.4570004,22.31859388,22.38779714,0,16.80306886,22.31859388,0.005511711,32.57815302,0,0,0,6.399520641,23038.27431,6.29623995,22666.46382,0,0,335349.027
w-singletint-clear,west,clear panel, 01/04  12:00:00,12.7,37799.99615,22.88557575,22.82472384,22.8551498,0,13.88326342,22.82472384,0.005250259,30.087122,0,0,0,10.19524318,36702.87546,10.19524318,36702.87546,0,0,335349.027
