Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Mean Radiant Temperature [C](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE:Zone Air System Sensible Heating Rate [W](Hourly),COMFENZONE:Zone Air System Sensible Cooling Rate [W](Hourly),COMFENZONE:Zone Air Temperature [C](Hourly),COMFENZONE:Zone Air Humidity Ratio [](Hourly),COMFENZONE:Zone Air Relative Humidity [%](Hourly),COMFENZONE:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),COMFENZONE:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Total Cooling Energy [J](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Rate [W](Hourly),SYS-1 DX COOLING COIL:Cooling Coil Sensible Cooling Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Energy [J](Hourly),SYS-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly) 
s-singletint-lowe,south,lowe panel, 06/05  12:00:00,31.7875,37799.99615,26.32412177,23.99985529,25.16198853,0,478.571381,23.99985529,0.009899145,51.64159221,0,0,0,881.9778055,3175120.1,700.286757,2521032.325,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  13:00:00,32.8875,37799.99615,26.46446114,23.99984496,25.23215305,0,513.9780864,23.99984496,0.009781525,51.00516667,0,0,0,918.0784196,3305082.31,744.8971764,2681629.835,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  14:00:00,33.3,37799.99615,26.56669367,23.99983424,25.28326395,0,538.9135291,23.99983424,0.009662978,50.3772374,0,0,0,938.4345343,3378364.324,773.3197264,2783951.015,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  15:00:00,33.3,37799.99615,26.53214431,23.9998395,25.26599191,0,527.7719916,23.9998395,0.009623755,50.14396407,0,0,0,919.7173164,3310982.339,762.1690918,2743808.73,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  16:00:00,34.3625,37799.99615,26.509152,23.99981893,25.25448547,0,526.6263486,23.99981893,0.009619334,50.07028855,0,0,0,918.0566634,3305003.988,769.9652726,2771874.981,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  17:00:00,34.3125,37799.99615,26.40604176,23.9997657,25.20290373,0,510.7261859,23.9997657,0.009701179,50.47064453,0,0,0,904.1951724,3255102.621,753.6581479,2713169.332,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  18:00:00,33.525,37799.99615,26.23046887,23.99973962,25.11510424,0,490.3615387,23.99973962,0.009760512,50.77464128,0,0,0,882.7488333,3177895.8,726.6283514,2615862.065,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  19:00:00,32.3,90449.9908,25.99543437,23.99975862,24.99759649,0,433.5199482,23.99975862,0.009810161,51.02884492,0,0,0,812.0431156,2923355.216,659.4906835,2374166.461,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  20:00:00,31.0125,120149.9878,25.75536116,23.99974437,24.87755276,0,386.2244696,23.99974437,0.009916143,51.5715134,0,0,0,753.7199023,2713391.648,601.3574367,2164886.772,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  21:00:00,29.5375,134999.9863,25.6304568,23.99971093,24.81508386,0,374.5812408,23.99971093,0.010056397,52.28942707,0,0,0,743.1338495,2675281.858,577.3839916,2078582.37,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  22:00:00,28.525,120149.9878,25.54014226,23.99968572,24.76991399,0,364.0205589,23.99968572,0.010276037,53.44709962,0,0,0,740.7679328,2666764.558,558.3524647,2010068.873,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  23:00:00,27.6125,90449.9908,25.39249418,23.99968347,24.69608883,0,301.7103431,23.99968347,0.010541008,54.85812528,0,0,0,668.0283444,2404902.04,488.3532562,1758071.722,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/05  24:00:00,26.5125,44549.99547,25.23109552,23.99971254,24.61540403,0,251.6680567,23.99971254,0.010809559,56.21724223,0,0,0,605.7011785,2180524.243,429.0101353,1544436.487,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  01:00:00,25.7875,29699.99698,25.10318691,23.99974164,24.55146427,0,225.9093151,23.99974164,0.011045018,57.39852704,0,0,0,575.8595257,2073094.292,397.1198133,1429631.328,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  02:00:00,25.225,22949.99767,25.00088078,23.99976367,24.50032222,0,206.3684621,23.99976367,0.011245939,58.42405773,0,0,0,552.9833904,1990740.205,372.8206199,1342154.232,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  03:00:00,25,14849.99849,24.93385572,23.99978273,24.46681922,0,193.7666588,23.99978273,0.011407483,59.24812463,0,0,0,540.5215102,1945877.437,358.3130213,1289926.877,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  04:00:00,25,14849.99849,24.89403899,23.99979709,24.44691804,0,186.739876,23.99979709,0.01152883,59.86685996,0,0,0,536.2090026,1930352.409,351.2834055,1264620.26,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  05:00:00,25,14849.99849,24.85033578,23.99982029,24.42507804,0,179.3470222,23.99982029,0.011590847,60.18293273,0,0,0,527.6549965,1899557.987,343.8748643,1237949.511,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  06:00:00,25,29699.99698,24.82868019,23.99982343,24.41425181,0,175.7189656,23.99982343,0.011616202,60.3505673,0,0,0,523.8040721,1885694.66,340.2552984,1224919.074,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  07:00:00,25.375,59399.99396,25.01981592,23.9998419,24.50982891,0,242.7771615,23.9998419,0.011502093,59.79116541,0,0,0,627.8424617,2260232.862,410.4297086,1477546.951,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  08:00:00,26.2875,75599.99231,25.33493433,23.99986136,24.66739785,0,319.7074308,23.99986136,0.011124847,57.86445844,0,0,0,730.6223831,2630240.579,495.0351409,1782126.507,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  09:00:00,27.7,59399.99396,25.60628273,23.99986696,24.80307484,0,332.9747211,23.99986696,0.010784573,56.12475161,0,0,0,734.151876,2642946.754,520.2234163,1872804.299,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  10:00:00,30.05,59399.99396,25.87694228,23.99987216,24.93840722,0,386.3213435,23.99987216,0.010453719,54.43139075,0,0,0,799.1555625,2876960.025,593.4077036,2136267.733,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  11:00:00,31.7875,37799.99615,26.11704526,23.99988388,25.05846457,0,427.777844,23.99988388,0.010183699,53.04803154,0,0,0,839.7226318,3023001.475,649.4212882,2337916.638,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  12:00:00,32.8875,37799.99615,26.37175471,23.99986266,25.18580869,0,491.2364094,23.99986266,0.009893951,51.52973455,0,0,0,898.718626,3235387.054,722.0662987,2599438.675,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  13:00:00,33.675,37799.99615,26.56575645,23.99983999,25.28279822,0,540.5344606,23.99983999,0.009711962,50.57715284,0,0,0,944.7677754,3401163.992,778.0389167,2800940.1,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  14:00:00,34.2125,37799.99615,26.69359166,23.99982816,25.34670991,0,572.2950421,23.99982816,0.009623757,50.09297239,0,0,0,975.3326265,3511197.455,814.3684356,2931726.368,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  15:00:00,35.15,37799.99615,26.78659927,23.99982436,25.39321181,0,596.2969829,23.99982436,0.009567149,49.75204574,0,0,0,997.9530867,3592631.112,846.1935151,3046296.654,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  16:00:00,35.6,37799.99615,26.68086876,23.99980699,25.34033787,0,572.2621525,23.99980699,0.009574579,49.73930433,0,0,0,968.4059683,3486261.486,826.0171368,2973661.693,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  17:00:00,34.85,37799.99615,26.54618279,23.99975815,25.27297047,0,545.9062006,23.99975815,0.009660527,50.19198269,0,0,0,942.4342151,3392763.174,793.3012515,2855884.505,0,0,562028.1994
s-singletint-lowe,south,lowe panel, 06/06  18:00:00,34.0875,37799.99615,26.35847555,23.99973096,25.17910325,0,521.8540991,23.99973096,0.009675004,50.285352,0,0,0,913.390443,3288205.595,762.7645669,2745952.441,0,0,562028.1994
