Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_1_3_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_3_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_3_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_2_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Window Heat Gain Rate [W](Hourly),WIN_2_1:Surface Window Heat Gain Energy [J](Hourly),WIN_2_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Window Heat Gain Rate [W](Hourly),WIN_2_2:Surface Window Heat Gain Energy [J](Hourly),WIN_2_3:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Window Heat Gain Rate [W](Hourly),WIN_2_3:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_1_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_2_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_3_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_3_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_1:Surface Inside Face Temperature [C](Hourly),WIN_2_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_2:Surface Inside Face Temperature [C](Hourly),WIN_2_2:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_3:Surface Inside Face Temperature [C](Hourly),WIN_2_3:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
3NWlowe,NW,LowE Panel, 05/07  17:00:00,13.3,0.3,49896,123.5712815,444856.6132,0,97.4551598,0,79.15092511,0,94.72223718,0,79.15092511,16.65951205,59974.24337,0,93.85156877,0,79.15092511,16.45705096,59245.38346,0,94.80791627,0,79.15092511,16.67942301,60045.92282,0,98.53899992,0,79.15092511,24.67476458,88829.15248,0,98.21242553,0,79.15092511,24.38349024,87780.56486,0,98.5861985,0,79.15092511,24.71704062,88981.34623,832.4404863,10.29437162,24.39817326,27.79302118,0,27.76455389,0,27.79582605,0,23.34618985,0,23.33927482,0,23.34720408,0,23.99994226,24.61951522,5.62466484,0,0,10.2009375,20.96229063,0,0,0,528127.7198,293277.5807
3NWlowe,NW,LowE Panel, 05/07  18:00:00,13.3,0.51,49896,5.013022654,18046.88155,0,49.879942,0,40.80630933,0,48.50440178,0,40.80630933,6.005318373,21619.14614,0,48.08773992,0,40.80630933,5.909640545,21274.70596,0,48.5752366,0,40.80630933,6.021591071,21677.72786,0,50.41504219,0,40.80630933,0,0,0,50.25753818,0,40.80630933,0,0,0,50.44286051,0,40.80630933,0,0,462.2503027,7.275164211,24.34237516,26.11452171,0,26.10008667,0,26.11697303,0,22.24058153,0,22.23739233,0,22.24114497,0,23.99993807,24.47511779,5.445437351,0,0.5,10.2009375,20.96229063,0,0,0,528127.7198,237960.0915
3NWlowe,NW,LowE Panel, 05/07  19:00:00,13.3,0.525,128520,0,0,0,18.25625785,0,15.02315641,0,17.77985309,0,15.02315641,0.329920703,1187.714532,0,17.62616843,0,15.02315641,0.31675406,1140.314617,0,17.79114519,0,15.02315641,0.331315082,1192.734295,0,18.44784328,0,15.02315641,0,0,0,18.38812877,0,15.02315641,0,0,0,18.45089706,0,15.02315641,0,0,174.0416375,1.784487787,24.28602471,24.88196314,0,24.87625261,0,24.88237802,0,21.51232488,0,21.51110918,0,21.51238879,0,23.99994823,24.34990905,5.300613433,0,1,10.2009375,20.96229063,0,0,0,528127.7198,178686.9492
3NWlowe,NW,LowE Panel, 05/07  20:00:00,12.6125,0.975,151200,0,0,0,1.46560441,0,1.201607593,0,1.42739742,0,1.201607593,0,0,0,1.414434671,0,1.201607593,0,0,0,1.427435947,0,1.201607593,0,0,0,1.481347065,0,1.201607593,0,0,0,1.476299365,0,1.201607593,0,0,0,1.481352669,0,1.201607593,0,0,10.83656239,0,24.22768774,24.07647095,0,24.0759501,0,24.07647262,0,20.90261929,0,20.90251576,0,20.90261942,0,23.99989836,24.24139609,5.20934491,0,1,10.2009375,20.96229063,0,0,0,528127.7198,129662.7687
3NWlowe,NW,LowE Panel, 05/07  21:00:00,10.45,0.975,151200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.18613652,23.80038959,0,23.80038959,0,23.80038959,0,20.25964463,0,20.25964463,0,20.25964463,0,24.00158973,24.16143794,5.191061054,0,1,10.2009375,20.96229063,0,0,0,528127.7198,50565.00544
3NWlowe,NW,LowE Panel, 05/07  22:00:00,9.0875,0.75,151200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.13447657,23.62021936,0,23.62021936,0,23.62021936,0,19.84474766,0,19.84474766,0,19.84474766,0,23.91668839,24.04668731,5.144638933,0,1,10.2009375,20.96229063,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/07  23:00:00,8.525,0.75,128520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.01227803,23.33449705,0,23.33449705,0,23.33449705,0,19.47124544,0,19.47124544,0,19.47124544,0,23.55736692,23.74735345,5.015014217,0,1,10.2009375,20.96229063,0,0,52165.4848,528127.7198,0
3NWlowe,NW,LowE Panel, 05/07  24:00:00,8.3,0.75,61992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.84485003,22.99270936,0,22.99270936,0,22.99270936,0,19.08276234,0,19.08276234,0,19.08276234,0,23.14405928,23.38587801,5.1002144,0.75,1,10.2009375,20.96229063,0,0,27928.32228,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  01:00:00,8.3,0.975,33264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.68982845,22.70198197,0,22.70198197,0,22.70198197,0,18.88498036,0,18.88498036,0,18.88498036,0,22.87067899,23.1118162,5.335116033,1,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  02:00:00,8.3,0.975,25704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.55629415,22.46288468,0,22.46288468,0,22.46288468,0,18.74264935,0,18.74264935,0,18.74264935,0,22.66896644,22.89603654,5.620411284,1,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  03:00:00,8.3,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4251563,22.24919385,0,22.24919385,0,22.24919385,0,18.57891436,0,18.57891436,0,18.57891436,0,22.47149254,22.68796268,5.978745395,1,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  04:00:00,8.3,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.29835376,22.0544935,0,22.0544935,0,22.0544935,0,18.4447148,0,18.4447148,0,18.4447148,0,22.28886662,22.49484308,6.396476735,1,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  05:00:00,8.675,0.975,16632,0,0,0,1.227337147,0,1.007412108,0.25,2.171639728,0,1.983521699,0,0,0.25,2.160822887,0,1.983521699,0,0,0.25,2.171639728,0,1.983521699,0,0,0.25,2.216564874,0,1.983521699,0,0,0.25,2.212355646,0,1.983521699,0,0,0.25,2.216564874,0,1.983521699,0,0,15.20444425,0,23.1793914,22.00120407,0,22.00073538,0,22.00120407,0,18.44627446,0,18.44618488,0,18.44627446,0,22.15228358,22.34111375,6.780205309,1,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  06:00:00,8.9,0.975,33264,0,0,0,16.73295503,0,13.78046138,1,20.10254582,0,17.57706127,0.674206911,2427.144881,1,19.95732973,0,17.57706127,0.659738734,2375.059441,1,20.10254582,0,17.57706127,0.674206911,2427.144881,1,20.70566591,0,17.57706127,0,0,1,20.64915701,0,17.57706127,0,0,1,20.70566591,0,17.57706127,0,0,209.4503798,3.902630224,23.1056181,22.67261602,0,22.66697157,0,22.67261602,0,18.83574613,0,18.83453452,0,18.83574613,0,22.12718564,22.31174764,6.831843977,1,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  07:00:00,9.2125,0.75,66528,36.13962078,130102.6348,0,54.52095415,0,44.54735362,1,70.25981196,0,61.7286593,10.49987309,37799.54313,1,69.7692682,0,61.7286593,10.38616469,37390.19289,1,70.25981196,0,61.7286593,10.49987309,37799.54313,1,72.29716733,0,61.7286593,5.219897316,18791.63034,1,72.10627881,0,61.7286593,5.113351861,18408.0667,1,72.29716733,0,61.7286593,5.219897316,18791.63034,782.4583968,12.44772394,23.18914878,24.79908516,0,24.78190294,0,24.79908516,0,20.28254749,0,20.27829354,0,20.28254749,0,22.50973866,22.68695992,5.881248252,1,1,10.28069444,20.98701528,0,0,0,528127.7198,22359.53606
3NWlowe,NW,LowE Panel, 05/08  08:00:00,9.775,0.42,84672,148.2597303,533735.0292,0,90.02709427,0,73.37477459,1,105.0872642,0.066025921,90.77591403,18.87662422,67955.84717,1,104.2686997,0.066025921,90.77591403,18.68526849,67266.96656,1,105.0872642,0.066025921,90.77591403,18.87662422,67955.84717,1,108.4869746,0.066025921,90.77591403,30.70474633,110537.0868,1,108.1684412,0.066025921,90.77591403,30.41172075,109482.1947,1,108.4869746,0.066025921,90.77591403,30.70474633,110537.0868,1249.609379,14.75974658,23.38644212,26.54958938,0,26.52207874,0,26.54958938,0,21.65501284,0,21.64780078,0,21.65501284,0,23.12349708,23.27034592,5.095905556,1,1,10.28069444,20.98701528,0,0,0,528127.7198,40797.27381
3NWlowe,NW,LowE Panel, 05/08  09:00:00,10,0.42,66528,130.3434026,469236.2492,0,98.8941749,0,80.98403673,1,101.3519618,0.195915229,85.82784238,17.54761789,63171.42442,1,100.4739047,0.195915229,85.82784238,17.34280915,62434.11292,1,101.3519618,0.195915229,85.82784238,17.54761789,63171.42442,1,104.9987605,0.195915229,85.82784238,26.07307883,93863.08378,1,104.6570764,0.195915229,85.82784238,25.75919997,92733.11989,1,104.9987605,0.195915229,85.82784238,26.07307883,93863.08378,1128.565718,13.91932574,23.45293718,26.62392727,0,26.59434185,0,26.62392727,0,21.77177215,0,21.76409703,0,21.77177215,0,23.27782894,23.44621957,5.01478975,0.75,1,10.28069444,20.98701528,0,0,0,528127.7198,7277.168777
3NWlowe,NW,LowE Panel, 05/08  10:00:00,10.375,0.195,66528,315.4503688,1135621.328,0,156.2212435,0,126.3355245,0.5,153.7491364,0.033318684,128.0763328,29.88160367,107573.7732,0.5,152.2606797,0.033318684,128.0763328,29.53334974,106320.0591,0.5,153.6988851,0.033318684,128.0763328,29.86982582,107531.373,0.5,159.7502506,0.033318684,128.0763328,75.5673123,272042.3243,0.5,159.1889499,0.033318684,128.0763328,75.03144771,270113.2118,0.5,159.7497461,0.033318684,128.0763328,75.56682953,272040.5863,1587.701118,15.00338236,23.60431371,28.68676831,0,28.63919716,0,28.68517158,0,23.3061987,0,23.29308954,0,23.30618738,0,23.64870854,23.89344802,5.178170965,0,1,10.28069444,20.98701528,0,0,0,528127.7198,16697.37361
3NWlowe,NW,LowE Panel, 05/08  11:00:00,12.2875,0.195,42336,312.4585371,1124850.734,0,151.625532,0,120.847082,0,147.2320744,0,120.847082,28.85036234,103861.3044,0,145.4756482,0,120.847082,28.43969513,102382.9025,0,146.8514781,0,120.847082,28.76136429,103540.9114,0,153.5207238,0,120.847082,75.6585285,272370.7026,0,152.909784,0,120.847082,75.14732374,270530.3655,0,153.456217,0,120.847082,75.60126315,272164.5473,1322.913599,13.85136859,23.73686416,28.88298228,0,28.82684655,0,28.87081132,0,23.89847938,0,23.8841215,0,23.89696043,0,23.96889546,24.22552464,5.591357865,0,1,10.28069444,20.98701528,0,0,0,528127.7198,62012.72815
3NWlowe,NW,LowE Panel, 05/08  12:00:00,11.925,0.195,42336,234.1730214,843022.8769,0,127.8633393,0,104.2386693,0,124.3394337,0,104.2386693,23.49328457,84575.82446,0,123.0403005,0,104.2386693,23.18777169,83475.97808,0,124.1679679,0,104.2386693,23.45302785,84430.90027,0,129.3647577,0,104.2386693,54.84943864,197457.9791,0,128.8795052,0,104.2386693,54.38188761,195774.7954,0,129.3207639,0,104.2386693,54.80761101,197307.3996,1049.081603,12.53724013,23.79546791,28.25569452,0,28.21312019,0,28.25007378,0,23.54941161,0,23.53779091,0,23.54837257,0,23.99934846,24.27994862,5.659048838,0,1,10.28069444,20.98701528,0,0,0,528127.7198,69534.17621
3NWlowe,NW,LowE Panel, 05/08  13:00:00,12.475,0.195,42336,369.1617457,1328982.285,0,170.2352869,0,135.8913838,0,164.5790591,0,135.8913838,32.95340824,118632.2697,0,162.6614805,0,135.8913838,32.50578309,117020.8191,0,164.4149572,0,135.8913838,32.91507731,118494.2783,0,172.6233589,0,135.8913838,90.48860245,325758.9688,0,171.8892019,0,135.8913838,89.85403254,323474.5172,0,172.5723335,0,135.8913838,90.44484208,325601.4315,1189.471575,12.6967755,23.91422102,29.70825861,0,29.64830919,0,29.70313073,0,24.597209,0,24.5812242,0,24.5961395,0,24.00037043,24.46295689,5.890319652,0,0.75,10.28069444,20.98701528,0,0,0,528127.7198,186438.7527
3NWlowe,NW,LowE Panel, 05/08  14:00:00,12.6125,0.195,42336,348.5251631,1254690.587,0,167.6507406,0,128.4192595,0,159.1674181,0,128.4192595,31.38699159,112993.1697,0,156.8499199,0,128.4192595,30.84792507,111052.5303,0,159.5131941,0,128.4192595,31.46746057,113282.8581,0,171.0441449,0,128.4192595,85.13576694,306488.761,0,170.1229843,0,128.4192595,84.37319388,303743.498,0,171.2639159,0,128.4192595,85.31382501,307129.7701,1021.105845,11.41354028,24.00538897,29.6527005,0,29.58037355,0,29.6635381,0,24.48532375,0,24.46587915,0,24.49001099,0,24.00041049,24.5445146,5.952117742,0,0,10.28069444,20.98701528,0,0,0,528127.7198,238621.1839
3NWlowe,NW,LowE Panel, 05/08  15:00:00,12.2,0.195,42336,193.9006879,698042.4763,0,123.0739709,0,99.74851185,0,119.2710386,0,99.74851185,21.82584189,78573.03081,0,118.1049758,0,99.74851185,21.5550308,77598.11087,0,119.4666674,0,99.74851185,21.87127843,78736.60235,0,124.570658,0,99.74851185,42.97842689,154722.3368,0,124.1376048,0,99.74851185,42.59036691,153325.3209,0,124.6831026,0,99.74851185,43.07974294,155087.0746,929.1090697,11.30964353,24.01029275,28.35209907,0,28.31448827,0,28.35837431,0,23.36634242,0,23.35713909,0,23.36875287,0,24.00025029,24.47566125,5.758368432,0,0.5,10.28069444,20.98701528,0,0,0,528127.7198,181768.1929
3NWlowe,NW,LowE Panel, 05/08  16:00:00,11.8875,0.3,42336,50.71779265,182584.0536,0,81.13956903,0,66.73813343,0,79.00411396,0,66.73813343,12.33509205,44406.33139,0,78.29934494,0,66.73813343,12.17237601,43820.55364,0,79.04636307,0,66.73813343,12.34484966,44441.45879,0,81.9972103,0,66.73813343,6.843801225,24637.68441,0,81.7351022,0,66.73813343,6.710216563,24156.77963,0,82.02782124,0,66.73813343,6.864884058,24713.58261,669.6545032,9.633721432,23.97012644,26.91275145,0,26.88895838,0,26.91417489,0,22.34719293,0,22.34178942,0,22.34782462,0,24.00012724,24.36177759,5.559914313,0,1,10.28069444,20.98701528,0,0,0,528127.7198,103102.1923
3NWlowe,NW,LowE Panel, 05/08  17:00:00,10.2625,0.525,42336,0,0,0,46.97398997,0,38.81822261,0,45.75043606,0,38.81822261,4.030511132,14509.84007,0,45.36506585,0,38.81822261,3.94340203,14196.24731,0,45.79476749,0,38.81822261,4.040501431,14545.80515,0,47.45654926,0,38.81822261,0,0,0,47.31244744,0,38.81822261,0,0,0,47.4803627,0,38.81822261,0,0,416.602811,7.080693122,23.90347369,25.54375148,0,25.52989076,0,25.54535653,0,21.13760218,0,21.13457552,0,21.13810352,0,23.94416566,24.18874878,5.340532427,0,1,10.28069444,20.98701528,0,0,0,528127.7198,10467.97648
3NWlowe,NW,LowE Panel, 05/08  18:00:00,10.15,0.525,42336,0,0,0,26.90595395,0,22.19626897,0,26.18166233,0,22.19626897,0.20922016,753.1925759,0,25.97024509,0,22.19626897,0.195159942,702.5757906,0,26.23005943,0,22.19626897,0.212463505,764.8686185,0,27.18265071,0,22.19626897,0,0,0,27.10355794,0,22.19626897,0,0,0,27.20159321,0,22.19626897,0,0,249.379299,4.116354783,23.84213375,24.65366896,0,24.64565395,0,24.65550094,0,20.55655517,0,20.55488698,0,20.5569544,0,23.83973833,24.02303685,5.186642328,0,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  19:00:00,10.225,0.525,101304,0,0,0,16.34916247,0,13.48039789,0,15.92610383,0,13.48039789,0,0,0,15.78999555,0,13.48039789,0,0,0,15.93660389,0,13.48039789,0,0,0,16.5191047,0,13.48039789,0,0,0,16.466191,0,13.48039789,0,0,0,16.52190229,0,13.48039789,0,0,154.5921734,1.25575789,23.79619581,24.16680487,0,24.16139936,0,24.16721689,0,20.27506027,0,20.27396496,0,20.27511856,0,23.76692948,23.91355876,5.116088174,0,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  20:00:00,9.625,0.75,134568,0,0,0,1.742683517,0,1.423676621,0,1.696511962,0,1.423676621,0,0,0,1.680850802,0,1.423676621,0,0,0,1.696563286,0,1.423676621,0,0,0,1.761706004,0,1.423676621,0,0,0,1.755607117,0,1.423676621,0,0,0,1.761713468,0,1.423676621,0,0,13.1353136,0,23.72110137,23.3751965,0,23.37448623,0,23.37519766,0,19.65960428,0,19.65947688,0,19.65960445,0,23.56313262,23.69826014,5.017266444,0,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  21:00:00,9.0875,0.75,151200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65718318,23.13372609,0,23.13372609,0,23.13372609,0,19.37313148,0,19.37313148,0,19.37313148,0,23.42710039,23.55046054,5.005438214,0,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  22:00:00,8.9,0.87,134568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.59854413,23.01307823,0,23.01307823,0,23.01307823,0,19.2388586,0,19.2388586,0,19.2388586,0,23.34852275,23.45054355,5.03387977,1,1,10.28069444,20.98701528,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  23:00:00,8.525,0.975,101304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.48548427,22.77904535,0,22.77904535,0,22.77904535,0,18.97984491,0,18.97984491,0,18.97984491,0,23.05744866,23.20304429,5.231154555,1,1,10.28069444,20.98701528,0,0,24817.53722,528127.7198,0
3NWlowe,NW,LowE Panel, 05/08  24:00:00,7.9875,0.975,49896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.32717551,22.43510726,0,22.43510726,0,22.43510726,0,18.59861768,0,18.59861768,0,18.59861768,0,22.65650124,22.85952337,5.752502836,1,1,10.28069444,20.98701528,0,0,24933.80453,528127.7198,0
3NWlowe,NW,LowE Panel, 05/09  01:00:00,7.8,0.975,33264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17125292,22.14522914,0,22.14522914,0,22.14522914,0,18.32303864,0,18.32303864,0,18.32303864,0,22.33454138,22.56113054,6.439021275,1,1,10.36805556,21.01409722,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/09  02:00:00,7.8,0.975,25704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0308757,21.90676932,0,21.90676932,0,21.90676932,0,18.15011652,0,18.15011652,0,18.15011652,0,22.11046499,22.32996069,7.126804698,1,1,10.36805556,21.01409722,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/09  03:00:00,7.8,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.89773355,21.67724093,0,21.67724093,0,21.67724093,0,17.99088284,0,17.99088284,0,17.99088284,0,21.91249753,22.121339,7.879564835,1,1,10.36805556,21.01409722,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/09  04:00:00,7.8,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.76906239,21.48308912,0,21.48308912,0,21.48308912,0,17.82876731,0,17.82876731,0,17.82876731,0,21.72598345,21.92510883,8.691871066,1,1,10.36805556,21.01409722,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/09  05:00:00,7.8,0.975,16632,0,0,0,1.557137443,0,1.271154994,0.25,3.842473468,0.101658193,3.496181938,0,0,0.25,3.828411574,0.101658193,3.496181938,0,0,0.25,3.842473468,0.101658193,3.496181938,0,0,0.25,3.900876157,0.101658193,3.496181938,0,0,0.25,3.89540416,0.101658193,3.496181938,0,0,0.25,3.900876157,0.101658193,3.496181938,0,0,20.79123516,0,22.64534868,21.463473,0,21.46290382,0,21.463473,0,17.75061349,0,17.75050122,0,17.75061349,0,21.55521166,21.75014619,9.5120657,1,1,10.36805556,21.01409722,0,0,0,528127.7198,0
3NWlowe,NW,LowE Panel, 05/09  06:00:00,7.8,0.975,33264,0,0,0,19.37383781,0,15.91535759,1,26.90153758,0.686868828,23.25476341,1.185027503,4266.09901,1,26.73198359,0.686868828,23.25476341,1.158249523,4169.698281,1,26.90153758,0.686868828,23.25476341,1.185027503,4266.09901,1,27.60573924,0.686868828,23.25476341,0,0,1,27.53975959,0.686868828,23.25476341,0,0,1,27.60573924,0.686868828,23.25476341,0,0,251.8017176,5.267440519,22.56863699,22.32406229,0,22.31742434,0,22.32406229,0,18.16113379,0,18.15977634,0,18.16113379,0,21.50451593,21.71386432,9.76277127,1,1,10.36805556,21.01409722,0,0,0,528127.7198,0
