B_Scenario,B_Elevation,B_GlazingSystem,B_FanEnergy(kBtu),B_HeatingEnergy(kBtu),B_CoolingEnergy(kBtu),B_LightingEnergy(kBtu),B_AnnualEnergy(kBtu),B_FanEnergy(kBtu/sf),B_HeatingEnergy(kBtu/sf),B_CoolingEnergy(kBtu/sf),B_LightingEnergy(kBtu/sf),B_EUI(kBtu/sf),B_CO2_Electric(lb/sf),B_FanCost($),B_HeatingCost($),B_CoolingCost($),B_LightingCost($),B_AnnualCost($),B_FanCost($/sf),B_HeatingCost($/sf),B_CoolingCost($/sf),B_LightingCost($/sf),B_AnnualCost($/sf),C_FanEnergy(kBtu),C_HeatingEnergy(kBtu),C_CoolingEnergy(kBtu),C_LightingEnergy(kBtu),C_AnnualEnergy(kBtu),C_FanEnergy(kBtu/sf),C_HeatingEnergy(kBtu/sf),C_CoolingEnergy(kBtu/sf),C_LightingEnergy(kBtu/sf),C_EUI(kBtu/sf),C_CO2_Electric(lb/sf),C_FanCost($),C_HeatingCost($),C_CoolingCost($),C_LightingCost($),C_AnnualCost($),C_FanCost($/sf),C_HeatingCost($/sf),C_CoolingCost($/sf),C_LightingCost($/sf),C_AnnualCost($/sf),L_FanEnergy(kBtu),L_HeatingEnergy(kBtu),L_CoolingEnergy(kBtu),L_LightingEnergy(kBtu),L_AnnualEnergy(kBtu),L_FanEnergy(kBtu/sf),L_HeatingEnergy(kBtu/sf),L_CoolingEnergy(kBtu/sf),L_LightingEnergy(kBtu/sf),L_EUI(kBtu/sf),L_CO2_Electric(lb/sf),L_FanCost($),L_HeatingCost($),L_CoolingCost($),L_LightingCost($),L_AnnualCost($),L_FanCost($/sf),L_HeatingCost($/sf),L_CoolingCost($/sf),L_LightingCost($/sf),L_AnnualCost($/sf),DeltaClear_FanEnergy(kBtu/sf),DeltaClear_HeatingEnergy(kBtu/sf),DeltaClear_CoolingEnergy(kBtu/sf),DeltaClear_LightingEnergy(kBtu/sf),DeltaClear_EUI(kBtu/sf),DeltaClear_CO2_Electric(lb/sf),DeltaClear_FanCost($),DeltaClear_HeatingCost($),DeltaClear_CoolingCost($),DeltaClear_LightingCost($),DeltaClear_AnnualCost($),DeltaClear_FanCost($/sf),DeltaClear_HeatingCost($/sf),DeltaClear_CoolingCost($/sf),DeltaClear_LightingCost($/sf),DeltaClear_AnnualCost($/sf),DeltaLowe_FanEnergy(kBtu/sf),DeltaLowe_HeatingEnergy(kBtu/sf),DeltaLowe_CoolingEnergy(kBtu/sf),DeltaLowe_LightingEnergy(kBtu/sf),DeltaLowe_EUI(kBtu/sf),DeltaLowe_CO2_Electric(lb/sf),DeltaLowe_FanCost($),DeltaLowe_HeatingCost($),DeltaLowe_CoolingCost($),DeltaLowe_LightingCost($),DeltaLowe_AnnualCost($),DeltaLowe_FanCost($/sf),DeltaLowe_HeatingCost($/sf),DeltaLowe_CoolingCost($/sf),DeltaLowe_LightingCost($/sf),DeltaLowe_AnnualCost($/sf)
e-exist,e,exist,2876.7823824754137,825.1342269118458,693.4706481560669,443.4702729865887,4838.857530529705,15.982124347083808,4.584079038399141,3.852614711978151,2.46372373881424,26.88254183627635,3.847160562189536,102.09961495420826,29.284761811130878,24.611902029887105,15.73916205528602,171.7354408505253,0.5672200830790849,0.16269312117294918,0.1367327890549282,0.08743978919603873,0.954085782502903,2677.944444747772,179.7537980232782,1004.8378163987428,443.4702729865887,4306.006332156013,14.877469137485155,0.9986322112404342,5.582432313326343,2.46372373881424,23.922257400867156,3.4235142566379735,95.04267627024312,6.379625263466654,35.662605128120376,15.73916205528602,152.824068717102,0.528014868168017,0.035442362574814645,0.19812558404511355,0.08743978919603873,0.849022603983908,2165.615351231509,386.6428224546414,566.1035999341517,443.4702729865887,3561.8320466070136,12.031196395731806,2.14801568030357,3.1450199996341843,2.46372373881424,19.78795581448402,2.831854356610771,76.85965224433258,13.722304313983127,20.091530012687887,15.73916205528602,126.41264862630032,0.42699806802413315,0.07623502396657278,0.11161961118159947,0.08743978919603873,0.7022924923683266,1.1046552095990103,3.585446827158715,-1.7298176013481963,0.0,2.9602844354097675,0.4236463055514612,7.056938683988004,22.905136547664274,-11.050703098233297,0.0,18.911372133418606,0.03920521491104385,0.1272507585981349,-0.06139279499018479,0.0,0.10506317851899742,3.950927951353024,2.4360633580955815,0.7075947123439793,0.0,7.094586021793388,1.0153062055788593,25.239962709878068,15.562457497147836,4.520372017199248,0.0,45.32279222422301,0.1402220150548815,0.08645809720637661,0.02511317787332922,0.0,0.25179329013457186
w-exist,w,exist,4838.973705483957,121.42093001389321,1878.6496656970028,443.4702729865887,7282.514574180619,26.88318725268072,0.6745607222994064,10.436942587205612,2.46372373881424,40.45841430100385,5.7900036706166675,171.73956400495945,4.309338891019896,66.67497989072665,15.73916205528602,258.4630448419786,0.9541086889165044,0.023940771616777233,0.3704165549484814,0.08743978919603873,1.4359058046776356,4358.412042479881,3.0014247504494365,2305.3874018059078,443.4702729865887,7110.271142022858,24.213400236003267,0.016674581946941325,12.807707787810653,2.46372373881424,39.50150634457111,5.653060572971659,154.68399488951914,0.10652328559912638,81.8202890418708,15.73916205528602,252.349969272262,0.8593555271639145,0.0005917960311062568,0.45455716134372937,0.08743978919603873,1.4019442737347974,3523.631396183975,26.73399810767268,1389.2534422684719,443.4702729865887,5383.089109546271,19.57572997879567,0.1485222117092926,7.7180746792692405,2.46372373881424,29.906050608590366,4.279854902595358,125.05687290859231,0.948813830899371,49.30586421604372,15.73916205528602,191.05071301084152,0.6947604050477456,0.005271187949440956,0.27392146786691013,0.08743978919603873,1.061392850060226,2.6697870166846087,0.6578861403524652,-2.3707652006050473,0.0,0.956907956432207,0.1369430976450204,17.05556911543972,4.202815605420774,-15.145309151144643,0.0,6.1130755697180135,0.09475316175243895,0.02334897558567096,-0.08414060639524777,0.0,0.033961530942878106,7.307457273887355,0.5260385105901133,2.718867907936336,0.0,10.552363692412714,1.5101487680211698,46.68269109633388,3.3605250601205277,17.369115674682845,0.0,67.41233183114038,0.2593482838685551,0.01866958366733627,0.09649508708157133,0.0,0.3745129546174392
